,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-24 18:31:00-04:00,79.415,79.415,79.415,79.415,1,1,79.415
2021-08-24 19:44:00-04:00,79.37,79.37,79.37,79.37,2,1,158.74
2021-08-24 19:45:00-04:00,79.37,79.37,79.365,79.365,4,3,317.47
2021-08-24 19:48:00-04:00,79.355,79.355,79.355,79.355,1,1,79.355
2021-08-24 20:05:00-04:00,79.43,79.43,79.43,79.43,1,1,79.43
2021-08-24 20:11:00-04:00,79.405,79.405,79.405,79.405,1,1,79.405
2021-08-24 20:19:00-04:00,79.4,79.4,79.395,79.395,3,3,238.195
2021-08-24 20:21:00-04:00,79.39,79.39,79.39,79.39,1,1,79.39
2021-08-24 20:31:00-04:00,79.38,79.38,79.38,79.38,1,1,79.38
2021-08-24 20:46:00-04:00,79.35,79.35,79.35,79.35,1,1,79.35
2021-08-24 21:02:00-04:00,79.3,79.3,79.3,79.3,1,1,79.3
2021-08-24 21:04:00-04:00,79.31,79.31,79.31,79.31,1,1,79.31
2021-08-24 21:17:00-04:00,79.335,79.335,79.335,79.335,1,1,79.335
2021-08-24 21:51:00-04:00,79.3,79.3,79.3,79.3,3,1,237.9
2021-08-24 22:10:00-04:00,79.265,79.265,79.265,79.265,1,1,79.265
2021-08-24 23:18:00-04:00,79.265,79.265,79.265,79.265,5,1,396.325
2021-08-24 23:37:00-04:00,79.25,79.25,79.25,79.25,5,1,396.25
2021-08-24 23:42:00-04:00,79.26,79.265,79.26,79.265,2,2,158.525
2021-08-25 00:14:00-04:00,79.26,79.26,79.26,79.26,1,1,79.26
2021-08-25 01:09:00-04:00,79.255,79.255,79.255,79.255,1,1,79.255
2021-08-25 01:10:00-04:00,79.26,79.26,79.26,79.26,4,1,317.04
2021-08-25 01:23:00-04:00,79.265,79.265,79.265,79.265,1,1,79.265
2021-08-25 01:30:00-04:00,79.26,79.26,79.26,79.26,1,1,79.26
2021-08-25 01:31:00-04:00,79.265,79.265,79.265,79.265,4,2,317.06
2021-08-25 01:56:00-04:00,79.255,79.255,79.255,79.255,2,1,158.51
2021-08-25 02:03:00-04:00,79.25,79.25,79.25,79.25,1,1,79.25
2021-08-25 02:16:00-04:00,79.235,79.235,79.235,79.235,1,1,79.235
2021-08-25 02:40:00-04:00,79.21,79.21,79.2,79.2,4,4,316.81
2021-08-25 02:43:00-04:00,79.205,79.205,79.205,79.205,3,1,237.615
2021-08-25 02:49:00-04:00,79.225,79.225,79.225,79.225,1,1,79.225
2021-08-25 02:53:00-04:00,79.23,79.235,79.23,79.23,4,4,316.93
2021-08-25 02:55:00-04:00,79.23,79.23,79.225,79.225,2,2,158.455
2021-08-25 03:00:00-04:00,79.205,79.205,79.205,79.205,1,1,79.205
2021-08-25 03:31:00-04:00,79.27,79.27,79.27,79.27,1,1,79.27
2021-08-25 03:38:00-04:00,79.24,79.24,79.24,79.24,1,1,79.24
2021-08-25 04:08:00-04:00,79.24,79.24,79.24,79.24,1,1,79.24
2021-08-25 04:56:00-04:00,79.29,79.295,79.29,79.29,4,4,317.165
2021-08-25 04:57:00-04:00,79.295,79.295,79.295,79.295,2,1,158.59
2021-08-25 04:58:00-04:00,79.295,79.295,79.29,79.295,3,3,237.88
2021-08-25 05:08:00-04:00,79.305,79.31,79.305,79.31,2,2,158.615
2021-08-25 06:20:00-04:00,79.33,79.33,79.33,79.33,4,4,317.32
2021-08-25 06:22:00-04:00,79.345,79.345,79.345,79.345,1,1,79.345
2021-08-25 06:24:00-04:00,79.34,79.34,79.335,79.335,2,2,158.675
2021-08-25 06:31:00-04:00,79.315,79.315,79.315,79.315,1,1,79.315
2021-08-25 06:42:00-04:00,79.275,79.275,79.275,79.275,1,1,79.275
2021-08-25 06:43:00-04:00,79.245,79.245,79.24,79.24,7,2,554.71
2021-08-25 06:54:00-04:00,79.25,79.25,79.25,79.25,2,1,158.5
