,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index
,open,high,low,close,volume,num_trds,value
2021-05-24 18:00:00-04:00,4199.25,4201.0,4197.75,4199.0,1180,249,4954765.0
2021-05-24 18:01:00-04:00,4199.0,4199.5,4198.5,4199.25,82,48,344316.5
2021-05-24 18:02:00-04:00,4199.25,4199.5,4199.25,4199.5,45,12,188967.75
2021-05-24 18:03:00-04:00,4199.25,4199.5,4198.5,4198.5,114,48,478694.5
2021-05-24 18:04:00-04:00,4198.5,4198.5,4198.0,4198.5,211,70,885832.5
2021-05-24 18:05:00-04:00,4198.5,4199.0,4198.0,4199.0,166,56,696965.75
2021-05-24 18:06:00-04:00,4199.25,4199.75,4199.0,4199.25,62,29,260357.25
2021-05-24 18:07:00-04:00,4199.0,4199.0,4198.5,4198.75,60,22,251934.75
2021-05-24 18:08:00-04:00,4198.5,4198.75,4198.25,4198.25,45,10,188925.5
2021-05-24 18:09:00-04:00,4198.25,4198.5,4198.0,4198.5,125,50,524767.75
2021-05-24 18:10:00-04:00,4198.5,4198.75,4197.5,4198.0,202,63,847977.0
2021-05-24 18:11:00-04:00,4198.0,4198.0,4197.0,4197.75,238,72,999020.5
2021-05-24 18:12:00-04:00,4197.5,4197.75,4197.0,4197.0,243,67,1019936.75
2021-05-24 18:13:00-04:00,4197.25,4197.75,4197.0,4197.5,129,36,541466.75
2021-05-24 18:14:00-04:00,4197.75,4198.25,4197.5,4197.5,105,39,440766.5
2021-05-24 18:15:00-04:00,4197.75,4198.5,4197.75,4198.5,51,20,214101.5
2021-05-24 18:16:00-04:00,4198.5,4198.5,4198.0,4198.0,49,17,205708.5
2021-05-24 18:17:00-04:00,4198.0,4198.0,4198.0,4198.0,52,18,218296.0
2021-05-24 18:18:00-04:00,4198.25,4198.5,4198.0,4198.25,60,33,251889.0
2021-05-24 18:19:00-04:00,4198.0,4198.75,4198.0,4198.75,74,29,310679.0
2021-05-24 18:20:00-04:00,4198.75,4199.5,4198.5,4199.25,261,97,1095956.0
2021-05-24 18:21:00-04:00,4199.0,4199.0,4198.5,4198.75,79,28,331699.25
2021-05-24 18:22:00-04:00,4198.75,4199.0,4198.75,4199.0,26,14,109170.75
2021-05-24 18:23:00-04:00,4199.0,4199.5,4199.0,4199.25,60,20,251959.5
2021-05-24 18:24:00-04:00,4199.5,4200.5,4199.25,4200.25,191,97,802193.5
2021-05-24 18:25:00-04:00,4200.5,4200.75,4200.0,4200.75,140,64,588063.0
2021-05-24 18:26:00-04:00,4200.75,4200.75,4200.5,4200.5,73,31,306646.0
2021-05-24 18:27:00-04:00,4200.25,4200.5,4200.25,4200.25,47,25,197417.0
2021-05-24 18:28:00-04:00,4200.5,4200.5,4200.25,4200.25,48,24,201623.0
2021-05-24 18:29:00-04:00,4200.5,4200.5,4200.0,4200.5,49,26,205809.25
2021-05-24 18:30:00-04:00,4200.5,4200.75,4200.5,4200.5,89,42,373848.75
2021-05-24 18:31:00-04:00,4200.25,4200.75,4200.0,4200.75,35,11,147010.75
2021-05-24 18:32:00-04:00,4200.75,4200.75,4200.5,4200.75,14,12,58809.25
2021-05-24 18:33:00-04:00,4200.75,4200.75,4200.75,4200.75,34,20,142825.5
2021-05-24 18:34:00-04:00,4200.75,4200.75,4200.5,4200.5,57,23,239429.0
2021-05-24 18:35:00-04:00,4200.5,4200.75,4200.5,4200.5,10,8,42005.5
2021-05-24 18:36:00-04:00,4200.5,4201.0,4200.5,4201.0,122,36,512502.75
2021-05-24 18:37:00-04:00,4201.0,4202.5,4201.0,4202.0,309,129,1298352.0
2021-05-24 18:38:00-04:00,4202.0,4202.5,4201.75,4202.5,76,41,319365.0
2021-05-24 18:39:00-04:00,4202.5,4202.5,4202.0,4202.25,55,33,231130.75
2021-05-24 18:40:00-04:00,4202.5,4202.5,4202.0,4202.25,58,13,243727.75
2021-05-24 18:41:00-04:00,4202.0,4202.25,4201.75,4201.75,95,24,399186.25
2021-05-24 18:42:00-04:00,4201.75,4202.0,4201.75,4202.0,140,43,588259.25
2021-05-24 18:43:00-04:00,4201.75,4202.0,4201.75,4202.0,58,25,243709.5
2021-05-24 18:44:00-04:00,4202.25,4202.25,4201.75,4202.0,43,14,180684.5
2021-05-24 18:45:00-04:00,4202.0,4202.25,4202.0,4202.25,21,14,88243.25
2021-05-24 18:46:00-04:00,4202.0,4202.0,4201.25,4201.5,97,46,407564.0
2021-05-24 18:47:00-04:00,4201.25,4201.5,4201.25,4201.25,45,23,189059.5
2021-05-24 18:48:00-04:00,4201.0,4201.5,4201.0,4201.25,23,16,96627.75
2021-05-24 18:49:00-04:00,4201.25,4201.75,4201.25,4201.75,47,21,197474.75
2021-05-24 18:50:00-04:00,4201.75,4202.25,4201.75,4202.25,58,24,243720.75
2021-05-24 18:51:00-04:00,4202.0,4202.0,4201.75,4202.0,30,10,126057.0
2021-05-24 18:52:00-04:00,4201.75,4202.0,4201.75,4202.0,2,2,8403.75
2021-05-24 18:53:00-04:00,4202.0,4202.0,4201.75,4202.0,8,6,33615.0
2021-05-24 18:54:00-04:00,4201.75,4201.75,4201.25,4201.25,66,17,277299.25
2021-05-24 18:55:00-04:00,4201.0,4201.5,4201.0,4201.5,84,37,352898.25
2021-05-24 18:56:00-04:00,4201.5,4201.75,4201.25,4201.5,51,25,214280.5
2021-05-24 18:57:00-04:00,4201.75,4202.5,4201.75,4202.5,136,40,571500.0
2021-05-24 18:58:00-04:00,4202.25,4202.75,4202.25,4202.5,151,65,634579.5
2021-05-24 18:59:00-04:00,4202.5,4202.75,4202.5,4202.5,114,48,479091.25
2021-05-24 19:00:00-04:00,4202.75,4204.0,4201.75,4202.25,547,175,2298947.5
2021-05-24 19:01:00-04:00,4202.25,4202.5,4202.25,4202.5,104,51,437039.25
2021-05-24 19:02:00-04:00,4202.5,4202.75,4202.25,4202.75,40,14,168101.0
2021-05-24 19:03:00-04:00,4202.75,4203.0,4202.5,4202.5,71,40,298389.0
2021-05-24 19:04:00-04:00,4202.5,4202.5,4202.25,4202.5,14,10,58833.25
2021-05-24 19:05:00-04:00,4202.25,4202.25,4202.0,4202.25,46,22,193303.25
2021-05-24 19:06:00-04:00,4202.5,4202.75,4202.5,4202.5,22,11,92455.25
2021-05-24 19:07:00-04:00,4202.5,4202.5,4202.5,4202.5,16,7,67240.0
2021-05-24 19:08:00-04:00,4202.5,4202.5,4202.5,4202.5,11,4,46227.5
2021-05-24 19:09:00-04:00,4202.5,4202.5,4202.0,4202.25,27,9,113460.0
2021-05-24 19:10:00-04:00,4202.25,4202.5,4202.0,4202.5,47,17,197505.75
2021-05-24 19:11:00-04:00,4202.5,4202.5,4201.5,4201.75,135,34,567255.25
2021-05-24 19:12:00-04:00,4201.5,4201.5,4201.25,4201.5,67,25,281498.75
2021-05-24 19:13:00-04:00,4201.5,4201.5,4201.0,4201.25,59,23,247873.25
2021-05-24 19:14:00-04:00,4201.0,4201.0,4200.75,4200.75,144,69,604928.25
2021-05-24 19:15:00-04:00,4200.5,4201.0,4200.5,4201.0,47,20,197435.75
2021-05-24 19:16:00-04:00,4201.25,4202.25,4201.25,4202.25,75,15,315129.0
2021-05-24 19:17:00-04:00,4202.0,4202.25,4202.0,4202.25,183,53,768996.25
2021-05-24 19:18:00-04:00,4202.0,4202.0,4201.5,4201.5,166,47,697471.25
2021-05-24 19:19:00-04:00,4201.5,4201.75,4201.25,4201.25,27,11,113440.25
2021-05-24 19:20:00-04:00,4201.5,4201.5,4201.0,4201.0,90,28,378117.25
2021-05-24 19:21:00-04:00,4201.0,4201.25,4201.0,4201.25,8,4,33608.75
2021-05-24 19:22:00-04:00,4201.0,4201.25,4201.0,4201.0,40,11,168042.25
2021-05-24 19:23:00-04:00,4201.0,4201.25,4200.75,4200.75,37,25,155436.25
2021-05-24 19:24:00-04:00,4201.0,4201.25,4201.0,4201.0,56,26,235257.5
2021-05-24 19:25:00-04:00,4201.25,4201.25,4201.0,4201.0,33,21,138634.5
2021-05-24 19:26:00-04:00,4201.0,4201.25,4201.0,4201.25,12,5,50414.75
2021-05-24 19:27:00-04:00,4201.25,4201.25,4201.0,4201.0,22,14,92422.25
2021-05-24 19:28:00-04:00,4201.0,4201.0,4200.75,4201.0,38,19,159637.25
2021-05-24 19:29:00-04:00,4201.0,4201.0,4201.0,4201.0,38,20,159638.0
2021-05-24 19:30:00-04:00,4201.25,4201.75,4201.25,4201.25,139,42,584008.0
2021-05-24 19:31:00-04:00,4201.0,4201.0,4201.0,4201.0,41,23,172241.0
2021-05-24 19:32:00-04:00,4201.25,4201.25,4201.0,4201.0,23,14,96623.25
2021-05-24 19:33:00-04:00,4200.75,4200.75,4200.5,4200.5,71,33,298239.0
2021-05-24 19:34:00-04:00,4200.25,4200.5,4200.25,4200.25,22,11,92406.0
2021-05-24 19:35:00-04:00,4200.25,4200.5,4200.25,4200.5,13,9,54604.0
2021-05-24 19:36:00-04:00,4200.5,4201.0,4200.5,4201.0,98,43,411661.75
2021-05-24 19:37:00-04:00,4201.0,4201.25,4201.0,4201.25,28,15,117629.5
2021-05-24 19:38:00-04:00,4201.0,4201.25,4200.75,4201.0,44,14,184844.5
2021-05-24 19:39:00-04:00,4201.0,4201.0,4200.75,4200.75,4,2,16803.75
2021-05-24 19:40:00-04:00,4201.0,4201.0,4200.75,4200.75,44,15,184839.5
2021-05-24 19:41:00-04:00,4200.75,4201.0,4200.25,4200.75,184,37,772895.25
2021-05-24 19:42:00-04:00,4200.5,4200.5,4200.25,4200.25,20,10,84007.0
2021-05-24 19:43:00-04:00,4200.25,4200.25,4200.0,4200.25,49,28,205809.25
2021-05-24 19:44:00-04:00,4200.0,4200.75,4200.0,4200.5,107,41,449449.25
2021-05-24 19:45:00-04:00,4200.5,4200.75,4200.5,4200.5,46,31,193227.5
2021-05-24 19:46:00-04:00,4200.75,4201.0,4200.75,4201.0,116,61,487302.0
2021-05-24 19:47:00-04:00,4201.25,4201.25,4201.0,4201.0,62,29,260463.25
2021-05-24 19:48:00-04:00,4201.0,4201.5,4201.0,4201.0,52,21,218462.25
2021-05-24 19:49:00-04:00,4200.75,4200.75,4200.5,4200.75,89,39,373861.75
2021-05-24 19:50:00-04:00,4200.5,4201.0,4200.5,4201.0,53,34,222639.5
2021-05-24 19:51:00-04:00,4201.0,4201.25,4200.25,4201.0,266,65,1117388.75
2021-05-24 19:52:00-04:00,4201.0,4201.75,4200.75,4201.75,170,59,714247.0
2021-05-24 19:53:00-04:00,4201.75,4202.75,4201.5,4202.75,362,111,1521244.75
2021-05-24 19:54:00-04:00,4202.5,4203.25,4202.5,4203.0,208,103,874224.5
2021-05-24 19:55:00-04:00,4202.75,4203.0,4202.25,4202.5,133,75,558927.25
2021-05-24 19:56:00-04:00,4202.5,4202.75,4202.0,4202.0,95,41,399210.25
2021-05-24 19:57:00-04:00,4202.0,4202.25,4201.5,4201.75,110,46,462200.5
2021-05-24 19:58:00-04:00,4201.5,4201.5,4201.0,4201.25,76,32,319297.0
2021-05-24 19:59:00-04:00,4201.25,4201.25,4200.5,4200.5,192,57,806569.5
2021-05-24 20:00:00-04:00,4200.5,4200.75,4197.5,4200.0,911,394,3825381.25
2021-05-24 20:01:00-04:00,4200.0,4200.25,4198.75,4199.5,268,136,1125431.75
2021-05-24 20:02:00-04:00,4199.25,4199.25,4198.75,4199.0,146,79,613065.0
2021-05-24 20:03:00-04:00,4199.0,4199.0,4197.25,4198.0,614,259,2577566.75
2021-05-24 20:04:00-04:00,4198.0,4198.0,4197.25,4198.0,228,91,957050.75
2021-05-24 20:05:00-04:00,4198.0,4198.25,4196.75,4197.5,296,127,1242382.0
2021-05-24 20:06:00-04:00,4197.5,4198.5,4197.5,4198.5,246,99,1032687.0
2021-05-24 20:07:00-04:00,4198.5,4199.5,4198.5,4199.25,189,95,793601.75
2021-05-24 20:08:00-04:00,4199.25,4199.25,4198.25,4198.75,139,59,583621.75
2021-05-24 20:09:00-04:00,4198.75,4198.75,4197.75,4197.75,139,73,583537.0
2021-05-24 20:10:00-04:00,4197.5,4197.5,4196.75,4197.25,290,142,1217179.0
2021-05-24 20:11:00-04:00,4197.25,4197.5,4196.75,4197.25,129,73,541443.0
2021-05-24 20:12:00-04:00,4197.25,4197.5,4197.0,4197.0,147,67,616981.25
2021-05-24 20:13:00-04:00,4197.0,4198.0,4197.0,4197.75,154,82,646441.75
2021-05-24 20:14:00-04:00,4197.75,4197.75,4197.0,4197.25,208,86,873051.25
2021-05-24 20:15:00-04:00,4197.25,4197.5,4197.0,4197.25,148,67,621188.0
2021-05-24 20:16:00-04:00,4197.5,4198.5,4197.5,4198.0,298,89,1251020.0
2021-05-24 20:17:00-04:00,4198.0,4198.0,4197.25,4197.25,112,52,470141.0
2021-05-24 20:18:00-04:00,4197.25,4198.5,4197.25,4198.25,101,40,423983.0
2021-05-24 20:19:00-04:00,4198.25,4198.25,4198.0,4198.0,96,57,403017.75
2021-05-24 20:20:00-04:00,4198.25,4199.25,4198.0,4198.75,276,143,1158845.75
2021-05-24 20:21:00-04:00,4198.75,4198.75,4197.75,4198.25,206,86,864843.5
2021-05-24 20:22:00-04:00,4198.25,4198.75,4198.25,4198.25,135,50,566799.25
2021-05-24 20:23:00-04:00,4198.0,4198.0,4197.5,4197.75,99,41,415586.25
2021-05-24 20:24:00-04:00,4197.5,4198.25,4197.5,4197.75,111,53,465965.0
2021-05-24 20:25:00-04:00,4197.75,4198.25,4197.25,4197.25,75,42,314826.5
2021-05-24 20:26:00-04:00,4197.25,4197.25,4195.25,4196.5,739,245,3100870.75
2021-05-24 20:27:00-04:00,4196.25,4196.75,4195.5,4195.75,232,97,973519.0
2021-05-24 20:28:00-04:00,4195.75,4196.5,4195.75,4196.25,102,55,427988.0
2021-05-24 20:29:00-04:00,4196.5,4197.0,4196.25,4196.75,198,93,830949.25
2021-05-24 20:30:00-04:00,4196.75,4197.5,4196.5,4197.5,127,62,533049.75
2021-05-24 20:31:00-04:00,4197.5,4197.75,4197.5,4197.5,102,67,428149.0
2021-05-24 20:32:00-04:00,4197.25,4197.5,4197.0,4197.0,72,28,302207.25
