,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index
,open,high,low,close,volume,num_trds,value
2021-05-24 18:11:00-04:00,4188.75,4188.75,4188.75,4188.75,1,1,4188.75
2021-05-24 18:36:00-04:00,4191.0,4191.0,4191.0,4191.0,1,1,4191.0
2021-05-24 18:49:00-04:00,4192.0,4192.25,4192.0,4192.25,3,2,12576.25
2021-05-24 18:51:00-04:00,4192.5,4192.5,4192.5,4192.5,2,1,8385.0
2021-05-24 18:57:00-04:00,4192.5,4192.5,4192.5,4192.5,1,1,4192.5
2021-05-24 19:00:00-04:00,4193.0,4193.0,4192.25,4192.25,32,5,134174.75
2021-05-24 19:12:00-04:00,4191.25,4191.25,4190.5,4190.5,5,4,20954.0
2021-05-24 19:14:00-04:00,4191.0,4191.0,4191.0,4191.0,3,2,12573.0
2021-05-24 19:31:00-04:00,4191.0,4191.0,4191.0,4191.0,2,2,8382.0
2021-05-24 19:51:00-04:00,4190.5,4190.5,4190.5,4190.5,1,1,4190.5
2021-05-24 19:54:00-04:00,4193.0,4193.0,4193.0,4193.0,2,2,8386.0
2021-05-24 20:00:00-04:00,4190.0,4190.0,4188.0,4188.0,4,3,16756.0
2021-05-24 20:05:00-04:00,4187.0,4187.0,4187.0,4187.0,1,1,4187.0
2021-05-24 20:26:00-04:00,4186.0,4186.0,4185.75,4185.75,2,2,8371.75
2021-05-24 20:45:00-04:00,4191.5,4191.5,4191.5,4191.5,1,1,4191.5
2021-05-24 21:03:00-04:00,4192.75,4192.75,4192.75,4192.75,1,1,4192.75
2021-05-24 21:06:00-04:00,4193.25,4193.25,4193.25,4193.25,1,1,4193.25
2021-05-24 21:14:00-04:00,4194.0,4194.0,4194.0,4194.0,1,1,4194.0
2021-05-24 21:17:00-04:00,4192.0,4192.0,4192.0,4192.0,1,1,4192.0
2021-05-24 21:24:00-04:00,4189.0,4189.0,4189.0,4189.0,1,1,4189.0
2021-05-24 21:25:00-04:00,4190.25,4190.25,4190.25,4190.25,1,1,4190.25
2021-05-24 21:35:00-04:00,4189.25,4189.25,4189.25,4189.25,5,1,20946.25
2021-05-24 21:43:00-04:00,4189.25,4189.25,4189.25,4189.25,1,1,4189.25
2021-05-24 21:47:00-04:00,4189.75,4189.75,4189.75,4189.75,1,1,4189.75
2021-05-24 22:04:00-04:00,4192.0,4192.0,4192.0,4192.0,3,1,12576.0
2021-05-24 22:16:00-04:00,4189.5,4189.5,4189.5,4189.5,2,1,8379.0
2021-05-24 22:52:00-04:00,4191.25,4191.25,4191.25,4191.25,2,1,8382.5
2021-05-24 23:37:00-04:00,4193.5,4193.5,4193.5,4193.5,1,1,4193.5
2021-05-24 23:52:00-04:00,4192.25,4192.25,4192.25,4192.25,1,1,4192.25
2021-05-25 00:30:00-04:00,4192.0,4192.0,4192.0,4192.0,1,1,4192.0
2021-05-25 01:01:00-04:00,4192.0,4192.0,4191.75,4191.75,3,2,12575.75
2021-05-25 01:02:00-04:00,4192.25,4192.25,4192.25,4192.25,1,1,4192.25
