,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index
,open,high,low,close,volume,num_trds,value
2021-08-02 18:00:00-04:00,4383.75,4384.5,4382.5,4383.0,618,222,2709017.0
2021-08-02 18:01:00-04:00,4383.5,4383.75,4383.25,4383.5,160,73,701359.5
2021-08-02 18:02:00-04:00,4383.5,4383.75,4383.5,4383.75,58,29,254248.75
2021-08-02 18:03:00-04:00,4383.75,4383.75,4382.75,4383.0,152,41,666243.0
2021-08-02 18:04:00-04:00,4383.25,4383.25,4382.75,4383.25,45,17,197236.25
2021-08-02 18:05:00-04:00,4383.0,4383.75,4383.0,4383.75,77,29,337522.75
2021-08-02 18:06:00-04:00,4383.75,4384.25,4383.75,4384.25,70,26,306884.5
2021-08-02 18:07:00-04:00,4384.0,4384.25,4383.75,4384.0,65,27,284960.0
2021-08-02 18:08:00-04:00,4384.0,4384.5,4384.0,4384.25,47,20,206057.75
2021-08-02 18:09:00-04:00,4384.0,4384.5,4384.0,4384.25,30,14,131527.25
2021-08-02 18:10:00-04:00,4384.5,4384.5,4384.25,4384.5,26,19,113995.75
2021-08-02 18:11:00-04:00,4384.5,4384.5,4384.25,4384.5,59,28,258682.25
2021-08-02 18:12:00-04:00,4384.5,4384.5,4384.25,4384.5,14,10,61381.75
2021-08-02 18:13:00-04:00,4384.5,4384.5,4384.25,4384.5,20,16,87689.25
2021-08-02 18:14:00-04:00,4384.5,4384.75,4384.25,4384.5,47,26,206075.5
2021-08-02 18:15:00-04:00,4384.5,4384.5,4384.25,4384.25,91,29,398979.25
2021-08-02 18:16:00-04:00,4384.25,4384.5,4384.25,4384.25,43,24,188523.5
2021-08-02 18:17:00-04:00,4384.0,4384.25,4384.0,4384.25,123,26,539244.25
2021-08-02 18:18:00-04:00,4384.25,4384.5,4384.25,4384.5,14,11,61381.75
2021-08-02 18:19:00-04:00,4384.5,4384.5,4384.5,4384.5,29,15,127150.5
2021-08-02 18:20:00-04:00,4384.5,4384.75,4384.5,4384.5,42,19,184150.25
2021-08-02 18:21:00-04:00,4384.5,4384.5,4384.25,4384.5,50,26,219224.75
2021-08-02 18:22:00-04:00,4384.5,4384.75,4384.5,4384.5,51,25,223610.0
2021-08-02 18:23:00-04:00,4384.5,4384.5,4384.5,4384.5,15,10,65767.5
2021-08-02 18:24:00-04:00,4384.5,4384.5,4384.25,4384.25,27,12,118378.5
2021-08-02 18:25:00-04:00,4384.5,4384.5,4384.5,4384.5,42,18,184149.0
2021-08-02 18:26:00-04:00,4384.5,4384.5,4384.5,4384.5,14,7,61383.0
2021-08-02 18:27:00-04:00,4384.5,4384.5,4384.25,4384.25,22,6,96453.75
2021-08-02 18:28:00-04:00,4384.25,4384.25,4383.5,4383.5,104,34,455920.5
2021-08-02 18:29:00-04:00,4383.5,4383.75,4383.25,4383.75,140,58,613672.5
2021-08-02 18:30:00-04:00,4384.0,4384.25,4384.0,4384.25,88,35,385798.0
2021-08-02 18:31:00-04:00,4384.0,4384.25,4384.0,4384.25,26,14,113986.5
2021-08-02 18:32:00-04:00,4384.25,4384.25,4384.0,4384.25,79,35,346355.0
2021-08-02 18:33:00-04:00,4384.25,4384.75,4384.25,4384.75,47,13,206070.25
2021-08-02 18:34:00-04:00,4384.5,4385.25,4384.5,4385.0,215,82,942768.25
2021-08-02 18:35:00-04:00,4385.25,4385.5,4385.0,4385.0,237,73,1039300.25
2021-08-02 18:36:00-04:00,4385.0,4385.0,4384.75,4384.75,77,24,337633.25
2021-08-02 18:37:00-04:00,4384.75,4385.0,4384.75,4385.0,18,12,78928.5
2021-08-02 18:38:00-04:00,4385.0,4385.25,4385.0,4385.25,42,27,184171.0
2021-08-02 18:39:00-04:00,4385.25,4385.25,4384.75,4384.75,113,40,495510.75
2021-08-02 18:40:00-04:00,4384.75,4385.0,4384.75,4385.0,52,20,228010.75
2021-08-02 18:41:00-04:00,4385.25,4385.25,4385.0,4385.25,133,43,583227.0
2021-08-02 18:42:00-04:00,4385.25,4385.5,4385.0,4385.25,115,36,504318.5
2021-08-02 18:43:00-04:00,4385.0,4385.25,4385.0,4385.25,53,16,232417.75
2021-08-02 18:44:00-04:00,4385.25,4385.75,4385.25,4385.75,100,41,438552.5
2021-08-02 18:45:00-04:00,4385.75,4386.75,4385.5,4386.75,363,82,1592239.25
2021-08-02 18:46:00-04:00,4386.5,4386.5,4386.25,4386.5,64,30,280733.25
2021-08-02 18:47:00-04:00,4386.5,4387.25,4386.5,4386.75,257,92,1127407.25
2021-08-02 18:48:00-04:00,4386.75,4388.25,4386.75,4387.75,343,106,1504959.0
2021-08-02 18:49:00-04:00,4387.5,4387.5,4387.25,4387.5,73,48,320285.25
2021-08-02 18:50:00-04:00,4387.5,4387.75,4387.0,4387.5,99,46,434345.0
2021-08-02 18:51:00-04:00,4387.5,4387.75,4387.25,4387.5,54,27,236924.75
2021-08-02 18:52:00-04:00,4387.25,4387.75,4387.0,4387.5,55,35,241304.25
2021-08-02 18:53:00-04:00,4387.75,4388.0,4387.5,4387.75,77,34,337858.5
2021-08-02 18:54:00-04:00,4387.75,4387.75,4387.25,4387.5,67,22,293964.25
2021-08-02 18:55:00-04:00,4387.5,4387.5,4387.25,4387.25,57,17,250078.5
2021-08-02 18:56:00-04:00,4387.25,4387.5,4387.25,4387.25,43,21,188652.25
2021-08-02 18:57:00-04:00,4387.25,4387.25,4387.0,4387.25,25,19,109680.75
2021-08-02 18:58:00-04:00,4387.25,4387.25,4386.25,4386.5,125,60,548332.75
2021-08-02 18:59:00-04:00,4386.75,4386.75,4386.5,4386.75,68,33,298298.25
2021-08-02 19:00:00-04:00,4386.75,4387.25,4386.75,4387.0,59,25,258832.0
2021-08-02 19:01:00-04:00,4387.0,4387.0,4386.5,4387.0,93,23,407966.25
2021-08-02 19:02:00-04:00,4386.75,4387.0,4386.5,4386.75,41,12,179854.75
2021-08-02 19:03:00-04:00,4386.75,4386.75,4386.5,4386.5,53,14,232487.25
2021-08-02 19:04:00-04:00,4386.5,4386.5,4386.5,4386.5,9,8,39478.5
2021-08-02 19:05:00-04:00,4386.5,4386.5,4385.5,4385.5,164,53,719277.0
2021-08-02 19:06:00-04:00,4385.75,4386.0,4385.5,4386.0,73,18,320163.5
2021-08-02 19:07:00-04:00,4386.0,4386.5,4385.75,4385.75,39,20,171059.75
2021-08-02 19:08:00-04:00,4386.0,4386.25,4385.75,4386.0,42,24,184212.0
2021-08-02 19:09:00-04:00,4385.75,4386.25,4385.75,4386.25,20,16,87722.5
2021-08-02 19:10:00-04:00,4386.25,4386.5,4386.0,4386.5,45,22,197382.0
