,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy
2021-06-01 20:03:00-04:00,82.85,82.87,82.845,82.87,32,17,2651.51
2021-06-01 20:04:00-04:00,82.865,82.865,82.855,82.865,72,20,5965.96
2021-06-01 20:05:00-04:00,82.86,82.86,82.855,82.86,39,9,3231.49
2021-06-01 20:06:00-04:00,82.86,82.86,82.86,82.86,19,11,1574.34
2021-06-01 20:07:00-04:00,82.86,82.865,82.86,82.865,5,3,414.31
2021-06-01 20:08:00-04:00,82.86,82.885,82.86,82.88,69,25,5718.351
2021-06-01 20:09:00-04:00,82.88,82.89,82.88,82.885,39,13,3232.57
2021-06-01 20:10:00-04:00,82.89,82.89,82.885,82.885,25,19,2072.21
2021-06-01 20:11:00-04:00,82.885,82.885,82.885,82.885,2,2,165.77
2021-06-01 20:12:00-04:00,82.885,82.895,82.885,82.89,37,8,3066.92
2021-06-01 20:13:00-04:00,82.895,82.9,82.895,82.9,84,22,6963.54
2021-06-01 20:14:00-04:00,82.905,82.905,82.905,82.905,4,4,331.62
2021-06-01 20:15:00-04:00,82.905,82.915,82.9,82.905,41,19,3399.255
2021-06-01 20:16:00-04:00,82.9,82.9,82.9,82.9,4,2,331.6
2021-06-01 20:17:00-04:00,82.9,82.905,82.9,82.905,13,9,1077.705
2021-06-01 20:18:00-04:00,82.9,82.925,82.9,82.92,46,18,3813.985
2021-06-01 20:19:00-04:00,82.92,82.925,82.92,82.925,19,10,1575.55
2021-06-01 20:20:00-04:00,82.925,82.925,82.915,82.92,85,11,7048.266
2021-06-01 20:21:00-04:00,82.92,82.925,82.92,82.925,26,13,2155.995
2021-06-01 20:22:00-04:00,82.93,82.935,82.925,82.925,13,9,1078.08
2021-06-01 20:23:00-04:00,82.93,82.93,82.93,82.93,1,1,82.93
2021-06-01 20:24:00-04:00,82.925,82.93,82.92,82.93,18,10,1492.625
2021-06-01 20:25:00-04:00,82.93,82.93,82.92,82.92,18,9,1492.65
2021-06-01 20:26:00-04:00,82.92,82.925,82.92,82.925,10,6,829.24
2021-06-01 20:27:00-04:00,82.92,82.925,82.92,82.92,11,9,912.125
2021-06-01 20:28:00-04:00,82.92,82.93,82.92,82.93,21,8,1741.455
2021-06-01 20:29:00-04:00,82.925,82.925,82.925,82.925,50,5,4146.25
2021-06-01 20:30:00-04:00,82.925,82.935,82.925,82.93,18,9,1492.715
2021-06-01 20:31:00-04:00,82.93,82.935,82.915,82.92,34,17,2819.38
2021-06-01 20:32:00-04:00,82.92,82.92,82.915,82.92,18,7,1492.5
2021-06-01 20:33:00-04:00,82.92,82.92,82.92,82.92,3,2,248.76
2021-06-01 20:34:00-04:00,82.92,82.92,82.915,82.915,7,4,580.435
2021-06-01 20:35:00-04:00,82.92,82.92,82.92,82.92,3,2,248.76
2021-06-01 20:36:00-04:00,82.92,82.925,82.915,82.925,19,10,1575.475
2021-06-01 20:37:00-04:00,82.93,82.93,82.925,82.925,5,4,414.63
2021-06-01 20:38:00-04:00,82.93,82.93,82.93,82.93,2,2,165.86
2021-06-01 20:39:00-04:00,82.925,82.925,82.92,82.92,12,5,995.08
2021-06-01 20:40:00-04:00,82.92,82.92,82.92,82.92,8,7,663.36
2021-06-01 20:41:00-04:00,82.915,82.915,82.915,82.915,2,1,165.83
2021-06-01 20:42:00-04:00,82.915,82.915,82.915,82.915,1,1,82.915
2021-06-01 20:43:00-04:00,82.915,82.915,82.915,82.915,9,5,746.235
2021-06-01 20:44:00-04:00,82.92,82.925,82.92,82.92,29,9,2404.79
2021-06-01 20:46:00-04:00,82.915,82.915,82.91,82.91,21,12,1741.13
2021-06-01 20:47:00-04:00,82.915,82.915,82.915,82.915,5,2,414.575
2021-06-01 20:48:00-04:00,82.91,82.91,82.91,82.91,9,5,746.19
2021-06-01 20:50:00-04:00,82.915,82.915,82.91,82.91,22,7,1824.03
2021-06-01 20:51:00-04:00,82.91,82.91,82.9,82.9,23,8,1906.75
2021-06-01 20:52:00-04:00,82.9,82.9,82.895,82.895,38,7,3150.08
2021-06-01 20:53:00-04:00,82.895,82.895,82.895,82.895,31,7,2569.745
2021-06-01 20:54:00-04:00,82.9,82.9,82.89,82.89,74,24,6134.25
2021-06-01 20:55:00-04:00,82.89,82.89,82.885,82.89,16,9,1326.235
2021-06-01 20:56:00-04:00,82.89,82.89,82.885,82.885,26,11,2155.065
2021-06-01 20:59:00-04:00,82.885,82.89,82.885,82.885,18,7,1491.935
2021-06-01 21:00:00-04:00,82.885,82.89,82.88,82.89,33,13,2735.23
2021-06-01 21:01:00-04:00,82.89,82.895,82.89,82.895,6,4,497.365
2021-06-01 21:02:00-04:00,82.9,82.905,82.9,82.905,16,9,1326.435
2021-06-01 21:03:00-04:00,82.9,82.9,82.9,82.9,10,4,829.0
2021-06-01 21:04:00-04:00,82.9,82.9,82.9,82.9,9,4,746.1
2021-06-01 21:05:00-04:00,82.905,82.905,82.905,82.905,1,1,82.905
2021-06-01 21:06:00-04:00,82.9,82.9,82.895,82.895,5,2,414.49
2021-06-01 21:07:00-04:00,82.89,82.89,82.89,82.89,3,3,248.67
2021-06-01 21:08:00-04:00,82.895,82.895,82.895,82.895,5,1,414.475
2021-06-01 21:10:00-04:00,82.895,82.895,82.895,82.895,5,3,414.475
2021-06-01 21:13:00-04:00,82.89,82.895,82.89,82.895,6,3,497.35
2021-06-01 21:14:00-04:00,82.9,82.915,82.9,82.915,131,17,10861.17
2021-06-01 21:15:00-04:00,82.915,82.92,82.91,82.915,38,19,3150.785
2021-06-01 21:16:00-04:00,82.92,82.92,82.915,82.915,13,6,1077.94
2021-06-01 21:17:00-04:00,82.92,82.92,82.92,82.92,3,1,248.76
2021-06-01 21:18:00-04:00,82.925,82.925,82.92,82.925,21,6,1741.405
2021-06-01 21:19:00-04:00,82.93,82.93,82.93,82.93,2,1,165.86
2021-06-01 21:21:00-04:00,82.92,82.92,82.92,82.92,15,4,1243.8
2021-06-01 21:22:00-04:00,82.915,82.915,82.915,82.915,1,1,82.915
2021-06-01 21:23:00-04:00,82.92,82.92,82.915,82.915,10,5,829.165
2021-06-01 21:24:00-04:00,82.915,82.915,82.915,82.915,6,5,497.49
2021-06-01 21:25:00-04:00,82.915,82.92,82.915,82.92,8,6,663.345
2021-06-01 21:26:00-04:00,82.925,82.925,82.925,82.925,4,2,331.7
2021-06-01 21:27:00-04:00,82.92,82.92,82.915,82.915,2,2,165.835
2021-06-01 21:28:00-04:00,82.915,82.92,82.915,82.92,17,2,1409.635
2021-06-01 21:29:00-04:00,82.92,82.925,82.915,82.92,35,13,2902.3
2021-06-01 21:30:00-04:00,82.92,82.935,82.92,82.93,40,18,3317.18
2021-06-01 21:31:00-04:00,82.935,82.94,82.92,82.93,18,13,1492.75
2021-06-01 21:32:00-04:00,82.925,82.93,82.925,82.93,10,5,829.29
2021-06-01 21:33:00-04:00,82.925,82.925,82.915,82.915,17,7,1409.7
2021-06-01 21:34:00-04:00,82.91,82.91,82.9,82.905,14,8,1160.705
2021-06-01 21:35:00-04:00,82.9,82.9,82.89,82.89,21,8,1740.735
2021-06-01 21:36:00-04:00,82.89,82.895,82.89,82.89,20,9,1657.855
2021-06-01 21:37:00-04:00,82.89,82.89,82.89,82.89,1,1,82.89
2021-06-01 21:38:00-04:00,82.895,82.895,82.895,82.895,1,1,82.895
2021-06-01 21:39:00-04:00,82.895,82.9,82.895,82.9,11,6,911.875
2021-06-01 21:40:00-04:00,82.9,82.91,82.9,82.91,8,4,663.24
2021-06-01 21:41:00-04:00,82.91,82.915,82.91,82.915,3,2,248.74
2021-06-01 21:42:00-04:00,82.92,82.92,82.92,82.92,3,2,248.76
2021-06-01 21:44:00-04:00,82.92,82.93,82.92,82.93,16,11,1326.795
2021-06-01 21:45:00-04:00,82.93,82.935,82.93,82.93,10,6,829.33
2021-06-01 21:47:00-04:00,82.93,82.93,82.93,82.93,4,3,331.72
2021-06-01 21:48:00-04:00,82.93,82.93,82.93,82.93,1,1,82.93
2021-06-01 21:50:00-04:00,82.93,82.93,82.93,82.93,13,3,1078.09
2021-06-01 21:51:00-04:00,82.93,82.93,82.925,82.925,3,2,248.785
2021-06-01 21:52:00-04:00,82.915,82.915,82.915,82.915,3,2,248.745
2021-06-01 21:53:00-04:00,82.915,82.915,82.91,82.91,4,3,331.655
2021-06-01 21:54:00-04:00,82.915,82.915,82.915,82.915,1,1,82.915
2021-06-01 21:55:00-04:00,82.925,82.925,82.925,82.925,6,6,497.55
2021-06-01 21:56:00-04:00,82.93,82.93,82.92,82.92,12,5,995.085
2021-06-01 21:57:00-04:00,82.915,82.915,82.905,82.905,13,7,1077.815
2021-06-01 21:58:00-04:00,82.905,82.905,82.9,82.9,8,3,663.22
2021-06-01 21:59:00-04:00,82.9,82.9,82.9,82.9,16,5,1326.4
2021-06-01 22:00:00-04:00,82.9,82.905,82.9,82.9,7,4,580.31
2021-06-01 22:01:00-04:00,82.9,82.9,82.9,82.9,3,2,248.7
2021-06-01 22:02:00-04:00,82.9,82.9,82.9,82.9,4,1,331.6
2021-06-01 22:03:00-04:00,82.895,82.9,82.895,82.9,27,12,2238.28
2021-06-01 22:04:00-04:00,82.895,82.9,82.895,82.895,13,7,1077.64
2021-06-01 22:05:00-04:00,82.9,82.9,82.9,82.9,11,5,911.9
2021-06-01 22:07:00-04:00,82.895,82.895,82.895,82.895,11,7,911.845
2021-06-01 22:08:00-04:00,82.895,82.895,82.895,82.895,4,2,331.58
2021-06-01 22:09:00-04:00,82.89,82.895,82.89,82.895,3,3,248.675
2021-06-01 22:10:00-04:00,82.89,82.89,82.89,82.89,9,4,746.01
2021-06-01 22:11:00-04:00,82.895,82.895,82.895,82.895,111,15,9201.345
2021-06-01 22:13:00-04:00,82.9,82.9,82.895,82.895,20,8,1657.985
2021-06-01 22:14:00-04:00,82.895,82.895,82.89,82.89,7,2,580.235
2021-06-01 22:15:00-04:00,82.89,82.89,82.89,82.89,12,4,994.68
2021-06-01 22:16:00-04:00,82.89,82.89,82.89,82.89,5,2,414.45
2021-06-01 22:18:00-04:00,82.895,82.895,82.89,82.89,6,3,497.36
2021-06-01 22:20:00-04:00,82.895,82.9,82.895,82.9,9,3,746.06
2021-06-01 22:21:00-04:00,82.905,82.915,82.905,82.91,11,5,912.015
2021-06-01 22:22:00-04:00,82.91,82.92,82.91,82.92,17,8,1409.54
2021-06-01 22:23:00-04:00,82.92,82.925,82.92,82.925,3,3,248.765
2021-06-01 22:24:00-04:00,82.925,82.925,82.92,82.92,6,4,497.545
2021-06-01 22:25:00-04:00,82.925,82.93,82.925,82.93,6,3,497.575
2021-06-01 22:26:00-04:00,82.93,82.93,82.93,82.93,12,4,995.16
2021-06-01 22:27:00-04:00,82.93,82.93,82.925,82.925,10,4,829.255
2021-06-01 22:28:00-04:00,82.925,82.925,82.925,82.925,6,2,497.55
2021-06-01 22:29:00-04:00,82.925,82.925,82.925,82.925,1,1,82.925
2021-06-01 22:30:00-04:00,82.915,82.93,82.915,82.93,16,5,1326.81
2021-06-01 22:32:00-04:00,82.935,82.94,82.935,82.94,31,12,2571.065
2021-06-01 22:33:00-04:00,82.94,82.94,82.935,82.94,7,6,580.565
2021-06-01 22:34:00-04:00,82.94,82.94,82.935,82.935,7,3,580.55
2021-06-01 22:35:00-04:00,82.935,82.935,82.92,82.925,30,6,2487.795
2021-06-01 22:37:00-04:00,82.925,82.935,82.925,82.935,8,3,663.44
2021-06-01 22:38:00-04:00,82.935,82.935,82.93,82.93,7,3,580.515
2021-06-01 22:39:00-04:00,82.93,82.93,82.93,82.93,1,1,82.93
2021-06-01 22:40:00-04:00,82.925,82.925,82.925,82.925,4,2,331.7
2021-06-01 22:41:00-04:00,82.925,82.925,82.915,82.915,15,5,1243.79
2021-06-01 22:42:00-04:00,82.915,82.92,82.915,82.92,8,3,663.355
2021-06-01 22:44:00-04:00,82.925,82.925,82.92,82.92,9,6,746.29
2021-06-01 22:45:00-04:00,82.915,82.915,82.91,82.91,6,4,497.485
2021-06-01 22:47:00-04:00,82.915,82.915,82.915,82.915,1,1,82.915
2021-06-01 22:48:00-04:00,82.915,82.915,82.915,82.915,2,2,165.83
2021-06-01 22:49:00-04:00,82.91,82.915,82.91,82.91,6,4,497.465
2021-06-01 22:50:00-04:00,82.91,82.91,82.905,82.905,18,5,1492.295
2021-06-01 22:51:00-04:00,82.9,82.9,82.9,82.9,8,4,663.2
2021-06-01 22:52:00-04:00,82.895,82.905,82.895,82.905,20,8,1657.99
2021-06-01 22:53:00-04:00,82.905,82.905,82.9,82.9,36,12,2984.56
2021-06-01 22:54:00-04:00,82.895,82.9,82.895,82.9,15,6,1243.43
2021-06-01 22:55:00-04:00,82.895,82.895,82.895,82.895,2,2,165.79
2021-06-01 22:56:00-04:00,82.89,82.89,82.89,82.89,3,2,248.67
2021-06-01 22:57:00-04:00,82.89,82.89,82.89,82.89,5,3,414.45
2021-06-01 22:58:00-04:00,82.89,82.89,82.89,82.89,3,3,248.67
2021-06-01 22:59:00-04:00,82.885,82.885,82.88,82.885,5,3,414.42
2021-06-01 23:00:00-04:00,82.89,82.89,82.89,82.89,10,6,828.9
2021-06-01 23:01:00-04:00,82.895,82.895,82.895,82.895,4,2,331.58
2021-06-01 23:02:00-04:00,82.895,82.895,82.895,82.895,3,1,248.685
2021-06-01 23:03:00-04:00,82.89,82.89,82.89,82.89,6,2,497.34
2021-06-01 23:05:00-04:00,82.89,82.895,82.89,82.895,12,4,994.725
2021-06-01 23:06:00-04:00,82.9,82.9,82.9,82.9,1,1,82.9
2021-06-01 23:07:00-04:00,82.9,82.9,82.9,82.9,7,1,580.3
2021-06-01 23:08:00-04:00,82.905,82.93,82.905,82.92,94,22,7794.625
2021-06-01 23:09:00-04:00,82.92,82.92,82.915,82.915,32,6,2653.365
2021-06-01 23:10:00-04:00,82.915,82.92,82.915,82.92,26,6,2155.85
2021-06-01 23:11:00-04:00,82.915,82.915,82.905,82.91,10,9,829.125
2021-06-01 23:12:00-04:00,82.915,82.92,82.915,82.915,22,7,1824.19
2021-06-01 23:13:00-04:00,82.915,82.92,82.915,82.915,11,4,912.095
2021-06-01 23:14:00-04:00,82.92,82.925,82.92,82.92,13,4,1077.965
2021-06-01 23:15:00-04:00,82.92,82.925,82.92,82.925,22,5,1824.31
2021-06-01 23:16:00-04:00,82.925,82.925,82.925,82.925,19,7,1575.575
2021-06-01 23:17:00-04:00,82.925,82.925,82.925,82.925,4,2,331.7
2021-06-01 23:18:00-04:00,82.925,82.925,82.925,82.925,16,4,1326.8
2021-06-01 23:19:00-04:00,82.93,82.93,82.915,82.92,26,7,2156.09
2021-06-01 23:20:00-04:00,82.925,82.93,82.925,82.93,59,11,4892.805
2021-06-01 23:21:00-04:00,82.93,82.93,82.925,82.925,16,2,1326.87
2021-06-01 23:22:00-04:00,82.925,82.925,82.925,82.925,9,3,746.325
2021-06-01 23:23:00-04:00,82.925,82.93,82.925,82.93,22,6,1824.45
2021-06-01 23:24:00-04:00,82.935,82.935,82.93,82.93,20,9,1658.695
2021-06-01 23:25:00-04:00,82.93,82.93,82.925,82.925,3,2,248.785
2021-06-01 23:27:00-04:00,82.92,82.92,82.91,82.91,9,7,746.215
2021-06-01 23:28:00-04:00,82.915,82.915,82.91,82.91,8,4,663.315
2021-06-01 23:29:00-04:00,82.92,82.92,82.915,82.915,35,10,2902.15
2021-06-01 23:30:00-04:00,82.915,82.92,82.915,82.92,13,4,1077.94
2021-06-01 23:31:00-04:00,82.915,82.92,82.915,82.92,63,14,5223.851
2021-06-01 23:32:00-04:00,82.92,82.92,82.915,82.915,22,9,1824.14
2021-06-01 23:33:00-04:00,82.92,82.92,82.92,82.92,14,3,1160.88
2021-06-01 23:34:00-04:00,82.92,82.925,82.92,82.92,36,8,2985.185
2021-06-01 23:35:00-04:00,82.92,82.92,82.92,82.92,7,4,580.44
2021-06-01 23:36:00-04:00,82.92,82.92,82.92,82.92,1,1,82.92
2021-06-01 23:37:00-04:00,82.92,82.92,82.915,82.915,4,2,331.67
2021-06-01 23:38:00-04:00,82.92,82.92,82.915,82.915,19,4,1575.465
2021-06-01 23:40:00-04:00,82.915,82.915,82.915,82.915,3,3,248.745
2021-06-01 23:41:00-04:00,82.915,82.915,82.915,82.915,4,2,331.66
2021-06-01 23:42:00-04:00,82.915,82.915,82.91,82.91,6,2,497.48
2021-06-01 23:43:00-04:00,82.91,82.915,82.91,82.915,8,2,663.315
2021-06-01 23:44:00-04:00,82.915,82.915,82.915,82.915,5,2,414.575
2021-06-01 23:45:00-04:00,82.915,82.915,82.91,82.915,9,3,746.23
2021-06-01 23:46:00-04:00,82.915,82.915,82.915,82.915,8,5,663.32
2021-06-01 23:49:00-04:00,82.91,82.91,82.91,82.91,4,2,331.64
2021-06-01 23:50:00-04:00,82.91,82.915,82.91,82.915,8,2,663.31
2021-06-01 23:51:00-04:00,82.915,82.915,82.915,82.915,5,2,414.575
2021-06-01 23:52:00-04:00,82.91,82.91,82.91,82.91,3,2,248.73
2021-06-01 23:53:00-04:00,82.905,82.91,82.905,82.91,3,2,248.72
2021-06-01 23:55:00-04:00,82.905,82.91,82.905,82.91,8,2,663.265
2021-06-01 23:56:00-04:00,82.905,82.905,82.905,82.905,2,1,165.81
2021-06-01 23:57:00-04:00,82.905,82.905,82.905,82.905,5,3,414.525
2021-06-01 23:58:00-04:00,82.905,82.905,82.905,82.905,1,1,82.905
2021-06-02 00:00:00-04:00,82.905,82.905,82.895,82.895,54,14,4476.5
2021-06-02 00:01:00-04:00,82.895,82.895,82.895,82.895,3,3,248.685
2021-06-02 00:02:00-04:00,82.89,82.89,82.89,82.89,5,2,414.45
2021-06-02 00:03:00-04:00,82.895,82.895,82.895,82.895,6,1,497.37
2021-06-02 00:05:00-04:00,82.89,82.89,82.885,82.89,10,5,828.875
2021-06-02 00:06:00-04:00,82.89,82.89,82.885,82.885,14,5,1160.425
2021-06-02 00:07:00-04:00,82.885,82.885,82.885,82.885,1,1,82.885
2021-06-02 00:09:00-04:00,82.89,82.89,82.885,82.885,10,4,828.875
2021-06-02 00:11:00-04:00,82.885,82.885,82.885,82.885,1,1,82.885
2021-06-02 00:12:00-04:00,82.885,82.885,82.885,82.885,4,3,331.54
2021-06-02 00:13:00-04:00,82.88,82.89,82.88,82.89,7,4,580.17
2021-06-02 00:14:00-04:00,82.89,82.89,82.89,82.89,17,5,1409.13
2021-06-02 00:15:00-04:00,82.89,82.89,82.89,82.89,4,3,331.56
2021-06-02 00:16:00-04:00,82.89,82.89,82.885,82.885,13,6,1077.545
2021-06-02 00:17:00-04:00,82.885,82.885,82.885,82.885,1,1,82.885
2021-06-02 00:18:00-04:00,82.88,82.88,82.875,82.875,28,5,2320.59
2021-06-02 00:19:00-04:00,82.875,82.875,82.875,82.875,4,3,331.5
2021-06-02 00:20:00-04:00,82.875,82.875,82.875,82.875,7,3,580.125
2021-06-02 00:22:00-04:00,82.88,82.88,82.88,82.88,7,3,580.16
2021-06-02 00:25:00-04:00,82.88,82.88,82.88,82.88,4,2,331.52
2021-06-02 00:26:00-04:00,82.875,82.875,82.875,82.875,1,1,82.875
2021-06-02 00:27:00-04:00,82.87,82.87,82.865,82.865,30,12,2486.045
2021-06-02 00:28:00-04:00,82.865,82.87,82.855,82.86,77,30,6380.47
2021-06-02 00:29:00-04:00,82.86,82.865,82.86,82.865,16,5,1325.83
2021-06-02 00:30:00-04:00,82.87,82.87,82.865,82.865,3,3,248.605
2021-06-02 00:31:00-04:00,82.865,82.865,82.86,82.86,17,9,1408.655
2021-06-02 00:32:00-04:00,82.86,82.86,82.86,82.86,5,4,414.3
2021-06-02 00:35:00-04:00,82.865,82.87,82.865,82.865,10,8,828.655
2021-06-02 00:36:00-04:00,82.87,82.87,82.87,82.87,1,1,82.87
2021-06-02 00:37:00-04:00,82.87,82.87,82.87,82.87,1,1,82.87
2021-06-02 00:38:00-04:00,82.87,82.87,82.87,82.87,2,2,165.74
2021-06-02 00:39:00-04:00,82.87,82.87,82.87,82.87,8,2,662.96
2021-06-02 00:42:00-04:00,82.875,82.875,82.875,82.875,3,1,248.625
2021-06-02 00:44:00-04:00,82.875,82.875,82.875,82.875,5,3,414.375
2021-06-02 00:48:00-04:00,82.875,82.875,82.87,82.87,12,4,994.49
2021-06-02 00:50:00-04:00,82.865,82.865,82.865,82.865,3,3,248.595
2021-06-02 00:51:00-04:00,82.86,82.86,82.86,82.86,18,4,1491.48
