,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-03 20:00:00-04:00,1271.25,1271.25,1271.25,1271.25,3,1,3813.75
2021-10-03 21:18:00-04:00,1262.25,1262.25,1262.0,1262.0,5,2,6310.5
2021-10-04 03:34:00-04:00,1262.25,1262.25,1262.25,1262.25,1,1,1262.25
2021-10-04 07:36:00-04:00,1266.0,1266.0,1266.0,1266.0,3,1,3798.0
2021-10-04 08:04:00-04:00,1265.0,1265.0,1265.0,1265.0,5,4,6325.0
2021-10-04 10:06:00-04:00,1272.25,1272.25,1272.25,1272.25,1,1,1272.25
2021-10-04 10:07:00-04:00,1273.75,1273.75,1273.75,1273.75,1,1,1273.75
2021-10-04 13:11:00-04:00,1269.25,1269.5,1269.25,1269.5,20,2,25388.25
2021-10-04 13:14:00-04:00,1269.5,1269.5,1269.5,1269.5,8,5,10156.0
