,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-03 20:00:00-04:00,1242.75,1244.25,1242.0,1242.25,1398,317,1737736.75
2021-10-03 20:01:00-04:00,1242.25,1242.5,1241.0,1242.5,194,84,240868.25
2021-10-03 20:02:00-04:00,1242.25,1243.5,1241.25,1243.0,160,52,198761.25
2021-10-03 20:03:00-04:00,1243.0,1243.0,1242.0,1242.0,125,45,155309.75
2021-10-03 20:04:00-04:00,1242.0,1242.25,1241.5,1241.75,101,32,125425.75
2021-10-03 20:05:00-04:00,1241.75,1241.75,1241.25,1241.75,45,28,55866.0
2021-10-03 20:06:00-04:00,1241.75,1241.75,1241.0,1241.5,67,21,83165.75
2021-10-03 20:07:00-04:00,1241.75,1242.0,1241.75,1242.0,26,13,32288.75
2021-10-03 20:08:00-04:00,1242.0,1242.0,1241.0,1241.25,190,25,235816.0
2021-10-03 20:09:00-04:00,1241.25,1241.25,1240.25,1240.5,352,74,436652.75
2021-10-03 20:10:00-04:00,1240.5,1241.25,1240.5,1241.0,63,33,78167.5
2021-10-03 20:11:00-04:00,1241.0,1241.5,1241.0,1241.25,30,15,37236.0
2021-10-03 20:12:00-04:00,1241.5,1241.75,1241.25,1241.5,24,12,29794.5
2021-10-03 20:13:00-04:00,1241.5,1241.75,1241.25,1241.5,27,8,33523.75
2021-10-03 20:14:00-04:00,1241.25,1241.5,1241.0,1241.25,42,7,52128.75
2021-10-03 20:15:00-04:00,1241.5,1241.5,1241.5,1241.5,13,10,16139.5
2021-10-03 20:16:00-04:00,1241.5,1241.5,1241.25,1241.25,15,7,18621.5
2021-10-03 20:17:00-04:00,1241.25,1241.5,1241.0,1241.5,30,9,37241.25
2021-10-03 20:18:00-04:00,1241.5,1241.5,1241.0,1241.25,30,10,37240.0
2021-10-03 20:19:00-04:00,1241.25,1241.25,1241.0,1241.25,8,5,9929.5
2021-10-03 20:20:00-04:00,1241.25,1241.5,1241.25,1241.5,15,7,18622.0
2021-10-03 20:21:00-04:00,1241.5,1242.0,1241.5,1241.75,19,13,23591.75
2021-10-03 20:22:00-04:00,1241.75,1241.75,1241.75,1241.75,5,4,6208.75
2021-10-03 20:23:00-04:00,1241.5,1241.75,1241.5,1241.5,15,13,18624.0
2021-10-03 20:24:00-04:00,1241.5,1241.5,1241.25,1241.25,93,27,115448.75
2021-10-03 20:25:00-04:00,1241.25,1241.5,1241.25,1241.25,17,7,21102.5
2021-10-03 20:26:00-04:00,1241.5,1241.5,1241.25,1241.25,4,4,4965.5
2021-10-03 20:27:00-04:00,1241.25,1241.5,1241.25,1241.25,11,8,13654.25
2021-10-03 20:28:00-04:00,1241.25,1241.25,1241.0,1241.0,15,8,18616.25
2021-10-03 20:29:00-04:00,1241.25,1241.25,1241.0,1241.0,12,3,14892.5
2021-10-03 20:30:00-04:00,1241.0,1241.0,1241.0,1241.0,47,16,58327.0
2021-10-03 20:31:00-04:00,1241.0,1241.0,1240.75,1240.75,2,2,2481.75
2021-10-03 20:32:00-04:00,1241.0,1241.0,1240.5,1240.5,39,20,48386.0
2021-10-03 20:33:00-04:00,1240.75,1240.75,1240.75,1240.75,8,6,9926.0
2021-10-03 20:34:00-04:00,1240.75,1240.75,1240.5,1240.5,7,5,8684.5
