,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-15 20:00:00-04:00,1388.75,1390.0,1388.0,1388.0,14,12,19449.0
2021-06-15 20:01:00-04:00,1390.0,1390.0,1388.5,1388.5,12,7,16669.75
2021-06-15 20:03:00-04:00,1387.75,1387.75,1387.5,1387.5,3,3,4163.0
2021-06-15 20:05:00-04:00,1386.75,1386.75,1386.75,1386.75,3,1,4160.25
2021-06-15 20:06:00-04:00,1386.75,1386.75,1386.75,1386.75,1,1,1386.75
2021-06-15 20:09:00-04:00,1387.5,1387.75,1387.25,1387.75,3,3,4162.5
2021-06-15 20:10:00-04:00,1388.5,1388.5,1388.5,1388.5,1,1,1388.5
2021-06-15 20:11:00-04:00,1388.5,1388.5,1388.5,1388.5,2,1,2777.0
2021-06-15 20:12:00-04:00,1388.5,1389.0,1388.5,1389.0,20,3,27778.0
2021-06-15 20:13:00-04:00,1389.25,1390.25,1389.25,1390.25,4,3,5559.25
2021-06-15 20:14:00-04:00,1389.75,1389.75,1389.75,1389.75,1,1,1389.75
2021-06-15 20:15:00-04:00,1388.75,1388.75,1388.75,1388.75,1,1,1388.75
2021-06-15 20:17:00-04:00,1390.75,1391.0,1390.75,1391.0,7,2,9735.5
2021-06-15 20:20:00-04:00,1390.75,1390.75,1389.5,1389.5,26,7,36151.75
2021-06-15 20:22:00-04:00,1389.75,1389.75,1389.75,1389.75,3,2,4169.25
2021-06-15 20:24:00-04:00,1390.25,1390.25,1390.25,1390.25,4,3,5561.0
2021-06-15 20:28:00-04:00,1389.75,1389.75,1389.75,1389.75,1,1,1389.75
2021-06-15 20:30:00-04:00,1389.75,1389.75,1389.75,1389.75,1,1,1389.75
2021-06-15 20:35:00-04:00,1391.0,1391.25,1391.0,1391.0,10,4,13910.25
2021-06-15 20:36:00-04:00,1390.5,1390.5,1390.5,1390.5,1,1,1390.5
2021-06-15 20:39:00-04:00,1391.5,1391.5,1391.5,1391.5,1,1,1391.5
2021-06-15 20:42:00-04:00,1391.5,1391.5,1391.5,1391.5,3,1,4174.5
2021-06-15 20:51:00-04:00,1391.5,1391.5,1391.5,1391.5,1,1,1391.5
2021-06-15 20:52:00-04:00,1391.0,1391.0,1391.0,1391.0,1,1,1391.0
2021-06-15 20:53:00-04:00,1391.75,1392.25,1391.75,1392.25,8,3,11136.75
2021-06-15 20:54:00-04:00,1393.0,1393.25,1393.0,1393.25,2,2,2786.25
2021-06-15 20:57:00-04:00,1392.25,1392.25,1392.25,1392.25,1,1,1392.25
2021-06-15 21:00:00-04:00,1391.75,1391.75,1391.75,1391.75,4,1,5567.0
2021-06-15 21:05:00-04:00,1390.25,1390.25,1390.25,1390.25,1,1,1390.25
2021-06-15 21:06:00-04:00,1389.5,1389.5,1389.5,1389.5,3,3,4168.5
2021-06-15 21:07:00-04:00,1388.75,1388.75,1388.75,1388.75,1,1,1388.75
2021-06-15 21:09:00-04:00,1389.0,1389.0,1389.0,1389.0,1,1,1389.0
2021-06-15 21:11:00-04:00,1389.75,1389.75,1389.75,1389.75,2,1,2779.5
2021-06-15 21:22:00-04:00,1388.5,1388.5,1388.5,1388.5,1,1,1388.5
2021-06-15 21:23:00-04:00,1388.5,1388.5,1388.5,1388.5,2,1,2777.0
2021-06-15 21:25:00-04:00,1388.25,1388.25,1388.25,1388.25,2,2,2776.5
2021-06-15 21:29:00-04:00,1388.75,1388.75,1388.75,1388.75,5,4,6943.75
2021-06-15 21:30:00-04:00,1388.25,1388.25,1387.5,1387.5,6,3,8325.75
2021-06-15 21:38:00-04:00,1386.0,1386.0,1385.75,1385.75,3,2,4157.5
2021-06-15 21:39:00-04:00,1386.25,1386.25,1386.25,1386.25,1,1,1386.25
2021-06-15 21:47:00-04:00,1387.75,1387.75,1387.75,1387.75,4,1,5551.0
2021-06-15 21:52:00-04:00,1388.25,1388.25,1388.25,1388.25,3,1,4164.75
2021-06-15 22:01:00-04:00,1388.25,1388.25,1388.25,1388.25,1,1,1388.25
2021-06-15 22:31:00-04:00,1387.25,1387.25,1387.25,1387.25,4,2,5549.0
2021-06-15 22:39:00-04:00,1385.5,1385.75,1385.5,1385.75,5,4,6927.75
2021-06-15 22:46:00-04:00,1385.5,1385.5,1385.5,1385.5,11,1,15240.5
2021-06-15 22:47:00-04:00,1384.5,1384.5,1384.5,1384.5,1,1,1384.5
2021-06-15 22:48:00-04:00,1384.25,1384.25,1384.25,1384.25,1,1,1384.25
2021-06-15 22:51:00-04:00,1383.75,1383.75,1383.5,1383.5,12,3,16602.25
2021-06-15 22:53:00-04:00,1383.5,1383.5,1383.5,1383.5,1,1,1383.5
2021-06-15 22:59:00-04:00,1382.75,1382.75,1382.75,1382.75,1,1,1382.75
2021-06-15 23:01:00-04:00,1382.0,1382.0,1382.0,1382.0,8,3,11056.0
2021-06-15 23:04:00-04:00,1382.5,1382.5,1382.5,1382.5,1,1,1382.5
2021-06-15 23:15:00-04:00,1382.5,1382.75,1382.5,1382.75,3,2,4148.0
2021-06-15 23:17:00-04:00,1383.25,1383.25,1383.25,1383.25,1,1,1383.25
2021-06-15 23:22:00-04:00,1382.5,1382.5,1382.25,1382.25,2,2,2764.75
2021-06-15 23:25:00-04:00,1383.25,1383.25,1383.25,1383.25,1,1,1383.25
2021-06-16 00:18:00-04:00,1383.25,1383.25,1383.25,1383.25,1,1,1383.25
2021-06-16 00:19:00-04:00,1383.5,1383.5,1383.0,1383.0,10,8,13831.0
2021-06-16 00:20:00-04:00,1382.25,1382.25,1381.25,1381.5,8,7,11052.0
2021-06-16 00:22:00-04:00,1380.75,1380.75,1380.5,1380.5,3,2,4141.75
2021-06-16 00:23:00-04:00,1380.5,1380.5,1380.5,1380.5,1,1,1380.5
