,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
,open,high,low,close,volume,num_trds,value
2021-11-08 03:21:00-05:00,80.255,80.255,80.255,80.255,5,1,401.275
2021-11-08 03:22:00-05:00,80.235,80.235,80.235,80.235,1,1,80.235
2021-11-08 03:27:00-05:00,80.225,80.225,80.225,80.225,1,1,80.225
2021-11-08 03:33:00-05:00,80.245,80.245,80.245,80.245,1,1,80.245
2021-11-08 03:40:00-05:00,80.275,80.275,80.275,80.275,1,1,80.275
2021-11-08 03:54:00-05:00,80.29,80.29,80.29,80.29,1,1,80.29
2021-11-08 06:00:00-05:00,80.33,80.33,80.33,80.33,2,1,160.66
2021-11-08 06:07:00-05:00,80.335,80.335,80.335,80.335,1,1,80.335
2021-11-08 06:08:00-05:00,80.33,80.33,80.33,80.33,1,1,80.33
2021-11-08 06:35:00-05:00,80.345,80.345,80.345,80.345,1,1,80.345
2021-11-08 06:38:00-05:00,80.365,80.365,80.365,80.365,1,1,80.365
2021-11-08 07:04:00-05:00,80.395,80.395,80.395,80.395,1,1,80.395
2021-11-08 07:26:00-05:00,80.37,80.37,80.37,80.37,21,5,1687.77
2021-11-08 07:28:00-05:00,80.35,80.35,80.35,80.35,1,1,80.35
2021-11-08 07:30:00-05:00,80.35,80.35,80.35,80.35,1,1,80.35
2021-11-08 07:46:00-05:00,80.335,80.335,80.335,80.335,1,1,80.335
2021-11-08 09:01:00-05:00,80.275,80.275,80.27,80.27,2,2,160.545
2021-11-08 09:05:00-05:00,80.27,80.27,80.26,80.26,3,2,240.8
2021-11-08 09:12:00-05:00,80.265,80.265,80.265,80.265,1,1,80.265
2021-11-08 09:13:00-05:00,80.295,80.295,80.295,80.295,1,1,80.295
2021-11-08 09:20:00-05:00,80.31,80.31,80.31,80.31,1,1,80.31
2021-11-08 09:40:00-05:00,80.23,80.23,80.23,80.23,1,1,80.23
2021-11-08 09:44:00-05:00,80.255,80.255,80.255,80.255,5,1,401.275
2021-11-08 10:10:00-05:00,80.29,80.29,80.29,80.29,10,2,802.9
2021-11-08 10:21:00-05:00,80.345,80.345,80.34,80.34,25,3,2008.56
2021-11-08 10:32:00-05:00,80.315,80.315,80.315,80.315,2,1,160.63
2021-11-08 10:44:00-05:00,80.26,80.26,80.26,80.26,1,1,80.26
2021-11-08 10:47:00-05:00,80.295,80.295,80.295,80.295,1,1,80.295
2021-11-08 10:53:00-05:00,80.325,80.325,80.325,80.325,1,1,80.325
2021-11-08 11:15:00-05:00,80.315,80.315,80.315,80.315,3,1,240.945
2021-11-08 12:10:00-05:00,80.35,80.35,80.35,80.35,1,1,80.35
2021-11-08 12:11:00-05:00,80.345,80.345,80.345,80.345,2,1,160.69
2021-11-08 12:17:00-05:00,80.36,80.36,80.36,80.36,1,1,80.36
2021-11-08 12:24:00-05:00,80.335,80.335,80.335,80.335,1,1,80.335
2021-11-08 12:44:00-05:00,80.305,80.305,80.305,80.305,6,1,481.83
2021-11-08 12:55:00-05:00,80.285,80.285,80.285,80.285,2,1,160.57
2021-11-08 13:12:00-05:00,80.3,80.3,80.3,80.3,2,1,160.6
2021-11-08 13:36:00-05:00,80.27,80.27,80.27,80.27,2,1,160.54
2021-11-08 13:41:00-05:00,80.3,80.3,80.3,80.3,5,1,401.5
2021-11-08 13:56:00-05:00,80.285,80.3,80.285,80.3,35,4,2810.215
2021-11-08 14:26:00-05:00,80.325,80.33,80.325,80.33,11,2,883.61
2021-11-08 14:29:00-05:00,80.325,80.325,80.325,80.325,2,1,160.65
2021-11-08 15:01:00-05:00,80.35,80.35,80.35,80.35,1,1,80.35
