,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-11-17 18:00:00-05:00,79.295,79.3,79.28,79.285,97,19,7690.63
2021-11-17 18:02:00-05:00,79.29,79.295,79.29,79.295,24,4,1903.015
2021-11-17 18:03:00-05:00,79.295,79.295,79.29,79.29,17,2,1348.01
2021-11-17 18:04:00-05:00,79.29,79.29,79.285,79.29,27,4,2140.78
2021-11-17 18:05:00-05:00,79.29,79.29,79.29,79.29,8,1,634.32
2021-11-17 18:06:00-05:00,79.295,79.295,79.295,79.295,6,1,475.77
2021-11-17 18:07:00-05:00,79.295,79.295,79.295,79.295,1,1,79.295
2021-11-17 18:08:00-05:00,79.295,79.295,79.29,79.29,8,4,634.355
2021-11-17 18:09:00-05:00,79.295,79.295,79.29,79.295,8,3,634.355
2021-11-17 18:10:00-05:00,79.295,79.305,79.295,79.3,27,7,2141.135
2021-11-17 18:11:00-05:00,79.295,79.3,79.295,79.3,3,2,237.895
2021-11-17 18:12:00-05:00,79.295,79.295,79.295,79.295,12,4,951.54
2021-11-17 18:13:00-05:00,79.295,79.295,79.295,79.295,5,2,396.475
2021-11-17 18:14:00-05:00,79.29,79.29,79.29,79.29,9,1,713.61
2021-11-17 18:15:00-05:00,79.285,79.285,79.28,79.28,5,3,396.42
2021-11-17 18:16:00-05:00,79.28,79.28,79.28,79.28,2,1,158.56
2021-11-17 18:17:00-05:00,79.28,79.28,79.28,79.28,30,2,2378.4
2021-11-17 18:18:00-05:00,79.275,79.275,79.275,79.275,21,6,1664.775
2021-11-17 18:19:00-05:00,79.27,79.27,79.265,79.265,31,4,2457.36
2021-11-17 18:20:00-05:00,79.27,79.27,79.27,79.27,46,3,3646.42
2021-11-17 18:21:00-05:00,79.275,79.275,79.275,79.275,20,5,1585.5
2021-11-17 18:22:00-05:00,79.275,79.275,79.275,79.275,14,7,1109.85
2021-11-17 18:23:00-05:00,79.27,79.27,79.27,79.27,3,3,237.81
2021-11-17 18:24:00-05:00,79.27,79.27,79.265,79.265,12,4,951.185
2021-11-17 18:25:00-05:00,79.265,79.265,79.265,79.265,5,5,396.325
2021-11-17 18:27:00-05:00,79.27,79.285,79.27,79.285,24,7,1902.66
2021-11-17 18:28:00-05:00,79.285,79.285,79.285,79.285,10,3,792.85
2021-11-17 18:30:00-05:00,79.285,79.285,79.28,79.28,13,5,1030.67
2021-11-17 18:31:00-05:00,79.28,79.28,79.28,79.28,3,2,237.84
2021-11-17 18:32:00-05:00,79.275,79.275,79.275,79.275,40,8,3171.0
2021-11-17 18:33:00-05:00,79.28,79.28,79.27,79.275,41,7,3250.325
2021-11-17 18:34:00-05:00,79.275,79.275,79.275,79.275,6,4,475.65
2021-11-17 18:35:00-05:00,79.275,79.28,79.275,79.28,14,4,1109.87
2021-11-17 18:36:00-05:00,79.275,79.275,79.275,79.275,4,3,317.1
2021-11-17 18:37:00-05:00,79.28,79.28,79.28,79.28,4,4,317.12
2021-11-17 18:38:00-05:00,79.285,79.285,79.285,79.285,3,1,237.855
2021-11-17 18:39:00-05:00,79.285,79.285,79.285,79.285,1,1,79.285
2021-11-17 18:40:00-05:00,79.285,79.285,79.285,79.285,3,1,237.855
2021-11-17 18:41:00-05:00,79.285,79.285,79.285,79.285,2,1,158.57
2021-11-17 18:42:00-05:00,79.285,79.285,79.285,79.285,23,9,1823.555
2021-11-17 18:43:00-05:00,79.285,79.285,79.285,79.285,1,1,79.285
2021-11-17 18:44:00-05:00,79.29,79.29,79.29,79.29,2,1,158.58
2021-11-17 18:45:00-05:00,79.29,79.29,79.29,79.29,7,5,555.03
2021-11-17 18:46:00-05:00,79.29,79.29,79.29,79.29,1,1,79.29
2021-11-17 18:47:00-05:00,79.29,79.29,79.29,79.29,2,1,158.58
2021-11-17 18:49:00-05:00,79.29,79.29,79.29,79.29,5,2,396.45
2021-11-17 18:50:00-05:00,79.29,79.29,79.29,79.29,1,1,79.29
2021-11-17 18:51:00-05:00,79.29,79.29,79.29,79.29,2,1,158.58
2021-11-17 18:53:00-05:00,79.29,79.29,79.29,79.29,14,2,1110.06
