,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
,open,high,low,close,volume,num_trds,value
2021-11-17 18:42:00-05:00,79.295,79.295,79.295,79.295,19,5,1506.605
2021-11-17 19:20:00-05:00,79.33,79.33,79.33,79.33,1,1,79.33
2021-11-17 20:04:00-05:00,79.285,79.285,79.285,79.285,1,1,79.285
2021-11-17 22:42:00-05:00,79.23,79.23,79.23,79.23,1,1,79.23
2021-11-17 22:46:00-05:00,79.235,79.235,79.235,79.235,6,2,475.41
2021-11-17 23:44:00-05:00,79.28,79.28,79.28,79.28,1,1,79.28
2021-11-18 00:49:00-05:00,79.285,79.285,79.285,79.285,1,1,79.285
2021-11-18 01:51:00-05:00,79.315,79.315,79.315,79.315,1,1,79.315
2021-11-18 01:59:00-05:00,79.33,79.33,79.33,79.33,1,1,79.33
2021-11-18 02:00:00-05:00,79.315,79.315,79.315,79.315,1,1,79.315
2021-11-18 02:08:00-05:00,79.31,79.31,79.31,79.31,1,1,79.31
2021-11-18 02:18:00-05:00,79.33,79.33,79.33,79.33,1,1,79.33
2021-11-18 02:22:00-05:00,79.34,79.34,79.34,79.34,1,1,79.34
2021-11-18 02:27:00-05:00,79.355,79.355,79.355,79.355,1,1,79.355
2021-11-18 02:42:00-05:00,79.355,79.355,79.355,79.355,1,1,79.355
2021-11-18 02:49:00-05:00,79.37,79.37,79.37,79.37,3,1,238.11
2021-11-18 02:52:00-05:00,79.365,79.365,79.365,79.365,4,1,317.46
2021-11-18 03:00:00-05:00,79.355,79.355,79.355,79.355,1,1,79.355
2021-11-18 03:02:00-05:00,79.335,79.335,79.335,79.335,1,1,79.335
2021-11-18 03:34:00-05:00,79.28,79.28,79.28,79.28,1,1,79.28
2021-11-18 03:48:00-05:00,79.26,79.26,79.26,79.26,1,1,79.26
2021-11-18 03:49:00-05:00,79.275,79.275,79.275,79.275,2,1,158.55
2021-11-18 04:01:00-05:00,79.29,79.29,79.29,79.29,1,1,79.29
2021-11-18 04:11:00-05:00,79.3,79.3,79.3,79.3,1,1,79.3
2021-11-18 04:30:00-05:00,79.35,79.355,79.35,79.355,12,2,952.245
2021-11-18 04:31:00-05:00,79.345,79.35,79.33,79.33,24,4,1904.13
2021-11-18 04:42:00-05:00,79.33,79.33,79.33,79.33,3,1,237.99
2021-11-18 04:49:00-05:00,79.325,79.325,79.325,79.325,1,1,79.325
2021-11-18 05:27:00-05:00,79.345,79.345,79.345,79.345,1,1,79.345
2021-11-18 05:41:00-05:00,79.37,79.37,79.37,79.37,1,1,79.37
2021-11-18 06:30:00-05:00,79.415,79.415,79.415,79.415,2,1,158.83
2021-11-18 06:35:00-05:00,79.41,79.41,79.41,79.41,1,1,79.41
2021-11-18 06:36:00-05:00,79.4,79.4,79.4,79.4,3,1,238.2
2021-11-18 06:48:00-05:00,79.37,79.37,79.37,79.37,1,1,79.37
2021-11-18 07:14:00-05:00,79.37,79.37,79.37,79.37,1,1,79.37
2021-11-18 07:28:00-05:00,79.375,79.38,79.375,79.38,2,2,158.755
2021-11-18 07:49:00-05:00,79.38,79.38,79.38,79.38,1,1,79.38
2021-11-18 07:50:00-05:00,79.375,79.375,79.375,79.375,2,1,158.75
2021-11-18 07:58:00-05:00,79.405,79.405,79.405,79.405,3,2,238.215
2021-11-18 08:18:00-05:00,79.365,79.365,79.365,79.365,1,1,79.365
2021-11-18 08:23:00-05:00,79.315,79.315,79.31,79.31,2,2,158.625
2021-11-18 08:32:00-05:00,79.275,79.275,79.275,79.275,52,1,4122.3
2021-11-18 08:38:00-05:00,79.32,79.32,79.32,79.32,2,1,158.64
2021-11-18 08:49:00-05:00,79.305,79.305,79.305,79.305,2,2,158.61
2021-11-18 09:37:00-05:00,79.21,79.215,79.21,79.215,3,3,237.635
2021-11-18 09:39:00-05:00,79.205,79.215,79.205,79.215,2,2,158.42
2021-11-18 09:46:00-05:00,79.2,79.2,79.2,79.2,2,1,158.4
2021-11-18 09:47:00-05:00,79.175,79.175,79.175,79.175,1,1,79.175
2021-11-18 09:49:00-05:00,79.19,79.19,79.19,79.19,2,1,158.38
2021-11-18 09:50:00-05:00,79.185,79.185,79.185,79.185,2,1,158.37
2021-11-18 10:00:00-05:00,79.175,79.175,79.175,79.175,1,1,79.175
2021-11-18 10:06:00-05:00,79.195,79.195,79.195,79.195,1,1,79.195
2021-11-18 10:09:00-05:00,79.17,79.17,79.17,79.17,1,1,79.17
2021-11-18 10:12:00-05:00,79.1,79.1,79.1,79.1,2,1,158.2
2021-11-18 10:13:00-05:00,79.1,79.1,79.1,79.1,2,1,158.2
2021-11-18 10:14:00-05:00,79.095,79.095,79.09,79.09,2,2,158.185
2021-11-18 10:16:00-05:00,79.105,79.105,79.105,79.105,1,1,79.105
2021-11-18 10:18:00-05:00,79.12,79.12,79.12,79.12,1,1,79.12
2021-11-18 10:20:00-05:00,79.11,79.115,79.11,79.115,15,2,1186.665
2021-11-18 10:21:00-05:00,79.105,79.105,79.105,79.105,2,1,158.21
2021-11-18 10:23:00-05:00,79.115,79.115,79.115,79.115,5,1,395.575
