,CDF22 Curncy,CDF22 Curncy,CDF22 Curncy,CDF22 Curncy,CDF22 Curncy,CDF22 Curncy,CDF22 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-22 09:24:00-04:00,78.03,78.03,78.03,78.03,10,1,780.3
2021-09-22 10:12:00-04:00,78.275,78.275,78.275,78.275,1,1,78.275
