,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index
,open,high,low,close,volume,num_trds,value
2021-07-15 09:31:00-04:00,4336.5,4336.5,4336.5,4336.5,2,2,8673.0
2021-07-15 09:35:00-04:00,4332.75,4332.75,4332.5,4332.5,2,2,8665.25
2021-07-15 09:40:00-04:00,4328.75,4328.75,4328.75,4328.75,10,1,43287.5
2021-07-15 09:42:00-04:00,4331.0,4331.0,4331.0,4331.0,1,1,4331.0
2021-07-15 09:45:00-04:00,4333.75,4333.75,4333.75,4333.75,1,1,4333.75
2021-07-15 09:48:00-04:00,4339.0,4339.0,4339.0,4339.0,5,2,21695.0
2021-07-15 10:03:00-04:00,4341.5,4341.5,4341.5,4341.5,2,1,8683.0
2021-07-15 10:04:00-04:00,4342.0,4342.0,4342.0,4342.0,3,1,13026.0
2021-07-15 10:10:00-04:00,4341.75,4341.75,4341.75,4341.75,10,1,43417.5
2021-07-15 10:15:00-04:00,4341.75,4341.75,4341.75,4341.75,1,1,4341.75
2021-07-15 10:17:00-04:00,4340.0,4340.0,4340.0,4340.0,1,1,4340.0
2021-07-15 10:56:00-04:00,4335.5,4335.5,4335.5,4335.5,1,1,4335.5
2021-07-15 11:37:00-04:00,4339.0,4339.0,4339.0,4339.0,1,1,4339.0
2021-07-15 12:10:00-04:00,4330.5,4330.5,4330.5,4330.5,10,1,43305.0
2021-07-15 13:35:00-04:00,4320.0,4320.75,4320.0,4320.75,3,2,12961.5
2021-07-15 13:44:00-04:00,4319.0,4319.0,4319.0,4319.0,1,1,4319.0
2021-07-15 13:45:00-04:00,4318.75,4318.75,4318.75,4318.75,2,2,8637.5
2021-07-15 13:54:00-04:00,4317.25,4317.25,4317.25,4317.25,3,1,12951.75
2021-07-15 13:55:00-04:00,4315.5,4315.5,4315.5,4315.5,2,2,8631.0
2021-07-15 13:59:00-04:00,4315.5,4315.75,4315.5,4315.75,2,2,8631.25
