,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index
,open,high,low,close,volume,num_trds,value
2021-07-14 18:00:00-04:00,4366.5,4367.25,4365.75,4366.5,357,138,1558880.5
2021-07-14 18:01:00-04:00,4366.25,4367.0,4366.25,4366.5,119,46,519622.25
2021-07-14 18:02:00-04:00,4366.5,4366.5,4366.25,4366.25,114,34,497766.5
2021-07-14 18:03:00-04:00,4366.25,4366.25,4366.0,4366.25,203,48,886339.0
2021-07-14 18:04:00-04:00,4366.25,4366.25,4365.75,4366.25,142,50,619986.0
2021-07-14 18:05:00-04:00,4366.0,4366.0,4366.0,4366.0,18,4,78588.0
2021-07-14 18:06:00-04:00,4366.0,4366.25,4365.5,4365.5,149,53,650496.5
2021-07-14 18:07:00-04:00,4365.75,4365.75,4365.5,4365.75,86,37,375436.75
2021-07-14 18:08:00-04:00,4365.5,4366.25,4365.5,4366.0,142,33,619937.0
2021-07-14 18:09:00-04:00,4366.0,4366.75,4365.75,4366.5,139,61,606924.0
2021-07-14 18:10:00-04:00,4366.75,4366.75,4366.5,4366.75,64,25,279463.5
2021-07-14 18:11:00-04:00,4366.75,4367.25,4366.75,4367.0,124,37,541514.0
2021-07-14 18:12:00-04:00,4366.75,4367.0,4366.75,4367.0,22,12,96073.25
2021-07-14 18:13:00-04:00,4367.0,4367.25,4366.75,4367.0,43,16,187780.75
2021-07-14 18:14:00-04:00,4367.25,4367.5,4367.25,4367.5,72,6,314452.25
2021-07-14 18:15:00-04:00,4367.75,4367.75,4367.25,4367.5,99,14,432388.5
2021-07-14 18:16:00-04:00,4367.25,4367.5,4367.25,4367.5,9,6,39306.25
2021-07-14 18:17:00-04:00,4367.25,4367.5,4367.25,4367.5,3,3,13102.25
2021-07-14 18:18:00-04:00,4367.5,4367.5,4366.75,4367.0,115,31,502229.25
2021-07-14 18:19:00-04:00,4367.0,4367.75,4367.0,4367.75,43,19,187801.5
2021-07-14 18:20:00-04:00,4367.75,4368.0,4367.5,4368.0,53,31,231491.25
2021-07-14 18:21:00-04:00,4367.75,4368.0,4367.75,4368.0,63,12,275179.25
2021-07-14 18:22:00-04:00,4368.25,4368.5,4368.0,4368.0,54,21,235886.0
2021-07-14 18:23:00-04:00,4368.25,4368.25,4367.75,4368.0,77,32,336336.5
2021-07-14 18:24:00-04:00,4368.0,4368.0,4367.5,4367.5,31,18,135401.25
2021-07-14 18:25:00-04:00,4367.75,4367.75,4367.75,4367.75,28,9,122297.0
2021-07-14 18:26:00-04:00,4367.75,4368.0,4367.75,4368.0,83,36,362537.5
2021-07-14 18:27:00-04:00,4367.75,4368.0,4367.75,4367.75,26,11,113566.0
2021-07-14 18:28:00-04:00,4367.75,4368.0,4367.5,4367.5,30,7,131029.25
2021-07-14 18:29:00-04:00,4367.75,4368.5,4367.75,4368.5,76,28,331982.75
2021-07-14 18:30:00-04:00,4368.5,4368.5,4368.0,4368.5,69,29,301420.0
2021-07-14 18:31:00-04:00,4368.5,4368.5,4368.25,4368.25,7,3,30578.0
2021-07-14 18:32:00-04:00,4368.25,4368.25,4368.25,4368.25,29,10,126679.25
2021-07-14 18:33:00-04:00,4368.0,4368.0,4367.5,4367.5,46,21,200918.0
2021-07-14 18:34:00-04:00,4367.75,4367.75,4367.5,4367.5,37,9,161602.75
2021-07-14 18:35:00-04:00,4367.5,4368.0,4367.5,4367.5,40,12,174709.25
2021-07-14 18:36:00-04:00,4367.5,4367.5,4367.5,4367.5,17,7,74247.5
2021-07-14 18:37:00-04:00,4367.5,4367.75,4367.5,4367.75,29,13,126664.25
2021-07-14 18:38:00-04:00,4367.5,4367.5,4367.5,4367.5,28,17,122290.0
2021-07-14 18:39:00-04:00,4367.5,4367.75,4367.5,4367.75,20,9,87354.5
2021-07-14 18:40:00-04:00,4367.5,4367.75,4367.5,4367.75,41,15,179074.75
2021-07-14 18:41:00-04:00,4367.5,4367.5,4367.5,4367.5,13,7,56777.5
2021-07-14 18:42:00-04:00,4367.25,4367.5,4367.25,4367.25,26,15,113553.0
2021-07-14 18:43:00-04:00,4367.25,4367.5,4367.25,4367.5,32,17,139758.5
2021-07-14 18:44:00-04:00,4367.5,4368.0,4367.5,4368.0,50,26,218393.0
2021-07-14 18:45:00-04:00,4368.0,4368.25,4368.0,4368.0,49,25,214033.25
2021-07-14 18:46:00-04:00,4367.75,4367.75,4367.75,4367.75,20,6,87355.0
2021-07-14 18:47:00-04:00,4367.5,4367.5,4367.5,4367.5,2,2,8735.0
2021-07-14 18:48:00-04:00,4367.5,4367.5,4367.25,4367.25,88,27,384324.0
2021-07-14 18:49:00-04:00,4367.25,4367.25,4366.75,4367.0,49,13,213986.75
2021-07-14 18:50:00-04:00,4366.75,4367.0,4366.75,4367.0,70,18,305677.5
2021-07-14 18:51:00-04:00,4366.75,4366.75,4366.75,4366.75,2,2,8733.5
2021-07-14 18:52:00-04:00,4366.75,4366.75,4366.75,4366.75,14,7,61134.5
2021-07-14 18:53:00-04:00,4367.0,4367.75,4367.0,4367.0,112,28,489148.25
