,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-25 20:00:00-04:00,1360.75,1361.0,1350.75,1354.5,80,56,108461.75
2021-07-25 20:01:00-04:00,1355.25,1355.25,1352.5,1352.5,19,12,25714.25
2021-07-25 20:02:00-04:00,1350.75,1351.5,1348.25,1348.5,19,14,25646.5
2021-07-25 20:03:00-04:00,1348.5,1349.75,1348.5,1349.75,5,4,6746.0
2021-07-25 20:04:00-04:00,1350.5,1352.5,1350.5,1351.75,4,3,5407.25
2021-07-25 20:05:00-04:00,1352.25,1352.75,1352.0,1352.0,8,3,10818.5
2021-07-25 20:06:00-04:00,1350.0,1350.0,1348.25,1348.25,7,5,9446.5
2021-07-25 20:07:00-04:00,1350.0,1350.25,1348.75,1348.75,4,3,5399.25
2021-07-25 20:08:00-04:00,1350.25,1350.25,1350.25,1350.25,1,1,1350.25
2021-07-25 20:09:00-04:00,1348.5,1349.5,1348.5,1349.0,18,6,24284.75
2021-07-25 20:10:00-04:00,1348.75,1348.75,1348.5,1348.5,4,2,5394.25
2021-07-25 20:11:00-04:00,1346.5,1346.75,1345.5,1345.5,14,10,18843.0
2021-07-25 20:13:00-04:00,1347.25,1347.25,1347.25,1347.25,1,1,1347.25
2021-07-25 20:14:00-04:00,1346.0,1346.0,1345.75,1345.75,7,2,9420.5
2021-07-25 20:15:00-04:00,1348.0,1348.0,1348.0,1348.0,1,1,1348.0
2021-07-25 20:16:00-04:00,1348.25,1348.25,1348.25,1348.25,1,1,1348.25
2021-07-25 20:22:00-04:00,1349.75,1350.0,1349.75,1350.0,4,3,5399.75
2021-07-25 20:23:00-04:00,1350.5,1350.5,1350.5,1350.5,1,1,1350.5
2021-07-25 20:25:00-04:00,1348.75,1348.75,1348.75,1348.75,1,1,1348.75
2021-07-25 20:28:00-04:00,1347.5,1347.75,1347.25,1347.75,5,3,6737.5
2021-07-25 20:30:00-04:00,1348.0,1348.0,1348.0,1348.0,1,1,1348.0
2021-07-25 20:31:00-04:00,1348.25,1348.25,1348.25,1348.25,1,1,1348.25
2021-07-25 20:40:00-04:00,1349.5,1349.5,1349.5,1349.5,1,1,1349.5
2021-07-25 20:41:00-04:00,1349.0,1349.0,1349.0,1349.0,1,1,1349.0
2021-07-25 20:43:00-04:00,1349.0,1349.25,1349.0,1349.25,2,2,2698.25
2021-07-25 20:46:00-04:00,1351.0,1351.25,1351.0,1351.25,4,3,5404.75
2021-07-25 20:47:00-04:00,1350.5,1350.5,1350.5,1350.5,2,1,2701.0
2021-07-25 20:48:00-04:00,1350.0,1350.0,1350.0,1350.0,2,1,2700.0
2021-07-25 20:49:00-04:00,1350.5,1350.5,1349.75,1349.75,7,4,9451.75
2021-07-25 20:51:00-04:00,1349.5,1349.5,1349.5,1349.5,2,2,2699.0
2021-07-25 20:52:00-04:00,1349.75,1349.75,1349.75,1349.75,1,1,1349.75
2021-07-25 20:54:00-04:00,1349.25,1349.25,1348.5,1348.5,4,2,5396.25
2021-07-25 20:55:00-04:00,1348.75,1349.0,1348.75,1348.75,7,5,9442.25
2021-07-25 20:57:00-04:00,1349.25,1349.25,1349.25,1349.25,1,1,1349.25
2021-07-25 20:58:00-04:00,1350.25,1350.25,1350.25,1350.25,1,1,1350.25
2021-07-25 21:00:00-04:00,1348.5,1348.5,1348.5,1348.5,1,1,1348.5
2021-07-25 21:01:00-04:00,1347.5,1347.5,1346.5,1346.5,6,5,8080.75
2021-07-25 21:02:00-04:00,1345.25,1345.25,1343.0,1343.0,29,21,38977.75
2021-07-25 21:03:00-04:00,1342.75,1343.5,1342.75,1343.5,5,4,6714.5
