,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-25 20:00:00-04:00,1405.0,1405.75,1396.0,1399.0,340,110,477167.5
2021-07-25 20:01:00-04:00,1399.0,1399.5,1397.5,1397.5,29,18,40566.75
2021-07-25 20:02:00-04:00,1395.5,1395.5,1394.0,1394.25,35,30,48821.0
2021-07-25 20:03:00-04:00,1394.75,1397.0,1394.75,1396.5,11,8,15351.25
2021-07-25 20:04:00-04:00,1396.0,1397.0,1396.0,1396.25,24,20,33523.75
2021-07-25 20:05:00-04:00,1397.0,1397.0,1394.75,1394.75,47,16,65643.0
2021-07-25 20:06:00-04:00,1394.0,1394.0,1391.75,1391.75,10,7,13926.0
2021-07-25 20:07:00-04:00,1393.0,1393.0,1391.0,1391.0,89,16,123888.25
2021-07-25 20:09:00-04:00,1391.25,1392.25,1391.0,1392.25,53,20,73726.0
2021-07-25 20:10:00-04:00,1390.75,1390.75,1390.0,1390.0,19,4,26413.75
2021-07-25 20:11:00-04:00,1389.0,1389.75,1388.0,1388.5,23,12,31946.75
2021-07-25 20:12:00-04:00,1389.0,1389.0,1388.5,1388.5,20,8,27778.5
2021-07-25 20:13:00-04:00,1389.0,1389.0,1388.75,1388.75,83,24,115286.0
2021-07-25 20:14:00-04:00,1388.5,1388.5,1387.75,1387.75,5,5,6941.75
2021-07-25 20:15:00-04:00,1389.0,1390.25,1389.0,1390.0,9,8,12503.25
2021-07-25 20:17:00-04:00,1390.25,1390.75,1390.25,1390.25,3,3,4171.25
2021-07-25 20:19:00-04:00,1390.75,1391.0,1390.75,1391.0,2,2,2781.75
2021-07-25 20:20:00-04:00,1390.75,1390.75,1390.75,1390.75,1,1,1390.75
2021-07-25 20:21:00-04:00,1391.5,1392.0,1391.5,1391.75,7,5,9742.5
2021-07-25 20:22:00-04:00,1391.75,1392.0,1391.75,1391.75,6,6,8351.0
2021-07-25 20:23:00-04:00,1392.5,1392.5,1392.25,1392.25,4,3,5569.75
2021-07-25 20:24:00-04:00,1392.0,1392.0,1390.75,1390.75,37,5,51502.75
2021-07-25 20:25:00-04:00,1390.75,1390.75,1390.75,1390.75,3,3,4172.25
2021-07-25 20:26:00-04:00,1390.5,1390.75,1390.25,1390.75,4,4,5562.0
2021-07-25 20:27:00-04:00,1390.5,1390.5,1389.75,1389.75,4,3,5559.75
2021-07-25 20:28:00-04:00,1390.0,1390.0,1389.25,1389.25,44,7,61158.0
2021-07-25 20:29:00-04:00,1389.5,1389.5,1389.5,1389.5,1,1,1389.5
2021-07-25 20:30:00-04:00,1389.75,1390.0,1389.75,1389.75,3,3,4169.5
2021-07-25 20:31:00-04:00,1390.0,1390.0,1389.75,1389.75,5,4,6949.75
