,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-25 20:00:00-04:00,1349.25,1349.25,1340.0,1342.25,25,19,33553.25
2021-07-25 20:01:00-04:00,1342.25,1342.25,1341.5,1341.5,3,3,4025.25
2021-07-25 20:02:00-04:00,1340.25,1340.25,1337.75,1337.75,6,4,8031.75
2021-07-25 20:03:00-04:00,1339.25,1340.0,1339.25,1340.0,3,3,4018.75
2021-07-25 20:04:00-04:00,1341.0,1341.0,1341.0,1341.0,1,1,1341.0
2021-07-25 20:05:00-04:00,1342.0,1342.0,1341.0,1341.0,13,7,17434.25
2021-07-25 20:06:00-04:00,1338.25,1338.25,1338.0,1338.0,5,4,6690.25
2021-07-25 20:07:00-04:00,1338.5,1339.75,1338.5,1339.75,48,6,64291.0
2021-07-25 20:09:00-04:00,1338.5,1338.5,1338.5,1338.5,1,1,1338.5
2021-07-25 20:10:00-04:00,1338.25,1338.25,1337.25,1337.25,3,3,4013.25
2021-07-25 20:11:00-04:00,1336.5,1336.5,1335.25,1335.25,12,10,16027.75
2021-07-25 20:14:00-04:00,1335.5,1335.5,1335.5,1335.5,1,1,1335.5
2021-07-25 20:16:00-04:00,1337.75,1337.75,1337.75,1337.75,1,1,1337.75
2021-07-25 20:28:00-04:00,1337.5,1337.5,1337.5,1337.5,1,1,1337.5
2021-07-25 20:46:00-04:00,1340.25,1340.25,1340.25,1340.25,1,1,1340.25
2021-07-25 20:49:00-04:00,1340.0,1340.0,1339.5,1339.5,5,2,6699.0
2021-07-25 20:54:00-04:00,1338.0,1338.0,1338.0,1338.0,1,1,1338.0
2021-07-25 20:55:00-04:00,1338.5,1338.5,1338.5,1338.5,1,1,1338.5
2021-07-25 21:01:00-04:00,1337.25,1337.25,1336.75,1336.75,3,2,4010.75
2021-07-25 21:02:00-04:00,1334.75,1334.75,1333.0,1333.5,11,10,14671.75
2021-07-25 21:03:00-04:00,1333.25,1333.25,1332.75,1332.75,2,2,2666.0
2021-07-25 21:04:00-04:00,1333.75,1333.75,1333.75,1333.75,1,1,1333.75
2021-07-25 21:09:00-04:00,1332.75,1332.75,1332.75,1332.75,2,2,2665.5
2021-07-25 21:14:00-04:00,1333.5,1333.5,1333.5,1333.5,1,1,1333.5
2021-07-25 21:25:00-04:00,1331.75,1331.75,1331.75,1331.75,1,1,1331.75
2021-07-25 21:26:00-04:00,1332.0,1332.0,1332.0,1332.0,1,1,1332.0
2021-07-25 21:30:00-04:00,1331.25,1331.5,1331.0,1331.5,8,6,10649.5
2021-07-25 21:31:00-04:00,1331.0,1331.0,1331.0,1331.0,6,2,7986.0
2021-07-25 21:32:00-04:00,1331.25,1331.25,1331.0,1331.0,17,8,22627.25
2021-07-25 21:33:00-04:00,1331.0,1331.0,1331.0,1331.0,66,17,87846.0
2021-07-25 21:34:00-04:00,1331.0,1331.0,1331.0,1331.0,9,1,11979.0
2021-07-25 21:35:00-04:00,1331.0,1331.0,1331.0,1331.0,134,14,178354.0
2021-07-25 21:36:00-04:00,1331.0,1331.0,1331.0,1331.0,52,4,69212.0
