,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-30 08:52:00-04:00,80.385,80.385,80.385,80.385,1,1,80.385
2021-07-30 10:58:00-04:00,80.09,80.09,80.085,80.085,5,2,400.44
2021-07-30 11:00:00-04:00,80.155,80.155,80.155,80.155,1,1,80.155
2021-07-30 11:29:00-04:00,80.175,80.175,80.175,80.175,2,1,160.35
2021-07-30 12:51:00-04:00,80.17,80.17,80.17,80.17,2,1,160.34
2021-07-30 12:58:00-04:00,80.155,80.155,80.155,80.155,1,1,80.155
2021-07-30 13:04:00-04:00,80.125,80.125,80.125,80.125,1,1,80.125
