,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-05 20:00:00-04:00,1385.0,1386.0,1383.0,1386.0,49,38,67849.5
2021-05-05 20:01:00-04:00,1386.0,1386.5,1385.0,1386.0,9,8,12473.25
2021-05-05 20:02:00-04:00,1385.75,1385.75,1385.75,1385.75,1,1,1385.75
2021-05-05 20:03:00-04:00,1386.5,1387.0,1386.5,1387.0,2,2,2773.5
2021-05-05 20:04:00-04:00,1386.75,1387.0,1385.0,1385.0,10,7,13863.5
2021-05-05 20:05:00-04:00,1385.0,1385.75,1385.0,1385.75,3,3,4156.25
2021-05-05 20:06:00-04:00,1386.25,1386.25,1386.25,1386.25,1,1,1386.25
2021-05-05 20:08:00-04:00,1386.75,1387.5,1386.75,1387.5,3,3,4161.25
2021-05-05 20:09:00-04:00,1387.75,1387.75,1387.75,1387.75,1,1,1387.75
2021-05-05 20:10:00-04:00,1387.75,1387.75,1387.75,1387.75,1,1,1387.75
2021-05-05 20:11:00-04:00,1386.75,1386.75,1386.75,1386.75,1,1,1386.75
2021-05-05 20:12:00-04:00,1386.75,1386.75,1386.75,1386.75,1,1,1386.75
2021-05-05 20:13:00-04:00,1386.75,1386.75,1386.75,1386.75,3,3,4160.25
2021-05-05 20:15:00-04:00,1387.5,1387.5,1387.5,1387.5,1,1,1387.5
2021-05-05 20:16:00-04:00,1387.75,1388.0,1387.75,1388.0,3,3,4163.5
2021-05-05 20:17:00-04:00,1388.25,1390.0,1388.25,1389.25,19,12,26395.75
2021-05-05 20:18:00-04:00,1390.0,1390.0,1390.0,1390.0,3,1,4170.0
2021-05-05 20:19:00-04:00,1389.75,1390.0,1389.75,1390.0,6,5,8338.75
2021-05-05 20:20:00-04:00,1389.75,1390.75,1389.75,1390.25,14,7,19466.0
2021-05-05 20:21:00-04:00,1390.0,1391.0,1389.75,1390.75,16,8,22248.0
2021-05-05 20:22:00-04:00,1391.25,1391.25,1390.25,1390.25,7,3,9737.25
2021-05-05 20:23:00-04:00,1390.0,1390.0,1390.0,1390.0,2,1,2780.0
2021-05-05 20:24:00-04:00,1389.75,1389.75,1389.75,1389.75,1,1,1389.75
2021-05-05 20:28:00-04:00,1391.25,1391.25,1391.25,1391.25,1,1,1391.25
2021-05-05 20:29:00-04:00,1391.25,1392.0,1391.25,1391.5,8,5,11134.0
2021-05-05 20:30:00-04:00,1391.5,1391.75,1391.25,1391.25,6,3,8349.5
2021-05-05 20:31:00-04:00,1391.0,1391.0,1389.75,1390.25,7,6,9731.75
2021-05-05 20:36:00-04:00,1390.0,1390.0,1390.0,1390.0,1,1,1390.0
2021-05-05 20:38:00-04:00,1390.25,1390.75,1390.25,1390.75,3,3,4171.5
2021-05-05 20:40:00-04:00,1390.25,1390.25,1390.25,1390.25,1,1,1390.25
2021-05-05 20:41:00-04:00,1390.0,1390.0,1390.0,1390.0,1,1,1390.0
2021-05-05 20:42:00-04:00,1390.0,1390.0,1389.25,1389.25,4,3,5558.75
2021-05-05 20:44:00-04:00,1390.25,1390.25,1390.25,1390.25,2,1,2780.5
2021-05-05 20:47:00-04:00,1390.75,1391.0,1390.75,1391.0,3,2,4172.75
2021-05-05 20:50:00-04:00,1391.5,1391.5,1391.5,1391.5,1,1,1391.5
2021-05-05 20:54:00-04:00,1392.5,1392.75,1392.5,1392.75,2,2,2785.25
2021-05-05 20:55:00-04:00,1392.75,1393.0,1392.75,1393.0,3,2,4178.75
2021-05-05 20:56:00-04:00,1393.5,1393.75,1393.5,1393.75,2,2,2787.25
2021-05-05 20:57:00-04:00,1394.0,1394.25,1394.0,1394.25,2,2,2788.25
2021-05-05 20:58:00-04:00,1393.75,1393.75,1393.25,1393.5,3,3,4180.5
2021-05-05 21:00:00-04:00,1393.25,1393.25,1393.25,1393.25,1,1,1393.25
2021-05-05 21:02:00-04:00,1393.75,1393.75,1391.5,1391.5,3,3,4177.0
2021-05-05 21:04:00-04:00,1392.5,1392.5,1392.5,1392.5,1,1,1392.5
2021-05-05 21:05:00-04:00,1392.5,1392.75,1392.5,1392.75,3,2,4178.0
2021-05-05 21:07:00-04:00,1391.75,1391.75,1391.5,1391.75,12,9,16700.5
2021-05-05 21:08:00-04:00,1391.5,1391.5,1391.5,1391.5,10,1,13915.0
2021-05-05 21:10:00-04:00,1391.75,1391.75,1391.75,1391.75,1,1,1391.75
2021-05-05 21:12:00-04:00,1389.25,1389.25,1389.25,1389.25,1,1,1389.25
2021-05-05 21:14:00-04:00,1388.0,1388.0,1387.0,1388.0,18,8,24971.5
2021-05-05 21:17:00-04:00,1386.75,1386.75,1386.0,1386.0,6,2,8316.75
2021-05-05 21:18:00-04:00,1386.0,1386.25,1385.5,1385.75,15,12,20786.5
2021-05-05 21:19:00-04:00,1385.5,1385.75,1385.0,1385.25,10,6,13852.25
2021-05-05 21:20:00-04:00,1385.25,1385.5,1385.25,1385.5,2,2,2770.75
2021-05-05 21:21:00-04:00,1384.25,1384.5,1384.0,1384.5,5,5,6921.25
2021-05-05 21:22:00-04:00,1384.75,1384.75,1384.5,1384.5,6,2,8308.25
2021-05-05 21:23:00-04:00,1385.75,1385.75,1385.75,1385.75,1,1,1385.75
2021-05-05 21:24:00-04:00,1385.0,1385.0,1385.0,1385.0,1,1,1385.0
2021-05-05 21:25:00-04:00,1384.75,1385.75,1384.75,1385.75,17,8,23552.25
2021-05-05 21:27:00-04:00,1385.25,1385.25,1385.25,1385.25,5,4,6926.25
2021-05-05 21:29:00-04:00,1385.25,1385.25,1385.25,1385.25,1,1,1385.25
2021-05-05 21:30:00-04:00,1385.5,1385.5,1385.5,1385.5,1,1,1385.5
2021-05-05 21:33:00-04:00,1385.25,1385.25,1384.75,1384.75,2,2,2770.0
2021-05-05 21:38:00-04:00,1385.75,1385.75,1385.75,1385.75,3,3,4157.25
2021-05-05 21:40:00-04:00,1386.5,1386.5,1386.5,1386.5,1,1,1386.5
2021-05-05 21:43:00-04:00,1387.0,1387.25,1387.0,1387.25,3,2,4161.5
2021-05-05 21:45:00-04:00,1387.25,1387.75,1387.0,1387.75,3,3,4162.0
2021-05-05 21:46:00-04:00,1387.5,1387.5,1387.5,1387.5,1,1,1387.5
2021-05-05 21:47:00-04:00,1388.0,1388.0,1388.0,1388.0,2,2,2776.0
2021-05-05 21:50:00-04:00,1387.5,1387.5,1387.5,1387.5,3,1,4162.5
2021-05-05 21:51:00-04:00,1387.0,1387.0,1387.0,1387.0,1,1,1387.0
2021-05-05 21:55:00-04:00,1387.5,1387.5,1387.5,1387.5,1,1,1387.5
2021-05-05 22:12:00-04:00,1385.5,1385.5,1385.5,1385.5,1,1,1385.5
2021-05-05 22:31:00-04:00,1386.25,1386.25,1386.25,1386.25,1,1,1386.25
2021-05-05 22:43:00-04:00,1387.75,1387.75,1387.75,1387.75,1,1,1387.75
2021-05-05 22:52:00-04:00,1387.0,1387.0,1387.0,1387.0,1,1,1387.0
2021-05-05 22:54:00-04:00,1386.5,1386.5,1386.5,1386.5,1,1,1386.5
2021-05-05 22:59:00-04:00,1388.0,1388.0,1388.0,1388.0,1,1,1388.0
2021-05-05 23:09:00-04:00,1388.75,1388.75,1388.75,1388.75,1,1,1388.75
2021-05-05 23:22:00-04:00,1389.5,1389.5,1389.5,1389.5,1,1,1389.5
2021-05-06 00:09:00-04:00,1388.75,1388.75,1388.75,1388.75,1,1,1388.75
2021-05-06 00:30:00-04:00,1389.0,1389.0,1389.0,1389.0,2,1,2778.0
2021-05-06 00:32:00-04:00,1389.0,1389.0,1389.0,1389.0,1,1,1389.0
