,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index
,open,high,low,close,volume,num_trds,value
2021-07-22 20:48:00-04:00,4355.0,4355.0,4355.0,4355.0,1,1,4355.0
2021-07-22 20:49:00-04:00,4355.75,4355.75,4355.75,4355.75,1,1,4355.75
2021-07-23 04:37:00-04:00,4360.0,4360.0,4360.0,4360.0,1,1,4360.0
2021-07-23 05:50:00-04:00,4365.0,4365.0,4365.0,4365.0,1,1,4365.0
2021-07-23 07:08:00-04:00,4360.5,4360.5,4359.5,4359.5,10,4,43600.75
2021-07-23 10:19:00-04:00,4361.5,4361.5,4361.5,4361.5,3,2,13084.5
2021-07-23 10:20:00-04:00,4361.5,4361.75,4361.5,4361.75,2,2,8723.25
2021-07-23 10:39:00-04:00,4365.25,4365.25,4365.0,4365.0,5,2,21825.25
2021-07-23 10:42:00-04:00,4367.5,4367.5,4367.5,4367.5,1,1,4367.5
2021-07-23 10:54:00-04:00,4370.0,4370.0,4370.0,4370.0,1,1,4370.0
2021-07-23 11:05:00-04:00,4374.0,4374.0,4374.0,4374.0,1,1,4374.0
2021-07-23 11:16:00-04:00,4374.25,4374.5,4374.25,4374.5,3,3,13123.25
2021-07-23 11:18:00-04:00,4375.0,4375.0,4375.0,4375.0,1,1,4375.0
2021-07-23 11:19:00-04:00,4375.75,4375.75,4375.75,4375.75,4,4,17503.0
2021-07-23 11:21:00-04:00,4377.25,4377.75,4377.25,4377.25,3,3,13132.25
2021-07-23 11:22:00-04:00,4375.5,4375.5,4375.25,4375.25,5,2,21876.5
2021-07-23 11:30:00-04:00,4380.0,4380.0,4380.0,4380.0,2,2,8760.0
2021-07-23 11:34:00-04:00,4377.5,4377.5,4377.0,4377.0,5,3,21885.75
2021-07-23 12:14:00-04:00,4378.5,4378.5,4378.5,4378.5,1,1,4378.5
2021-07-23 13:13:00-04:00,4385.0,4385.0,4385.0,4385.0,1,1,4385.0
2021-07-23 13:15:00-04:00,4385.75,4385.75,4385.75,4385.75,1,1,4385.75
2021-07-23 14:03:00-04:00,4384.25,4384.25,4384.25,4384.25,1,1,4384.25
2021-07-23 14:04:00-04:00,4383.75,4383.75,4383.75,4383.75,1,1,4383.75
