,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-01 20:00:00-04:00,1398.0,1398.0,1394.0,1397.5,18,16,25126.25
2021-07-01 20:01:00-04:00,1397.75,1399.0,1397.75,1399.0,14,9,19576.5
2021-07-01 20:02:00-04:00,1399.75,1400.0,1399.5,1399.5,5,5,6998.5
2021-07-01 20:03:00-04:00,1399.25,1399.25,1399.25,1399.25,1,1,1399.25
2021-07-01 20:08:00-04:00,1400.0,1400.0,1400.0,1400.0,3,1,4200.0
2021-07-01 20:09:00-04:00,1399.75,1399.75,1399.75,1399.75,1,1,1399.75
2021-07-01 20:10:00-04:00,1400.25,1400.25,1400.25,1400.25,1,1,1400.25
2021-07-01 20:11:00-04:00,1400.5,1400.5,1400.5,1400.5,1,1,1400.5
2021-07-01 20:13:00-04:00,1399.25,1399.25,1399.25,1399.25,1,1,1399.25
2021-07-01 20:19:00-04:00,1399.0,1399.0,1399.0,1399.0,1,1,1399.0
2021-07-01 20:24:00-04:00,1399.75,1399.75,1399.75,1399.75,1,1,1399.75
2021-07-01 20:29:00-04:00,1399.5,1399.5,1399.5,1399.5,1,1,1399.5
2021-07-01 20:30:00-04:00,1399.5,1399.5,1399.5,1399.5,1,1,1399.5
2021-07-01 20:31:00-04:00,1400.25,1400.25,1400.25,1400.25,1,1,1400.25
2021-07-01 20:32:00-04:00,1400.0,1400.0,1400.0,1400.0,1,1,1400.0
2021-07-01 20:34:00-04:00,1400.75,1400.75,1400.75,1400.75,1,1,1400.75
2021-07-01 20:35:00-04:00,1402.0,1402.0,1402.0,1402.0,5,1,7010.0
2021-07-01 20:38:00-04:00,1402.0,1402.0,1402.0,1402.0,1,1,1402.0
2021-07-01 20:39:00-04:00,1403.0,1403.75,1403.0,1403.0,3,3,4209.75
2021-07-01 20:41:00-04:00,1402.5,1402.5,1402.5,1402.5,3,2,4207.5
2021-07-01 20:45:00-04:00,1402.75,1402.75,1402.75,1402.75,1,1,1402.75
2021-07-01 20:46:00-04:00,1402.0,1402.0,1401.5,1401.5,2,2,2803.5
2021-07-01 20:47:00-04:00,1401.0,1401.0,1401.0,1401.0,2,1,2802.0
2021-07-01 20:48:00-04:00,1402.5,1402.5,1402.5,1402.5,1,1,1402.5
2021-07-01 20:52:00-04:00,1402.0,1402.0,1402.0,1402.0,1,1,1402.0
2021-07-01 20:53:00-04:00,1401.75,1401.75,1401.75,1401.75,1,1,1401.75
2021-07-01 20:55:00-04:00,1402.25,1402.5,1402.25,1402.5,3,2,4207.0
2021-07-01 21:01:00-04:00,1405.0,1405.0,1405.0,1405.0,1,1,1405.0
2021-07-01 21:14:00-04:00,1404.0,1404.0,1404.0,1404.0,1,1,1404.0
2021-07-01 21:26:00-04:00,1404.25,1404.25,1404.25,1404.25,1,1,1404.25
2021-07-01 21:30:00-04:00,1404.5,1404.5,1404.5,1404.5,1,1,1404.5
2021-07-01 21:45:00-04:00,1404.25,1404.25,1404.25,1404.25,1,1,1404.25
2021-07-01 22:01:00-04:00,1403.25,1403.25,1403.0,1403.0,2,2,2806.25
2021-07-01 22:09:00-04:00,1402.25,1402.25,1402.25,1402.25,1,1,1402.25
2021-07-01 22:11:00-04:00,1402.5,1402.5,1402.5,1402.5,1,1,1402.5
2021-07-01 22:12:00-04:00,1402.5,1402.5,1402.5,1402.5,1,1,1402.5
2021-07-01 22:17:00-04:00,1401.75,1401.75,1400.75,1400.75,4,4,5605.0
2021-07-01 22:18:00-04:00,1400.5,1401.0,1400.5,1401.0,2,2,2801.5
2021-07-01 22:20:00-04:00,1400.5,1400.5,1400.5,1400.5,4,3,5602.0
2021-07-01 22:21:00-04:00,1400.5,1400.5,1400.5,1400.5,1,1,1400.5
2021-07-01 22:30:00-04:00,1401.5,1401.5,1401.5,1401.5,1,1,1401.5
2021-07-01 22:35:00-04:00,1402.0,1403.0,1402.0,1403.0,2,2,2805.0
2021-07-01 22:37:00-04:00,1403.25,1403.25,1403.25,1403.25,1,1,1403.25
2021-07-01 22:38:00-04:00,1402.75,1402.75,1402.75,1402.75,1,1,1402.75
2021-07-01 22:39:00-04:00,1402.5,1402.5,1402.5,1402.5,2,2,2805.0
2021-07-01 22:41:00-04:00,1403.0,1403.0,1403.0,1403.0,1,1,1403.0
2021-07-01 22:42:00-04:00,1402.75,1402.75,1402.75,1402.75,1,1,1402.75
2021-07-01 22:49:00-04:00,1403.5,1403.5,1403.5,1403.5,1,1,1403.5
2021-07-01 23:03:00-04:00,1406.0,1406.25,1405.75,1405.75,5,5,7030.0
2021-07-01 23:06:00-04:00,1405.75,1405.75,1405.75,1405.75,1,1,1405.75
2021-07-01 23:10:00-04:00,1405.75,1405.75,1405.75,1405.75,1,1,1405.75
2021-07-01 23:11:00-04:00,1406.0,1406.0,1406.0,1406.0,1,1,1406.0
2021-07-01 23:13:00-04:00,1405.5,1405.5,1405.5,1405.5,1,1,1405.5
2021-07-01 23:15:00-04:00,1405.25,1405.25,1405.25,1405.25,1,1,1405.25
2021-07-01 23:18:00-04:00,1405.75,1405.75,1405.75,1405.75,1,1,1405.75
2021-07-01 23:20:00-04:00,1405.75,1405.75,1405.75,1405.75,1,1,1405.75
2021-07-01 23:25:00-04:00,1405.25,1405.25,1405.25,1405.25,1,1,1405.25
2021-07-01 23:26:00-04:00,1406.0,1406.0,1406.0,1406.0,1,1,1406.0
2021-07-01 23:59:00-04:00,1404.25,1404.25,1404.25,1404.25,1,1,1404.25
2021-07-02 00:40:00-04:00,1402.0,1402.0,1402.0,1402.0,5,4,7010.0
2021-07-02 00:41:00-04:00,1402.25,1402.25,1402.25,1402.25,1,1,1402.25
2021-07-02 00:52:00-04:00,1403.5,1403.5,1403.25,1403.25,2,2,2806.75
2021-07-02 00:57:00-04:00,1403.25,1403.25,1403.25,1403.25,1,1,1403.25
2021-07-02 01:22:00-04:00,1402.5,1402.5,1402.5,1402.5,1,1,1402.5
2021-07-02 01:30:00-04:00,1403.75,1403.75,1403.75,1403.75,1,1,1403.75
2021-07-02 01:36:00-04:00,1407.25,1407.25,1407.25,1407.25,1,1,1407.25
2021-07-02 01:37:00-04:00,1407.0,1407.0,1407.0,1407.0,1,1,1407.0
2021-07-02 01:41:00-04:00,1406.5,1406.5,1406.5,1406.5,1,1,1406.5
2021-07-02 01:57:00-04:00,1405.25,1405.25,1405.25,1405.25,3,2,4215.75
2021-07-02 01:58:00-04:00,1405.25,1405.25,1405.25,1405.25,1,1,1405.25
2021-07-02 02:01:00-04:00,1404.5,1404.5,1404.5,1404.5,2,1,2809.0
2021-07-02 02:02:00-04:00,1404.75,1404.75,1404.75,1404.75,1,1,1404.75
2021-07-02 02:04:00-04:00,1403.75,1403.75,1403.5,1403.5,2,2,2807.25
2021-07-02 02:07:00-04:00,1404.5,1404.5,1404.5,1404.5,1,1,1404.5
2021-07-02 02:24:00-04:00,1403.25,1403.25,1403.25,1403.25,1,1,1403.25
2021-07-02 02:32:00-04:00,1402.5,1402.5,1402.5,1402.5,2,1,2805.0
2021-07-02 02:37:00-04:00,1402.5,1402.5,1402.5,1402.5,1,1,1402.5
2021-07-02 02:38:00-04:00,1402.75,1402.75,1402.75,1402.75,1,1,1402.75
2021-07-02 02:42:00-04:00,1403.0,1403.0,1402.25,1402.25,5,4,7013.75
