,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-01 20:00:00-04:00,1447.0,1447.0,1445.5,1445.5,3,3,4338.5
2021-07-02 04:13:00-04:00,1462.0,1462.0,1462.0,1462.0,15,15,21930.0
2021-07-02 04:14:00-04:00,1462.0,1462.0,1462.0,1462.0,1,1,1462.0
2021-07-02 07:22:00-04:00,1461.0,1462.25,1461.0,1462.25,20,5,29238.75
2021-07-02 07:42:00-04:00,1465.0,1465.0,1465.0,1465.0,1,1,1465.0
2021-07-02 08:39:00-04:00,1463.25,1463.25,1463.25,1463.25,1,1,1463.25
2021-07-02 09:30:00-04:00,1460.75,1460.75,1460.25,1460.25,4,3,5841.75
2021-07-02 09:39:00-04:00,1456.0,1456.0,1456.0,1456.0,1,1,1456.0
2021-07-02 09:40:00-04:00,1456.0,1456.0,1456.0,1456.0,8,8,11648.0
2021-07-02 09:41:00-04:00,1452.5,1452.5,1452.5,1452.5,1,1,1452.5
2021-07-02 09:42:00-04:00,1453.0,1453.0,1453.0,1453.0,2,2,2906.0
2021-07-02 09:50:00-04:00,1452.5,1452.5,1452.5,1452.5,5,3,7262.5
2021-07-02 09:52:00-04:00,1448.75,1449.0,1448.75,1449.0,29,28,42014.5
2021-07-02 09:58:00-04:00,1448.75,1448.75,1448.75,1448.75,1,1,1448.75
2021-07-02 09:59:00-04:00,1446.25,1446.25,1446.25,1446.25,1,1,1446.25
2021-07-02 10:04:00-04:00,1448.25,1448.25,1448.25,1448.25,1,1,1448.25
2021-07-02 10:16:00-04:00,1451.75,1451.75,1451.75,1451.75,2,1,2903.5
2021-07-02 10:34:00-04:00,1450.0,1450.0,1450.0,1450.0,1,1,1450.0
2021-07-02 10:35:00-04:00,1448.0,1448.0,1448.0,1448.0,1,1,1448.0
2021-07-02 10:37:00-04:00,1450.0,1450.0,1450.0,1450.0,1,1,1450.0
2021-07-02 10:38:00-04:00,1449.25,1449.5,1449.25,1449.5,7,2,10145.25
2021-07-02 10:39:00-04:00,1448.0,1448.0,1448.0,1448.0,1,1,1448.0
2021-07-02 10:41:00-04:00,1449.0,1449.0,1449.0,1449.0,1,1,1449.0
2021-07-02 10:47:00-04:00,1451.75,1452.25,1451.75,1452.25,6,3,8712.75
2021-07-02 10:57:00-04:00,1452.25,1452.25,1452.25,1452.25,1,1,1452.25
2021-07-02 11:00:00-04:00,1449.25,1449.25,1449.0,1449.0,4,2,5796.25
2021-07-02 11:13:00-04:00,1452.5,1452.5,1452.5,1452.5,25,3,36312.5
2021-07-02 11:52:00-04:00,1450.75,1451.0,1450.25,1450.25,4,3,5802.25
2021-07-02 11:53:00-04:00,1450.5,1450.5,1450.5,1450.5,2,1,2901.0
2021-07-02 11:54:00-04:00,1452.25,1452.75,1452.25,1452.75,2,2,2905.0
2021-07-02 12:11:00-04:00,1452.0,1452.25,1452.0,1452.25,2,2,2904.25
2021-07-02 12:12:00-04:00,1452.0,1452.25,1452.0,1452.25,2,2,2904.25
2021-07-02 12:13:00-04:00,1453.0,1453.0,1453.0,1453.0,2,1,2906.0
2021-07-02 12:14:00-04:00,1452.75,1453.0,1452.75,1453.0,6,3,8717.0
2021-07-02 12:18:00-04:00,1452.0,1452.0,1452.0,1452.0,2,1,2904.0
2021-07-02 12:25:00-04:00,1447.25,1447.5,1447.25,1447.5,5,3,7236.5
2021-07-02 12:31:00-04:00,1448.25,1448.5,1448.0,1448.25,10,4,14482.25
2021-07-02 12:32:00-04:00,1448.0,1448.25,1448.0,1448.25,5,2,7240.25
2021-07-02 12:35:00-04:00,1448.25,1448.75,1448.25,1448.75,10,3,14485.25
2021-07-02 12:39:00-04:00,1446.75,1446.75,1445.25,1445.25,2,2,2892.0
2021-07-02 12:43:00-04:00,1444.75,1444.75,1444.25,1444.25,3,3,4333.75
2021-07-02 12:48:00-04:00,1441.75,1442.25,1441.75,1442.25,2,2,2884.0
2021-07-02 12:49:00-04:00,1442.5,1442.5,1442.5,1442.5,3,2,4327.5
