,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-10 20:00:00-04:00,1340.75,1342.0,1338.25,1338.75,50,33,67036.25
2021-08-10 20:01:00-04:00,1339.25,1339.5,1338.0,1339.25,17,12,22759.5
2021-08-10 20:02:00-04:00,1339.75,1339.75,1339.75,1339.75,1,1,1339.75
2021-08-10 20:04:00-04:00,1339.75,1339.75,1339.5,1339.75,8,4,10717.75
2021-08-10 20:05:00-04:00,1339.75,1339.75,1339.0,1339.0,9,2,12057.0
2021-08-10 20:06:00-04:00,1339.25,1339.25,1339.25,1339.25,1,1,1339.25
2021-08-10 20:08:00-04:00,1339.5,1339.5,1339.5,1339.5,1,1,1339.5
2021-08-10 20:09:00-04:00,1340.0,1340.0,1340.0,1340.0,4,1,5360.0
2021-08-10 20:11:00-04:00,1340.75,1340.75,1340.75,1340.75,1,1,1340.75
2021-08-10 20:12:00-04:00,1340.5,1340.5,1340.5,1340.5,5,1,6702.5
2021-08-10 20:18:00-04:00,1339.75,1339.75,1339.75,1339.75,1,1,1339.75
2021-08-10 20:20:00-04:00,1340.25,1340.25,1340.25,1340.25,1,1,1340.25
2021-08-10 20:24:00-04:00,1339.25,1339.25,1339.25,1339.25,1,1,1339.25
2021-08-10 20:25:00-04:00,1338.75,1338.75,1338.25,1338.75,10,9,13384.75
2021-08-10 20:31:00-04:00,1338.75,1338.75,1338.5,1338.5,5,2,6692.75
2021-08-10 20:34:00-04:00,1339.25,1339.25,1339.25,1339.25,1,1,1339.25
2021-08-10 20:37:00-04:00,1340.0,1340.75,1340.0,1340.75,13,6,17423.5
2021-08-10 20:38:00-04:00,1340.25,1340.25,1340.25,1340.25,5,3,6701.25
2021-08-10 20:39:00-04:00,1340.25,1340.25,1340.25,1340.25,3,3,4020.75
2021-08-10 20:40:00-04:00,1340.25,1340.25,1340.25,1340.25,2,2,2680.5
2021-08-10 20:54:00-04:00,1339.75,1339.75,1339.75,1339.75,1,1,1339.75
2021-08-10 21:01:00-04:00,1339.25,1339.25,1339.25,1339.25,2,1,2678.5
2021-08-10 21:02:00-04:00,1339.5,1339.5,1339.5,1339.5,1,1,1339.5
