,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-19 20:00:00-04:00,1356.75,1359.5,1356.75,1359.5,10,6,13575.5
2021-07-19 20:01:00-04:00,1358.75,1358.75,1358.75,1358.75,2,1,2717.5
2021-07-19 20:08:00-04:00,1358.25,1358.25,1358.25,1358.25,1,1,1358.25
2021-07-19 20:17:00-04:00,1355.25,1355.25,1355.0,1355.0,2,2,2710.25
2021-07-19 20:19:00-04:00,1354.5,1354.5,1354.5,1354.5,1,1,1354.5
2021-07-19 20:20:00-04:00,1354.75,1355.25,1354.5,1355.25,3,3,4064.5
2021-07-19 22:00:00-04:00,1362.75,1362.75,1362.75,1362.75,1,1,1362.75
2021-07-19 22:01:00-04:00,1363.25,1363.25,1363.0,1363.0,2,2,2726.25
2021-07-19 22:04:00-04:00,1364.5,1364.5,1364.5,1364.5,1,1,1364.5
2021-07-19 22:05:00-04:00,1363.25,1363.25,1363.25,1363.25,1,1,1363.25
2021-07-19 22:17:00-04:00,1362.75,1362.75,1362.75,1362.75,2,1,2725.5
2021-07-19 23:05:00-04:00,1365.75,1365.75,1365.75,1365.75,1,1,1365.75
2021-07-20 00:37:00-04:00,1364.0,1364.0,1364.0,1364.0,1,1,1364.0
2021-07-20 00:42:00-04:00,1363.5,1363.5,1363.5,1363.5,1,1,1363.5
2021-07-20 00:43:00-04:00,1363.5,1364.0,1363.5,1364.0,2,2,2727.5
2021-07-20 01:36:00-04:00,1364.25,1364.25,1364.25,1364.25,1,1,1364.25
2021-07-20 01:48:00-04:00,1365.0,1365.0,1365.0,1365.0,1,1,1365.0
2021-07-20 02:04:00-04:00,1365.5,1365.5,1365.5,1365.5,1,1,1365.5
2021-07-20 02:12:00-04:00,1366.25,1366.25,1366.25,1366.25,1,1,1366.25
2021-07-20 02:17:00-04:00,1367.25,1367.25,1367.25,1367.25,1,1,1367.25
2021-07-20 02:18:00-04:00,1366.75,1366.75,1366.75,1366.75,1,1,1366.75
2021-07-20 02:55:00-04:00,1366.75,1366.75,1366.75,1366.75,1,1,1366.75
2021-07-20 03:45:00-04:00,1371.5,1371.5,1371.25,1371.25,2,2,2742.75
2021-07-20 03:58:00-04:00,1372.0,1372.0,1372.0,1372.0,6,1,8232.0
2021-07-20 04:22:00-04:00,1372.0,1372.0,1372.0,1372.0,1,1,1372.0
2021-07-20 04:27:00-04:00,1371.75,1371.75,1371.75,1371.75,1,1,1371.75
2021-07-20 04:29:00-04:00,1371.25,1371.5,1371.25,1371.5,6,3,8228.75
2021-07-20 04:31:00-04:00,1370.75,1370.75,1370.75,1370.75,1,1,1370.75
2021-07-20 04:44:00-04:00,1370.75,1370.75,1370.75,1370.75,1,1,1370.75
2021-07-20 05:33:00-04:00,1369.0,1369.0,1369.0,1369.0,1,1,1369.0
2021-07-20 05:44:00-04:00,1367.5,1367.5,1367.25,1367.25,3,2,4102.0
2021-07-20 05:49:00-04:00,1366.5,1367.25,1366.5,1367.25,8,4,10934.25
2021-07-20 05:51:00-04:00,1367.5,1367.5,1367.5,1367.5,2,1,2735.0
2021-07-20 06:28:00-04:00,1366.75,1366.75,1366.75,1366.75,1,1,1366.75
2021-07-20 06:41:00-04:00,1368.5,1368.5,1368.5,1368.5,1,1,1368.5
2021-07-20 06:43:00-04:00,1368.0,1368.0,1368.0,1368.0,1,1,1368.0
2021-07-20 06:53:00-04:00,1368.75,1368.75,1368.5,1368.5,2,2,2737.25
2021-07-20 06:59:00-04:00,1370.5,1371.0,1370.5,1371.0,3,2,4112.5
2021-07-20 07:15:00-04:00,1373.75,1373.75,1373.75,1373.75,2,2,2747.5
2021-07-20 07:37:00-04:00,1371.25,1371.25,1371.25,1371.25,1,1,1371.25
2021-07-20 07:43:00-04:00,1371.5,1371.5,1371.5,1371.5,5,1,6857.5
2021-07-20 07:44:00-04:00,1371.5,1371.75,1371.5,1371.75,5,2,6858.5
2021-07-20 07:45:00-04:00,1372.0,1372.0,1371.75,1371.75,2,2,2743.75
2021-07-20 08:19:00-04:00,1372.25,1372.25,1372.25,1372.25,10,8,13722.5
2021-07-20 08:21:00-04:00,1371.25,1371.25,1371.25,1371.25,1,1,1371.25
2021-07-20 08:23:00-04:00,1371.0,1371.0,1370.75,1370.75,2,2,2741.75
2021-07-20 08:34:00-04:00,1370.25,1370.25,1369.5,1369.5,4,4,5479.5
2021-07-20 08:35:00-04:00,1369.5,1369.5,1369.5,1369.5,1,1,1369.5
2021-07-20 08:36:00-04:00,1367.0,1367.0,1366.5,1366.75,36,20,49204.75
2021-07-20 08:39:00-04:00,1367.5,1367.5,1367.5,1367.5,1,1,1367.5
