,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-19 20:00:00-04:00,1359.25,1366.75,1359.25,1366.5,79,27,107758.5
2021-07-19 20:01:00-04:00,1365.75,1365.75,1365.25,1365.25,2,2,2731.0
2021-07-19 20:07:00-04:00,1366.75,1366.75,1366.75,1366.75,1,1,1366.75
2021-07-19 20:14:00-04:00,1363.0,1363.0,1363.0,1363.0,1,1,1363.0
2021-07-19 20:16:00-04:00,1364.5,1364.5,1363.5,1363.5,31,19,42279.25
2021-07-19 20:17:00-04:00,1362.0,1362.0,1361.75,1361.75,56,27,76262.75
2021-07-19 20:18:00-04:00,1361.75,1361.75,1361.75,1361.75,19,19,25873.25
2021-07-19 20:19:00-04:00,1361.75,1361.75,1361.5,1361.75,9,5,12254.0
2021-07-19 20:20:00-04:00,1361.75,1361.75,1361.5,1361.75,20,11,27232.5
2021-07-19 20:28:00-04:00,1362.75,1362.75,1362.75,1362.75,3,1,4088.25
2021-07-19 20:51:00-04:00,1367.75,1367.75,1367.75,1367.75,2,1,2735.5
2021-07-19 20:56:00-04:00,1365.75,1365.75,1365.75,1365.75,1,1,1365.75
2021-07-19 21:00:00-04:00,1367.75,1367.75,1367.75,1367.75,5,2,6838.75
2021-07-19 21:01:00-04:00,1367.25,1367.25,1367.25,1367.25,4,1,5469.0
2021-07-19 21:02:00-04:00,1367.5,1367.5,1367.5,1367.5,1,1,1367.5
2021-07-19 21:07:00-04:00,1364.5,1364.5,1364.5,1364.5,1,1,1364.5
2021-07-19 21:09:00-04:00,1366.25,1366.5,1366.25,1366.5,5,5,6831.5
2021-07-19 21:34:00-04:00,1367.25,1367.25,1367.25,1367.25,5,3,6836.25
2021-07-19 22:00:00-04:00,1369.75,1369.75,1369.75,1369.75,1,1,1369.75
2021-07-19 22:08:00-04:00,1370.5,1370.5,1370.5,1370.5,2,1,2741.0
2021-07-19 22:17:00-04:00,1369.5,1369.5,1369.25,1369.25,20,3,27385.25
2021-07-19 22:56:00-04:00,1369.25,1369.25,1369.25,1369.25,1,1,1369.25
2021-07-19 23:02:00-04:00,1371.0,1371.0,1371.0,1371.0,5,4,6855.0
2021-07-19 23:03:00-04:00,1371.5,1371.5,1371.25,1371.25,3,3,4114.25
