,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-09 20:00:00-04:00,1270.75,1272.25,1270.75,1272.25,362,128,460144.0
2021-09-09 20:01:00-04:00,1272.0,1272.5,1271.5,1271.75,90,55,114483.75
2021-09-09 20:02:00-04:00,1271.75,1271.75,1270.75,1270.75,92,38,116938.75
2021-09-09 20:03:00-04:00,1270.75,1271.25,1270.75,1271.25,23,15,29231.25
2021-09-09 20:04:00-04:00,1271.0,1271.25,1271.0,1271.25,18,10,22879.5
2021-09-09 20:05:00-04:00,1271.25,1272.25,1271.25,1272.25,43,21,54686.25
2021-09-09 20:06:00-04:00,1272.25,1272.5,1271.75,1271.75,34,17,43257.0
2021-09-09 20:07:00-04:00,1272.0,1272.5,1272.0,1272.5,26,15,33079.75
2021-09-09 20:08:00-04:00,1272.75,1273.0,1272.75,1272.75,22,9,28004.25
2021-09-09 20:09:00-04:00,1272.75,1273.0,1272.5,1273.0,102,19,129829.75
2021-09-09 20:10:00-04:00,1273.25,1273.25,1273.0,1273.0,18,9,22915.0
2021-09-09 20:11:00-04:00,1273.0,1273.25,1272.75,1273.25,9,7,11457.75
2021-09-09 20:12:00-04:00,1273.0,1273.0,1272.75,1273.0,11,5,14002.75
2021-09-09 20:13:00-04:00,1273.25,1273.25,1273.0,1273.0,10,8,12731.5
2021-09-09 20:14:00-04:00,1273.0,1273.0,1272.5,1272.75,11,5,14000.75
2021-09-09 20:15:00-04:00,1273.0,1273.25,1273.0,1273.25,4,4,5092.75
2021-09-09 20:16:00-04:00,1273.0,1273.25,1273.0,1273.25,4,4,5092.75
2021-09-09 20:17:00-04:00,1273.0,1273.0,1273.0,1273.0,9,6,11457.0
2021-09-09 20:18:00-04:00,1273.0,1273.0,1271.75,1272.5,123,22,156468.5
2021-09-09 20:19:00-04:00,1272.25,1272.25,1272.25,1272.25,1,1,1272.25
2021-09-09 20:20:00-04:00,1272.5,1272.5,1272.5,1272.5,1,1,1272.5
