,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-09 20:09:00-04:00,1296.5,1296.5,1296.5,1296.5,1,1,1296.5
2021-09-09 21:04:00-04:00,1294.25,1294.25,1294.25,1294.25,1,1,1294.25
2021-09-09 21:22:00-04:00,1293.0,1293.0,1293.0,1293.0,1,1,1293.0
2021-09-09 21:26:00-04:00,1293.0,1293.0,1293.0,1293.0,1,1,1293.0
2021-09-09 21:46:00-04:00,1295.25,1295.25,1295.25,1295.25,1,1,1295.25
2021-09-09 21:50:00-04:00,1296.75,1296.75,1296.75,1296.75,1,1,1296.75
2021-09-09 22:20:00-04:00,1299.75,1299.75,1299.75,1299.75,1,1,1299.75
2021-09-09 23:23:00-04:00,1291.75,1291.75,1291.75,1291.75,1,1,1291.75
2021-09-09 23:25:00-04:00,1290.25,1290.25,1290.0,1290.0,5,5,6450.25
2021-09-09 23:34:00-04:00,1291.25,1291.25,1291.25,1291.25,1,1,1291.25
2021-09-10 00:30:00-04:00,1292.25,1292.25,1292.25,1292.25,1,1,1292.25
2021-09-10 00:33:00-04:00,1292.25,1292.25,1292.25,1292.25,1,1,1292.25
2021-09-10 00:34:00-04:00,1292.5,1292.75,1292.5,1292.75,3,2,3877.75
2021-09-10 00:36:00-04:00,1293.0,1293.0,1293.0,1293.0,1,1,1293.0
2021-09-10 00:41:00-04:00,1292.5,1292.5,1292.5,1292.5,1,1,1292.5
2021-09-10 01:28:00-04:00,1292.0,1292.25,1292.0,1292.25,2,2,2584.25
2021-09-10 01:36:00-04:00,1292.5,1292.5,1292.5,1292.5,1,1,1292.5
2021-09-10 02:01:00-04:00,1293.5,1293.5,1293.25,1293.25,2,2,2586.75
2021-09-10 02:06:00-04:00,1294.0,1294.0,1294.0,1294.0,3,2,3882.0
2021-09-10 02:07:00-04:00,1294.0,1294.0,1293.75,1293.75,3,3,3881.75
2021-09-10 02:09:00-04:00,1293.25,1293.25,1293.25,1293.25,1,1,1293.25
2021-09-10 02:15:00-04:00,1292.0,1292.0,1291.75,1291.75,2,2,2583.75
2021-09-10 02:43:00-04:00,1292.75,1292.75,1292.75,1292.75,1,1,1292.75
2021-09-10 02:44:00-04:00,1293.0,1293.5,1293.0,1293.5,2,2,2586.5
2021-09-10 02:45:00-04:00,1293.5,1293.5,1293.5,1293.5,1,1,1293.5
2021-09-10 03:31:00-04:00,1295.0,1295.0,1294.5,1294.5,2,2,2589.5
2021-09-10 04:07:00-04:00,1295.5,1295.5,1295.5,1295.5,1,1,1295.5
2021-09-10 04:11:00-04:00,1296.5,1296.5,1296.25,1296.25,2,2,2592.75
2021-09-10 04:12:00-04:00,1296.25,1296.25,1296.25,1296.25,1,1,1296.25
2021-09-10 04:17:00-04:00,1296.25,1296.25,1296.25,1296.25,3,3,3888.75
2021-09-10 04:18:00-04:00,1296.25,1296.25,1296.25,1296.25,5,5,6481.25
2021-09-10 04:19:00-04:00,1296.25,1296.25,1296.25,1296.25,2,2,2592.5
2021-09-10 04:20:00-04:00,1296.0,1296.0,1296.0,1296.0,1,1,1296.0
2021-09-10 04:29:00-04:00,1297.0,1297.0,1297.0,1297.0,1,1,1297.0
2021-09-10 04:31:00-04:00,1297.0,1297.0,1297.0,1297.0,2,2,2594.0
