,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-04 20:02:00-04:00,1403.5,1403.5,1403.5,1403.5,5,1,7017.5
2021-08-04 20:21:00-04:00,1403.0,1403.0,1403.0,1403.0,4,4,5612.0
2021-08-04 20:22:00-04:00,1403.0,1403.0,1403.0,1403.0,1,1,1403.0
2021-08-04 20:23:00-04:00,1403.0,1403.0,1403.0,1403.0,1,1,1403.0
2021-08-04 20:24:00-04:00,1403.0,1403.0,1403.0,1403.0,1,1,1403.0
2021-08-04 21:14:00-04:00,1400.75,1400.75,1400.75,1400.75,2,2,2801.5
2021-08-04 22:12:00-04:00,1400.0,1400.0,1400.0,1400.0,1,1,1400.0
2021-08-05 04:32:00-04:00,1393.5,1393.5,1393.5,1393.5,1,1,1393.5
2021-08-05 05:02:00-04:00,1397.25,1397.25,1397.25,1397.25,2,1,2794.5
2021-08-05 08:18:00-04:00,1400.0,1400.0,1400.0,1400.0,5,1,7000.0
2021-08-05 08:24:00-04:00,1397.5,1397.5,1397.5,1397.5,1,1,1397.5
2021-08-05 09:31:00-04:00,1410.0,1410.0,1410.0,1410.0,1,1,1410.0
2021-08-05 09:37:00-04:00,1415.0,1415.0,1415.0,1415.0,1,1,1415.0
2021-08-05 10:16:00-04:00,1407.5,1407.5,1407.5,1407.5,1,1,1407.5
2021-08-05 10:20:00-04:00,1410.75,1410.75,1410.75,1410.75,1,1,1410.75
2021-08-05 10:45:00-04:00,1413.5,1413.5,1413.5,1413.5,1,1,1413.5
2021-08-05 11:00:00-04:00,1415.0,1415.0,1415.0,1415.0,1,1,1415.0
2021-08-05 11:10:00-04:00,1414.75,1414.75,1414.75,1414.75,1,1,1414.75
2021-08-05 12:19:00-04:00,1410.0,1410.0,1410.0,1410.0,2,1,2820.0
2021-08-05 12:22:00-04:00,1407.5,1407.5,1407.5,1407.5,1,1,1407.5
