,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-07 20:00:00-04:00,1302.0,1302.0,1302.0,1302.0,1,1,1302.0
2021-09-07 20:01:00-04:00,1301.75,1301.75,1301.75,1301.75,1,1,1301.75
2021-09-07 20:03:00-04:00,1301.75,1301.75,1301.75,1301.75,1,1,1301.75
2021-09-07 20:07:00-04:00,1301.5,1301.5,1301.5,1301.5,3,1,3904.5
2021-09-07 20:11:00-04:00,1302.25,1302.25,1302.25,1302.25,3,1,3906.75
2021-09-07 20:13:00-04:00,1302.0,1302.0,1302.0,1302.0,1,1,1302.0
2021-09-07 20:17:00-04:00,1302.75,1302.75,1302.5,1302.5,4,2,5210.75
2021-09-07 20:20:00-04:00,1302.25,1302.25,1302.25,1302.25,5,1,6511.25
2021-09-07 20:39:00-04:00,1301.75,1301.75,1301.75,1301.75,1,1,1301.75
2021-09-07 21:00:00-04:00,1303.75,1304.0,1303.75,1304.0,7,2,9127.75
2021-09-07 21:05:00-04:00,1305.0,1305.0,1305.0,1305.0,1,1,1305.0
2021-09-07 21:06:00-04:00,1305.25,1305.25,1305.25,1305.25,1,1,1305.25
2021-09-07 21:12:00-04:00,1306.75,1306.75,1306.75,1306.75,1,1,1306.75
2021-09-07 21:14:00-04:00,1307.5,1307.5,1307.5,1307.5,1,1,1307.5
2021-09-07 21:39:00-04:00,1308.5,1308.5,1308.5,1308.5,1,1,1308.5
2021-09-07 21:43:00-04:00,1309.75,1309.75,1309.75,1309.75,2,2,2619.5
2021-09-07 22:06:00-04:00,1310.25,1310.25,1310.0,1310.0,4,2,5240.75
2021-09-07 22:07:00-04:00,1310.0,1310.0,1310.0,1310.0,1,1,1310.0
2021-09-07 22:30:00-04:00,1310.0,1310.0,1310.0,1310.0,1,1,1310.0
2021-09-07 22:31:00-04:00,1309.75,1309.75,1309.75,1309.75,2,1,2619.5
2021-09-07 22:33:00-04:00,1309.25,1309.25,1309.25,1309.25,1,1,1309.25
2021-09-07 23:06:00-04:00,1310.0,1310.0,1310.0,1310.0,2,1,2620.0
