,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-13 21:01:00-04:00,1214.0,1214.0,1214.0,1214.0,1,1,1214.0
2021-10-13 22:14:00-04:00,1215.25,1215.25,1215.25,1215.25,1,1,1215.25
2021-10-13 22:16:00-04:00,1216.0,1216.0,1216.0,1216.0,1,1,1216.0
2021-10-14 02:33:00-04:00,1215.75,1215.75,1215.75,1215.75,1,1,1215.75
2021-10-14 02:45:00-04:00,1216.0,1216.0,1216.0,1216.0,1,1,1216.0
2021-10-14 03:47:00-04:00,1215.75,1215.75,1215.75,1215.75,1,1,1215.75
2021-10-14 04:16:00-04:00,1215.75,1215.75,1215.75,1215.75,1,1,1215.75
2021-10-14 06:08:00-04:00,1214.25,1214.5,1214.25,1214.5,4,2,4857.75
2021-10-14 06:47:00-04:00,1214.75,1214.75,1214.75,1214.75,1,1,1214.75
2021-10-14 06:50:00-04:00,1214.75,1214.75,1214.75,1214.75,1,1,1214.75
2021-10-14 07:06:00-04:00,1215.25,1215.25,1215.25,1215.25,1,1,1215.25
2021-10-14 07:29:00-04:00,1217.75,1218.0,1217.75,1217.75,5,5,6089.25
2021-10-14 07:37:00-04:00,1217.75,1217.75,1217.75,1217.75,1,1,1217.75
2021-10-14 07:38:00-04:00,1217.75,1217.75,1217.75,1217.75,1,1,1217.75
2021-10-14 07:42:00-04:00,1217.25,1217.25,1217.25,1217.25,1,1,1217.25
2021-10-14 07:43:00-04:00,1216.5,1216.5,1216.5,1216.5,1,1,1216.5
2021-10-14 07:45:00-04:00,1215.75,1215.75,1215.75,1215.75,1,1,1215.75
2021-10-14 08:07:00-04:00,1214.25,1214.25,1214.25,1214.25,1,1,1214.25
2021-10-14 08:11:00-04:00,1215.0,1215.0,1215.0,1215.0,1,1,1215.0
2021-10-14 08:14:00-04:00,1214.75,1214.75,1214.75,1214.75,1,1,1214.75
2021-10-14 08:22:00-04:00,1215.5,1215.5,1215.5,1215.5,1,1,1215.5
2021-10-14 08:28:00-04:00,1216.75,1216.75,1216.75,1216.75,4,2,4867.0
2021-10-14 08:29:00-04:00,1217.0,1217.0,1217.0,1217.0,4,3,4868.0
2021-10-14 08:36:00-04:00,1217.5,1217.5,1217.5,1217.5,2,2,2435.0
2021-10-14 08:37:00-04:00,1217.5,1217.5,1217.5,1217.5,1,1,1217.5
2021-10-14 09:32:00-04:00,1211.75,1211.75,1211.75,1211.75,1,1,1211.75
2021-10-14 09:34:00-04:00,1214.0,1214.0,1214.0,1214.0,1,1,1214.0
2021-10-14 09:42:00-04:00,1212.5,1212.5,1212.5,1212.5,1,1,1212.5
2021-10-14 09:46:00-04:00,1213.0,1213.0,1212.25,1213.0,4,4,4851.0
2021-10-14 09:48:00-04:00,1212.0,1212.0,1212.0,1212.0,1,1,1212.0
2021-10-14 10:10:00-04:00,1214.75,1214.75,1214.75,1214.75,1,1,1214.75
2021-10-14 10:11:00-04:00,1214.25,1214.25,1214.25,1214.25,2,1,2428.5
2021-10-14 10:19:00-04:00,1215.25,1215.25,1215.25,1215.25,1,1,1215.25
2021-10-14 10:28:00-04:00,1215.25,1215.25,1215.25,1215.25,2,1,2430.5
2021-10-14 10:54:00-04:00,1216.0,1216.0,1216.0,1216.0,1,1,1216.0
2021-10-14 10:57:00-04:00,1214.75,1214.75,1214.75,1214.75,1,1,1214.75
2021-10-14 11:08:00-04:00,1213.5,1213.5,1213.5,1213.5,1,1,1213.5
2021-10-14 11:25:00-04:00,1211.75,1211.75,1211.5,1211.5,3,2,3635.0
2021-10-14 11:29:00-04:00,1210.75,1210.75,1210.75,1210.75,1,1,1210.75
2021-10-14 11:50:00-04:00,1212.0,1212.0,1212.0,1212.0,1,1,1212.0
2021-10-14 12:15:00-04:00,1215.25,1215.25,1215.25,1215.25,5,1,6076.25
2021-10-14 12:19:00-04:00,1214.5,1214.5,1214.5,1214.5,1,1,1214.5
2021-10-14 12:23:00-04:00,1215.0,1215.0,1215.0,1215.0,1,1,1215.0
2021-10-14 12:24:00-04:00,1216.5,1216.5,1216.5,1216.5,1,1,1216.5
2021-10-14 12:37:00-04:00,1216.25,1216.25,1216.25,1216.25,2,1,2432.5
2021-10-14 12:50:00-04:00,1216.75,1216.75,1216.5,1216.5,3,2,3649.75
2021-10-14 12:52:00-04:00,1216.75,1216.75,1216.75,1216.75,1,1,1216.75
2021-10-14 12:56:00-04:00,1216.5,1216.5,1216.5,1216.5,1,1,1216.5
2021-10-14 13:05:00-04:00,1217.0,1217.0,1217.0,1217.0,2,2,2434.0
