,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-13 20:00:00-04:00,1196.0,1197.0,1195.5,1197.0,577,154,690319.5
2021-10-13 20:01:00-04:00,1197.0,1197.0,1196.5,1196.75,68,39,81388.0
2021-10-13 20:02:00-04:00,1196.25,1196.75,1196.25,1196.75,38,19,45467.25
2021-10-13 20:03:00-04:00,1196.75,1197.75,1196.75,1197.75,127,33,152037.0
2021-10-13 20:04:00-04:00,1197.75,1197.75,1196.75,1197.0,62,19,74233.0
2021-10-13 20:05:00-04:00,1197.0,1197.5,1196.75,1197.25,90,34,107730.75
2021-10-13 20:06:00-04:00,1197.25,1197.5,1197.25,1197.5,8,7,9579.5
2021-10-13 20:07:00-04:00,1197.5,1197.5,1197.25,1197.5,14,8,16763.75
2021-10-13 20:08:00-04:00,1197.5,1197.5,1197.0,1197.25,17,11,20353.25
2021-10-13 20:09:00-04:00,1197.25,1197.25,1197.0,1197.25,19,4,22746.5
2021-10-13 20:10:00-04:00,1197.25,1197.25,1197.25,1197.25,5,3,5986.25
2021-10-13 20:11:00-04:00,1197.25,1197.25,1197.0,1197.25,97,33,116114.75
2021-10-13 20:12:00-04:00,1197.25,1197.5,1197.25,1197.5,12,8,14369.5
2021-10-13 20:13:00-04:00,1197.5,1197.5,1197.5,1197.5,2,2,2395.0
2021-10-13 20:14:00-04:00,1197.75,1198.25,1197.75,1197.75,94,17,112609.25
2021-10-13 20:15:00-04:00,1197.75,1198.5,1197.75,1198.5,27,14,32351.25
2021-10-13 20:16:00-04:00,1198.5,1198.75,1198.25,1198.25,24,6,28767.25
2021-10-13 20:17:00-04:00,1198.25,1198.25,1198.25,1198.25,15,7,17973.75
2021-10-13 20:18:00-04:00,1198.25,1198.25,1198.25,1198.25,7,3,8387.75
2021-10-13 20:19:00-04:00,1198.0,1198.25,1198.0,1198.0,5,5,5990.5
2021-10-13 20:20:00-04:00,1198.25,1198.25,1198.0,1198.25,16,7,19171.75
2021-10-13 20:21:00-04:00,1198.25,1198.5,1198.25,1198.5,26,6,31160.0
2021-10-13 20:22:00-04:00,1198.5,1198.75,1198.5,1198.5,37,15,44345.0
2021-10-13 20:23:00-04:00,1198.5,1198.5,1198.25,1198.25,26,6,31160.5
2021-10-13 20:24:00-04:00,1198.0,1198.0,1198.0,1198.0,10,8,11980.0
2021-10-13 20:25:00-04:00,1198.25,1198.25,1198.0,1198.25,14,9,16775.0
2021-10-13 20:26:00-04:00,1198.25,1198.75,1198.25,1198.5,30,7,35956.75
2021-10-13 20:27:00-04:00,1198.25,1198.75,1198.25,1198.75,7,5,8390.0
2021-10-13 20:28:00-04:00,1198.75,1199.0,1198.75,1199.0,39,11,46759.75
2021-10-13 20:29:00-04:00,1199.0,1199.0,1199.0,1199.0,2,2,2398.0
2021-10-13 20:30:00-04:00,1199.25,1199.5,1199.25,1199.25,30,16,35979.25
2021-10-13 20:31:00-04:00,1199.5,1199.75,1199.25,1199.75,64,8,76767.25
2021-10-13 20:32:00-04:00,1199.5,1199.75,1199.25,1199.25,30,11,35986.25
2021-10-13 20:34:00-04:00,1199.25,1199.25,1199.25,1199.25,18,9,21586.5
2021-10-13 20:35:00-04:00,1199.25,1199.25,1199.0,1199.0,3,2,3597.25
2021-10-13 20:36:00-04:00,1199.25,1199.25,1199.0,1199.0,17,10,20383.5
2021-10-13 20:38:00-04:00,1199.0,1199.0,1198.75,1198.75,2,2,2397.75
2021-10-13 20:40:00-04:00,1198.75,1198.75,1198.75,1198.75,1,1,1198.75
2021-10-13 20:41:00-04:00,1198.75,1199.0,1198.75,1199.0,12,4,14387.5
2021-10-13 20:42:00-04:00,1199.0,1199.0,1199.0,1199.0,1,1,1199.0
2021-10-13 20:43:00-04:00,1199.0,1199.0,1199.0,1199.0,7,2,8393.0
2021-10-13 20:44:00-04:00,1198.75,1198.75,1198.75,1198.75,3,3,3596.25
2021-10-13 20:45:00-04:00,1198.75,1198.75,1198.75,1198.75,2,2,2397.5
2021-10-13 20:46:00-04:00,1198.75,1198.75,1198.75,1198.75,2,2,2397.5
2021-10-13 20:47:00-04:00,1198.5,1198.75,1198.5,1198.5,6,3,7192.0
2021-10-13 20:48:00-04:00,1198.5,1198.5,1198.25,1198.5,26,10,31160.75
2021-10-13 20:49:00-04:00,1198.25,1198.5,1198.25,1198.5,2,2,2396.75
2021-10-13 20:51:00-04:00,1198.25,1198.5,1198.25,1198.5,3,3,3595.25
2021-10-13 20:52:00-04:00,1198.25,1198.25,1198.25,1198.25,2,1,2396.5
2021-10-13 20:53:00-04:00,1198.25,1198.25,1198.25,1198.25,3,3,3594.75
