,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-13 20:00:00-04:00,1233.5,1233.5,1233.0,1233.0,6,4,7398.5
2021-10-13 20:03:00-04:00,1234.5,1234.5,1234.25,1234.25,5,2,6171.75
2021-10-13 20:04:00-04:00,1234.5,1234.5,1234.25,1234.25,2,2,2468.75
2021-10-13 20:06:00-04:00,1234.5,1234.5,1234.5,1234.5,1,1,1234.5
2021-10-13 20:20:00-04:00,1235.25,1235.25,1235.25,1235.25,1,1,1235.25
2021-10-13 20:30:00-04:00,1236.0,1236.0,1236.0,1236.0,1,1,1236.0
2021-10-13 20:54:00-04:00,1235.25,1235.25,1235.25,1235.25,1,1,1235.25
2021-10-13 20:55:00-04:00,1235.25,1235.25,1235.25,1235.25,12,9,14823.0
2021-10-13 20:56:00-04:00,1235.25,1235.25,1235.25,1235.25,11,2,13587.75
2021-10-13 20:58:00-04:00,1235.25,1235.25,1235.25,1235.25,2,2,2470.5
2021-10-13 21:01:00-04:00,1234.0,1234.0,1234.0,1234.0,7,7,8638.0
2021-10-13 21:02:00-04:00,1234.0,1234.0,1234.0,1234.0,9,8,11106.0
2021-10-13 21:03:00-04:00,1234.0,1234.0,1234.0,1234.0,33,14,40722.0
2021-10-13 21:04:00-04:00,1234.0,1234.0,1234.0,1234.0,1,1,1234.0
2021-10-13 21:06:00-04:00,1234.75,1234.75,1234.75,1234.75,19,7,23460.25
2021-10-13 21:08:00-04:00,1234.75,1235.0,1234.75,1235.0,6,2,7409.75
2021-10-13 21:15:00-04:00,1234.5,1234.75,1234.5,1234.75,6,4,7407.25
2021-10-13 21:31:00-04:00,1234.0,1234.0,1234.0,1234.0,1,1,1234.0
2021-10-13 21:51:00-04:00,1235.5,1235.5,1235.5,1235.5,5,4,6177.5
2021-10-13 21:54:00-04:00,1235.5,1235.5,1235.5,1235.5,1,1,1235.5
2021-10-13 21:56:00-04:00,1235.75,1235.75,1235.75,1235.75,5,1,6178.75
2021-10-13 22:14:00-04:00,1236.75,1237.0,1236.75,1237.0,40,24,49479.75
2021-10-13 22:16:00-04:00,1237.0,1237.0,1237.0,1237.0,28,13,34636.0
2021-10-13 22:20:00-04:00,1236.5,1236.5,1236.5,1236.5,1,1,1236.5
2021-10-13 22:30:00-04:00,1236.5,1236.5,1236.5,1236.5,1,1,1236.5
2021-10-13 22:33:00-04:00,1237.0,1237.0,1237.0,1237.0,2,2,2474.0
2021-10-13 22:35:00-04:00,1237.0,1237.0,1237.0,1237.0,31,14,38347.0
2021-10-13 22:36:00-04:00,1237.0,1237.0,1237.0,1237.0,1,1,1237.0
2021-10-13 23:28:00-04:00,1237.0,1237.0,1237.0,1237.0,1,1,1237.0
2021-10-14 00:25:00-04:00,1235.75,1235.75,1235.75,1235.75,2,1,2471.5
2021-10-14 01:04:00-04:00,1235.5,1235.5,1235.5,1235.5,1,1,1235.5
2021-10-14 01:21:00-04:00,1235.0,1235.0,1235.0,1235.0,2,1,2470.0
2021-10-14 01:33:00-04:00,1235.75,1235.75,1235.75,1235.75,1,1,1235.75
