,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-02 18:36:00-04:00,79.985,79.985,79.985,79.985,1,1,79.985
2021-08-03 00:44:00-04:00,79.92,79.92,79.92,79.92,1,1,79.92
2021-08-03 00:47:00-04:00,79.905,79.905,79.905,79.905,1,1,79.905
2021-08-03 01:17:00-04:00,79.86,79.86,79.86,79.86,1,1,79.86
2021-08-03 01:22:00-04:00,79.865,79.865,79.86,79.86,2,2,159.725
2021-08-03 01:34:00-04:00,79.84,79.84,79.84,79.84,1,1,79.84
2021-08-03 02:12:00-04:00,79.875,79.875,79.875,79.875,1,1,79.875
2021-08-03 02:48:00-04:00,79.88,79.88,79.88,79.88,1,1,79.88
2021-08-03 04:13:00-04:00,79.905,79.905,79.905,79.905,1,1,79.905
2021-08-03 04:14:00-04:00,79.9,79.9,79.9,79.9,1,1,79.9
2021-08-03 04:15:00-04:00,79.905,79.905,79.905,79.905,1,1,79.905
2021-08-03 04:47:00-04:00,79.93,79.93,79.93,79.93,3,1,239.79
2021-08-03 04:52:00-04:00,79.91,79.91,79.91,79.91,1,1,79.91
2021-08-03 04:57:00-04:00,79.855,79.855,79.855,79.855,1,1,79.855
2021-08-03 04:58:00-04:00,79.855,79.855,79.855,79.855,1,1,79.855
2021-08-03 05:00:00-04:00,79.895,79.895,79.895,79.895,1,1,79.895
2021-08-03 05:20:00-04:00,79.885,79.885,79.885,79.885,1,1,79.885
2021-08-03 05:34:00-04:00,79.885,79.885,79.885,79.885,1,1,79.885
2021-08-03 05:43:00-04:00,79.9,79.9,79.9,79.9,1,1,79.9
2021-08-03 06:12:00-04:00,79.92,79.92,79.92,79.92,1,1,79.92
2021-08-03 07:35:00-04:00,79.985,79.985,79.985,79.985,11,3,879.835
2021-08-03 08:33:00-04:00,79.82,79.82,79.82,79.82,1,1,79.82
2021-08-03 08:51:00-04:00,79.79,79.79,79.79,79.79,1,1,79.79
2021-08-03 08:54:00-04:00,79.795,79.8,79.795,79.8,3,3,239.39
2021-08-03 08:55:00-04:00,79.815,79.815,79.815,79.815,1,1,79.815
2021-08-03 08:58:00-04:00,79.815,79.82,79.815,79.82,2,2,159.635
2021-08-03 08:59:00-04:00,79.805,79.81,79.805,79.81,2,2,159.615
2021-08-03 09:11:00-04:00,79.74,79.74,79.735,79.735,2,2,159.475
2021-08-03 09:12:00-04:00,79.745,79.745,79.745,79.745,1,1,79.745
2021-08-03 09:14:00-04:00,79.715,79.715,79.715,79.715,1,1,79.715
2021-08-03 09:23:00-04:00,79.66,79.66,79.66,79.66,2,1,159.32
2021-08-03 09:30:00-04:00,79.705,79.705,79.705,79.705,1,1,79.705
2021-08-03 09:46:00-04:00,79.595,79.595,79.595,79.595,1,1,79.595
2021-08-03 09:49:00-04:00,79.55,79.55,79.55,79.55,1,1,79.55
2021-08-03 09:55:00-04:00,79.505,79.525,79.505,79.525,7,2,556.575
2021-08-03 10:00:00-04:00,79.51,79.51,79.51,79.51,2,1,159.02
2021-08-03 10:02:00-04:00,79.53,79.53,79.53,79.53,1,1,79.53
2021-08-03 10:04:00-04:00,79.575,79.575,79.575,79.575,8,1,636.6
2021-08-03 10:11:00-04:00,79.585,79.585,79.585,79.585,5,1,397.925
2021-08-03 10:12:00-04:00,79.6,79.6,79.6,79.6,5,1,398.0
2021-08-03 10:16:00-04:00,79.605,79.605,79.605,79.605,2,1,159.21
2021-08-03 10:17:00-04:00,79.625,79.635,79.625,79.635,11,3,875.93
2021-08-03 10:31:00-04:00,79.635,79.635,79.635,79.635,1,1,79.635
2021-08-03 10:56:00-04:00,79.53,79.53,79.53,79.53,1,1,79.53
2021-08-03 10:57:00-04:00,79.525,79.53,79.525,79.53,2,2,159.055
2021-08-03 10:58:00-04:00,79.51,79.51,79.51,79.51,1,1,79.51
2021-08-03 11:02:00-04:00,79.56,79.56,79.56,79.56,1,1,79.56
2021-08-03 11:04:00-04:00,79.565,79.565,79.565,79.565,1,1,79.565
2021-08-03 11:29:00-04:00,79.62,79.62,79.62,79.62,1,1,79.62
2021-08-03 11:33:00-04:00,79.63,79.63,79.63,79.63,1,1,79.63
2021-08-03 11:36:00-04:00,79.655,79.66,79.655,79.66,3,3,238.975
2021-08-03 11:37:00-04:00,79.66,79.66,79.66,79.66,1,1,79.66
2021-08-03 12:00:00-04:00,79.67,79.67,79.67,79.67,1,1,79.67
2021-08-03 12:44:00-04:00,79.66,79.66,79.66,79.66,1,1,79.66
2021-08-03 12:56:00-04:00,79.65,79.65,79.65,79.65,1,1,79.65
2021-08-03 13:07:00-04:00,79.705,79.705,79.705,79.705,1,1,79.705
2021-08-03 13:35:00-04:00,79.655,79.655,79.655,79.655,1,1,79.655
2021-08-03 13:39:00-04:00,79.65,79.65,79.65,79.65,16,3,1274.4
2021-08-03 13:40:00-04:00,79.64,79.64,79.64,79.64,85,14,6769.4
2021-08-03 14:16:00-04:00,79.71,79.71,79.71,79.71,4,1,318.84
2021-08-03 14:33:00-04:00,79.75,79.755,79.75,79.755,3,2,239.255
2021-08-03 14:41:00-04:00,79.75,79.75,79.75,79.75,1,1,79.75
2021-08-03 14:59:00-04:00,79.75,79.75,79.75,79.75,1,1,79.75
2021-08-03 15:08:00-04:00,79.745,79.745,79.745,79.745,1,1,79.745
2021-08-03 15:23:00-04:00,79.745,79.745,79.745,79.745,1,1,79.745
2021-08-03 15:50:00-04:00,79.75,79.75,79.75,79.75,1,1,79.75
2021-08-03 15:56:00-04:00,79.755,79.755,79.755,79.755,1,1,79.755
