,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-29 20:00:00-04:00,1360.0,1364.25,1360.0,1360.25,23,10,31311.25
2021-06-29 20:01:00-04:00,1360.75,1362.5,1360.75,1362.5,6,2,8173.25
2021-06-29 20:02:00-04:00,1362.5,1362.5,1362.5,1362.5,5,1,6812.5
2021-06-29 20:03:00-04:00,1363.0,1363.0,1363.0,1363.0,5,1,6815.0
2021-06-29 20:10:00-04:00,1364.0,1364.0,1364.0,1364.0,5,2,6820.0
2021-06-29 20:20:00-04:00,1361.0,1361.0,1361.0,1361.0,1,1,1361.0
2021-06-29 20:41:00-04:00,1361.0,1361.0,1361.0,1361.0,5,4,6805.0
2021-06-29 20:42:00-04:00,1361.0,1361.0,1361.0,1361.0,1,1,1361.0
2021-06-29 21:02:00-04:00,1362.0,1362.0,1362.0,1362.0,1,1,1362.0
2021-06-29 21:19:00-04:00,1362.0,1362.0,1362.0,1362.0,1,1,1362.0
2021-06-29 22:04:00-04:00,1363.5,1363.5,1363.5,1363.5,1,1,1363.5
2021-06-29 22:07:00-04:00,1364.0,1364.0,1364.0,1364.0,1,1,1364.0
2021-06-29 22:09:00-04:00,1363.0,1363.0,1363.0,1363.0,1,1,1363.0
2021-06-29 22:26:00-04:00,1364.5,1364.75,1364.5,1364.75,3,2,4093.75
2021-06-29 22:30:00-04:00,1365.0,1365.0,1365.0,1365.0,1,1,1365.0
2021-06-29 22:31:00-04:00,1365.0,1365.0,1365.0,1365.0,4,1,5460.0
2021-06-29 23:00:00-04:00,1364.0,1364.0,1364.0,1364.0,1,1,1364.0
2021-06-29 23:12:00-04:00,1364.25,1364.25,1364.0,1364.0,6,2,8184.75
2021-06-30 01:26:00-04:00,1364.0,1364.0,1364.0,1364.0,2,1,2728.0
2021-06-30 02:24:00-04:00,1364.0,1364.0,1364.0,1364.0,4,3,5456.0
2021-06-30 02:28:00-04:00,1364.0,1364.0,1364.0,1364.0,2,1,2728.0
2021-06-30 02:29:00-04:00,1364.0,1364.0,1364.0,1364.0,2,1,2728.0
2021-06-30 03:10:00-04:00,1362.0,1362.0,1362.0,1362.0,1,1,1362.0
2021-06-30 03:23:00-04:00,1359.75,1359.75,1359.75,1359.75,1,1,1359.75
2021-06-30 05:09:00-04:00,1355.0,1355.0,1355.0,1355.0,5,4,6775.0
2021-06-30 06:01:00-04:00,1354.75,1354.75,1354.75,1354.75,3,1,4064.25
2021-06-30 06:02:00-04:00,1355.25,1355.25,1355.25,1355.25,5,1,6776.25
2021-06-30 06:03:00-04:00,1355.25,1355.25,1355.25,1355.25,2,1,2710.5
2021-06-30 06:06:00-04:00,1356.0,1356.5,1356.0,1356.5,5,3,6781.0
2021-06-30 06:11:00-04:00,1357.5,1357.5,1357.5,1357.5,1,1,1357.5
2021-06-30 06:17:00-04:00,1358.25,1358.25,1358.25,1358.25,5,2,6791.25
2021-06-30 07:20:00-04:00,1355.0,1355.0,1355.0,1355.0,2,2,2710.0
2021-06-30 07:32:00-04:00,1354.0,1354.0,1354.0,1354.0,2,1,2708.0
2021-06-30 07:56:00-04:00,1350.75,1350.75,1350.5,1350.5,5,3,6752.75
2021-06-30 08:04:00-04:00,1351.75,1351.75,1351.5,1351.5,2,2,2703.25
2021-06-30 08:07:00-04:00,1353.75,1353.75,1353.75,1353.75,1,1,1353.75
2021-06-30 08:13:00-04:00,1354.75,1355.0,1354.75,1355.0,2,2,2709.75
2021-06-30 08:14:00-04:00,1355.0,1355.0,1355.0,1355.0,1,1,1355.0
2021-06-30 08:19:00-04:00,1353.5,1353.5,1353.5,1353.5,2,1,2707.0
2021-06-30 08:25:00-04:00,1355.5,1355.5,1355.5,1355.5,1,1,1355.5
2021-06-30 08:27:00-04:00,1355.5,1355.5,1355.5,1355.5,1,1,1355.5
2021-06-30 08:28:00-04:00,1353.75,1353.75,1353.75,1353.75,1,1,1353.75
2021-06-30 08:33:00-04:00,1350.0,1350.0,1350.0,1350.0,8,1,10800.0
2021-06-30 09:30:00-04:00,1352.25,1353.75,1350.0,1353.75,19,12,25695.5
2021-06-30 09:31:00-04:00,1351.25,1351.25,1351.25,1351.25,3,3,4053.75
2021-06-30 09:32:00-04:00,1350.75,1350.75,1350.75,1350.75,1,1,1350.75
2021-06-30 09:33:00-04:00,1346.75,1347.25,1346.75,1347.25,10,3,13471.0
2021-06-30 09:34:00-04:00,1347.0,1347.25,1347.0,1347.0,5,3,6735.25
2021-06-30 09:35:00-04:00,1346.0,1346.0,1343.5,1343.5,6,4,8069.75
2021-06-30 09:36:00-04:00,1341.0,1343.25,1341.0,1343.25,4,2,5368.5
2021-06-30 09:37:00-04:00,1342.25,1342.25,1341.5,1342.25,6,5,8051.5
2021-06-30 09:38:00-04:00,1342.0,1342.0,1340.25,1340.25,2,2,2682.25
2021-06-30 09:41:00-04:00,1344.5,1344.5,1344.5,1344.5,1,1,1344.5
2021-06-30 09:42:00-04:00,1345.0,1345.0,1344.5,1344.5,7,4,9412.0
2021-06-30 09:43:00-04:00,1344.5,1344.5,1344.5,1344.5,4,3,5378.0
2021-06-30 09:45:00-04:00,1344.0,1344.0,1344.0,1344.0,1,1,1344.0
2021-06-30 09:46:00-04:00,1344.5,1344.5,1344.5,1344.5,4,3,5378.0
2021-06-30 09:47:00-04:00,1346.5,1347.5,1346.5,1347.5,20,5,26940.5
2021-06-30 09:50:00-04:00,1342.25,1342.25,1342.0,1342.0,10,2,13420.75
2021-06-30 09:51:00-04:00,1342.0,1342.0,1342.0,1342.0,2,1,2684.0
2021-06-30 09:52:00-04:00,1341.0,1341.0,1340.5,1340.5,5,3,6703.25
2021-06-30 09:56:00-04:00,1342.25,1342.5,1342.25,1342.5,2,2,2684.75
2021-06-30 09:59:00-04:00,1342.75,1342.75,1342.75,1342.75,5,4,6713.75
2021-06-30 10:00:00-04:00,1342.0,1342.0,1341.75,1341.75,2,2,2683.75
2021-06-30 10:02:00-04:00,1344.25,1345.0,1344.25,1345.0,6,3,8066.25
2021-06-30 10:05:00-04:00,1345.0,1345.0,1345.0,1345.0,1,1,1345.0
2021-06-30 10:06:00-04:00,1342.25,1342.25,1342.25,1342.25,1,1,1342.25
2021-06-30 10:07:00-04:00,1343.0,1343.0,1343.0,1343.0,8,3,10744.0
2021-06-30 10:08:00-04:00,1342.5,1342.5,1342.5,1342.5,1,1,1342.5
2021-06-30 10:09:00-04:00,1343.75,1343.75,1343.75,1343.75,20,4,26875.0
2021-06-30 10:12:00-04:00,1343.75,1343.75,1343.75,1343.75,1,1,1343.75
2021-06-30 10:14:00-04:00,1343.75,1343.75,1343.75,1343.75,4,2,5375.0
2021-06-30 10:15:00-04:00,1344.0,1345.0,1344.0,1345.0,7,3,9410.0
2021-06-30 10:16:00-04:00,1344.75,1345.0,1344.75,1345.0,5,2,6724.5
2021-06-30 10:17:00-04:00,1343.75,1344.0,1343.75,1344.0,4,2,5375.5
2021-06-30 10:18:00-04:00,1342.25,1343.0,1342.25,1343.0,2,2,2685.25
2021-06-30 10:19:00-04:00,1342.0,1342.0,1341.0,1341.0,9,5,12070.0
2021-06-30 10:21:00-04:00,1337.75,1337.75,1337.75,1337.75,2,2,2675.5
2021-06-30 10:24:00-04:00,1336.25,1336.25,1336.25,1336.25,1,1,1336.25
2021-06-30 10:31:00-04:00,1338.5,1338.75,1337.25,1337.25,6,4,8029.25
2021-06-30 10:40:00-04:00,1343.5,1343.5,1343.5,1343.5,2,2,2687.0
2021-06-30 10:41:00-04:00,1343.75,1343.75,1343.25,1343.25,3,3,4030.75
2021-06-30 10:44:00-04:00,1343.25,1343.25,1342.75,1342.75,3,2,4028.75
2021-06-30 10:50:00-04:00,1347.0,1347.0,1347.0,1347.0,1,1,1347.0
2021-06-30 10:59:00-04:00,1347.0,1347.0,1347.0,1347.0,1,1,1347.0
2021-06-30 11:01:00-04:00,1346.0,1346.0,1346.0,1346.0,1,1,1346.0
2021-06-30 11:07:00-04:00,1342.5,1342.5,1342.5,1342.5,2,1,2685.0
2021-06-30 11:09:00-04:00,1345.25,1345.25,1345.25,1345.25,2,1,2690.5
2021-06-30 11:10:00-04:00,1345.25,1345.25,1345.25,1345.25,2,2,2690.5
2021-06-30 11:12:00-04:00,1343.0,1343.0,1343.0,1343.0,2,1,2686.0
2021-06-30 11:22:00-04:00,1342.25,1342.25,1341.75,1341.75,3,3,4026.0
2021-06-30 11:34:00-04:00,1341.75,1341.75,1341.75,1341.75,1,1,1341.75
2021-06-30 11:36:00-04:00,1340.25,1340.25,1340.25,1340.25,5,1,6701.25
2021-06-30 11:37:00-04:00,1340.0,1340.0,1340.0,1340.0,1,1,1340.0
2021-06-30 11:40:00-04:00,1340.0,1340.0,1340.0,1340.0,1,1,1340.0
2021-06-30 11:42:00-04:00,1340.25,1340.25,1339.0,1339.0,2,2,2679.25
2021-06-30 11:47:00-04:00,1338.5,1338.5,1338.5,1338.5,1,1,1338.5
2021-06-30 11:49:00-04:00,1338.25,1338.25,1338.25,1338.25,2,1,2676.5
2021-06-30 11:57:00-04:00,1341.0,1341.0,1341.0,1341.0,5,1,6705.0
2021-06-30 11:58:00-04:00,1340.5,1340.5,1340.5,1340.5,1,1,1340.5
2021-06-30 12:00:00-04:00,1373.0,1427.5,1373.0,1427.5,52,35,72862.75
2021-06-30 12:01:00-04:00,1430.0,1430.75,1417.75,1418.0,40,10,56905.75
2021-06-30 12:02:00-04:00,1421.75,1428.0,1421.75,1425.5,4,4,5702.25
2021-06-30 12:03:00-04:00,1428.0,1441.75,1428.0,1432.5,10,4,14327.5
2021-06-30 12:04:00-04:00,1422.25,1433.25,1422.25,1433.25,3,2,4277.75
2021-06-30 12:05:00-04:00,1434.75,1440.0,1434.25,1439.25,43,21,61751.5
2021-06-30 12:06:00-04:00,1439.25,1441.75,1439.25,1441.75,3,3,4320.25
2021-06-30 12:07:00-04:00,1441.75,1441.75,1434.75,1434.75,5,3,7201.75
2021-06-30 12:09:00-04:00,1437.25,1437.25,1437.0,1437.0,2,2,2874.25
2021-06-30 12:13:00-04:00,1438.0,1438.0,1438.0,1438.0,2,1,2876.0
2021-06-30 12:14:00-04:00,1436.75,1436.75,1436.5,1436.5,3,2,4309.75
2021-06-30 12:15:00-04:00,1438.75,1438.75,1436.5,1436.5,2,2,2875.25
2021-06-30 12:16:00-04:00,1434.25,1434.25,1433.0,1433.0,18,7,25802.5
2021-06-30 12:17:00-04:00,1433.75,1433.75,1433.75,1433.75,1,1,1433.75
2021-06-30 12:26:00-04:00,1427.5,1428.0,1427.5,1428.0,2,2,2855.5
2021-06-30 12:29:00-04:00,1434.0,1436.5,1434.0,1436.5,5,3,7175.5
2021-06-30 12:30:00-04:00,1439.75,1439.75,1439.25,1439.25,3,2,4318.25
2021-06-30 12:31:00-04:00,1440.75,1442.0,1440.75,1442.0,2,2,2882.75
2021-06-30 12:33:00-04:00,1441.0,1441.0,1438.5,1438.5,2,2,2879.5
2021-06-30 12:40:00-04:00,1437.0,1437.0,1436.75,1436.75,3,2,4310.75
2021-06-30 12:42:00-04:00,1435.25,1435.25,1435.25,1435.25,1,1,1435.25
2021-06-30 12:43:00-04:00,1435.0,1435.0,1435.0,1435.0,1,1,1435.0
2021-06-30 12:44:00-04:00,1433.5,1433.5,1433.5,1433.5,1,1,1433.5
2021-06-30 12:52:00-04:00,1431.25,1431.25,1431.25,1431.25,1,1,1431.25
