,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-29 20:00:00-04:00,1317.25,1320.25,1316.75,1319.5,22,19,29003.5
2021-06-29 20:01:00-04:00,1319.5,1320.5,1319.5,1320.5,17,14,22445.25
2021-06-29 20:02:00-04:00,1321.0,1321.0,1321.0,1321.0,11,4,14531.0
2021-06-29 20:03:00-04:00,1320.25,1320.25,1320.25,1320.25,3,2,3960.75
2021-06-29 20:05:00-04:00,1321.0,1321.25,1320.75,1320.75,10,5,13210.75
2021-06-29 20:25:00-04:00,1319.75,1319.75,1319.75,1319.75,5,1,6598.75
2021-06-29 20:29:00-04:00,1320.75,1320.75,1320.75,1320.75,2,2,2641.5
2021-06-29 20:35:00-04:00,1319.0,1319.0,1319.0,1319.0,3,2,3957.0
2021-06-29 20:41:00-04:00,1319.75,1319.75,1319.75,1319.75,1,1,1319.75
2021-06-29 20:52:00-04:00,1320.0,1320.0,1320.0,1320.0,2,2,2640.0
2021-06-29 20:54:00-04:00,1319.75,1319.75,1319.0,1319.0,14,6,18470.25
2021-06-29 20:59:00-04:00,1320.0,1320.0,1320.0,1320.0,2,2,2640.0
2021-06-29 21:00:00-04:00,1320.5,1321.75,1320.5,1321.5,27,26,35670.5
2021-06-29 21:01:00-04:00,1320.5,1320.5,1320.0,1320.0,3,3,3960.5
2021-06-29 21:04:00-04:00,1320.25,1320.25,1320.25,1320.25,1,1,1320.25
2021-06-29 21:17:00-04:00,1320.0,1320.0,1319.75,1319.75,12,3,15839.0
2021-06-29 21:41:00-04:00,1321.75,1322.0,1321.75,1322.0,2,2,2643.75
2021-06-29 21:43:00-04:00,1321.75,1321.75,1321.75,1321.75,1,1,1321.75
2021-06-29 21:44:00-04:00,1322.5,1322.5,1322.5,1322.5,1,1,1322.5
2021-06-29 21:47:00-04:00,1321.75,1321.75,1321.75,1321.75,1,1,1321.75
2021-06-29 21:48:00-04:00,1321.5,1321.5,1321.5,1321.5,1,1,1321.5
