,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-29 20:00:00-04:00,1297.0,1299.75,1297.0,1299.75,4,2,5190.75
2021-06-29 20:02:00-04:00,1300.0,1300.0,1300.0,1300.0,6,3,7800.0
2021-06-29 20:07:00-04:00,1299.5,1299.5,1299.5,1299.5,1,1,1299.5
2021-06-29 20:09:00-04:00,1299.5,1299.5,1299.5,1299.5,1,1,1299.5
2021-06-29 20:17:00-04:00,1296.75,1296.75,1296.75,1296.75,1,1,1296.75
2021-06-29 20:19:00-04:00,1299.0,1299.0,1299.0,1299.0,1,1,1299.0
2021-06-29 20:54:00-04:00,1297.75,1297.75,1297.75,1297.75,1,1,1297.75
2021-06-29 20:57:00-04:00,1298.25,1298.25,1298.25,1298.25,1,1,1298.25
2021-06-29 21:16:00-04:00,1299.0,1299.0,1299.0,1299.0,7,7,9093.0
2021-06-29 21:17:00-04:00,1298.75,1298.75,1298.75,1298.75,2,2,2597.5
2021-06-29 21:19:00-04:00,1298.0,1298.0,1298.0,1298.0,2,2,2596.0
2021-06-29 21:21:00-04:00,1298.25,1298.25,1298.25,1298.25,1,1,1298.25
2021-06-29 21:22:00-04:00,1298.75,1298.75,1298.75,1298.75,1,1,1298.75
2021-06-29 21:25:00-04:00,1299.25,1299.25,1299.25,1299.25,1,1,1299.25
2021-06-29 21:27:00-04:00,1298.75,1298.75,1298.75,1298.75,1,1,1298.75
2021-06-29 21:28:00-04:00,1299.0,1299.0,1299.0,1299.0,1,1,1299.0
2021-06-29 21:45:00-04:00,1300.5,1300.5,1299.75,1299.75,30,19,39000.25
2021-06-29 21:47:00-04:00,1299.5,1299.5,1299.0,1299.0,27,5,35077.25
2021-06-29 21:49:00-04:00,1298.75,1298.75,1298.75,1298.75,1,1,1298.75
2021-06-29 21:51:00-04:00,1298.75,1298.75,1298.75,1298.75,1,1,1298.75
2021-06-29 22:01:00-04:00,1299.25,1299.25,1299.25,1299.25,1,1,1299.25
2021-06-29 22:30:00-04:00,1300.0,1300.0,1299.75,1299.75,2,2,2599.75
2021-06-29 22:31:00-04:00,1300.5,1300.5,1300.5,1300.5,1,1,1300.5
2021-06-29 22:35:00-04:00,1301.5,1301.5,1301.5,1301.5,1,1,1301.5
2021-06-29 23:26:00-04:00,1300.5,1300.5,1299.5,1299.5,154,42,200144.25
2021-06-29 23:27:00-04:00,1299.75,1299.75,1299.25,1299.25,24,10,31187.25
2021-06-29 23:29:00-04:00,1299.5,1299.5,1299.5,1299.5,8,2,10396.0
2021-06-29 23:31:00-04:00,1299.25,1299.25,1299.25,1299.25,1,1,1299.25
2021-06-30 00:38:00-04:00,1298.75,1298.75,1298.75,1298.75,1,1,1298.75
2021-06-30 00:59:00-04:00,1299.5,1299.5,1299.5,1299.5,1,1,1299.5
2021-06-30 01:01:00-04:00,1299.5,1299.5,1299.5,1299.5,1,1,1299.5
