,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-13 20:00:00-04:00,1439.75,1439.75,1424.0,1430.75,97,46,138697.25
2021-06-13 20:01:00-04:00,1429.0,1431.0,1429.0,1430.5,10,6,14297.25
2021-06-13 20:02:00-04:00,1429.25,1434.5,1429.0,1432.5,18,13,25773.75
2021-06-13 20:03:00-04:00,1434.25,1434.25,1432.75,1434.25,12,7,17205.0
2021-06-13 20:04:00-04:00,1433.0,1433.0,1432.5,1432.5,8,4,11461.25
2021-06-13 20:05:00-04:00,1431.75,1432.0,1430.5,1430.5,15,3,21464.75
2021-06-13 20:06:00-04:00,1430.0,1430.0,1429.25,1429.25,15,5,21443.25
2021-06-13 20:07:00-04:00,1430.0,1430.0,1429.75,1429.75,8,6,11439.25
2021-06-13 20:08:00-04:00,1428.75,1429.25,1428.25,1429.25,3,3,4286.25
2021-06-13 20:09:00-04:00,1428.75,1428.75,1428.75,1428.75,1,1,1428.75
2021-06-13 20:10:00-04:00,1429.0,1429.0,1429.0,1429.0,1,1,1429.0
2021-06-13 20:11:00-04:00,1429.0,1429.0,1429.0,1429.0,4,2,5716.0
2021-06-13 20:12:00-04:00,1429.0,1429.0,1429.0,1429.0,2,2,2858.0
2021-06-13 20:13:00-04:00,1428.0,1428.0,1428.0,1428.0,2,2,2856.0
2021-06-13 20:14:00-04:00,1427.25,1427.25,1427.25,1427.25,6,2,8563.5
2021-06-13 20:15:00-04:00,1426.25,1426.25,1425.75,1425.75,6,2,8557.0
2021-06-13 20:16:00-04:00,1424.0,1424.0,1416.75,1418.25,25,15,35494.0
2021-06-13 20:17:00-04:00,1419.5,1419.5,1414.0,1416.25,21,16,29735.25
2021-06-13 20:18:00-04:00,1412.25,1414.75,1412.25,1414.75,8,4,11308.5
2021-06-13 20:19:00-04:00,1415.75,1417.25,1414.5,1414.5,28,13,39651.5
2021-06-13 20:20:00-04:00,1415.25,1415.25,1415.25,1415.25,1,1,1415.25
2021-06-13 20:21:00-04:00,1415.75,1417.75,1415.75,1417.75,7,2,9922.25
2021-06-13 20:22:00-04:00,1418.5,1418.5,1418.5,1418.5,1,1,1418.5
2021-06-13 20:23:00-04:00,1414.75,1414.75,1414.75,1414.75,1,1,1414.75
2021-06-13 20:24:00-04:00,1415.0,1415.0,1415.0,1415.0,1,1,1415.0
2021-06-13 20:25:00-04:00,1414.0,1414.0,1414.0,1414.0,1,1,1414.0
2021-06-13 20:26:00-04:00,1414.0,1414.0,1413.0,1413.5,6,5,8481.25
2021-06-13 20:27:00-04:00,1413.0,1413.0,1413.0,1413.0,1,1,1413.0
2021-06-13 20:28:00-04:00,1411.25,1411.25,1410.75,1410.75,7,6,9876.75
2021-06-13 20:30:00-04:00,1411.75,1411.75,1409.75,1409.75,8,6,11281.5
2021-06-13 20:31:00-04:00,1410.0,1411.5,1410.0,1411.5,4,4,5641.75
2021-06-13 20:32:00-04:00,1410.75,1410.75,1405.75,1405.75,31,18,43627.0
2021-06-13 20:33:00-04:00,1405.0,1405.25,1400.75,1400.75,19,14,26639.5
2021-06-13 20:34:00-04:00,1401.5,1403.25,1401.5,1403.25,10,7,14030.0
2021-06-13 20:35:00-04:00,1400.25,1403.0,1400.0,1403.0,9,7,12612.0
2021-06-13 20:36:00-04:00,1403.5,1403.5,1403.5,1403.5,1,1,1403.5
2021-06-13 20:37:00-04:00,1405.75,1406.75,1405.5,1405.75,12,9,16872.75
2021-06-13 20:38:00-04:00,1405.5,1406.75,1404.25,1406.75,11,6,15466.5
2021-06-13 20:39:00-04:00,1406.25,1406.25,1405.75,1405.75,2,2,2812.0
2021-06-13 20:40:00-04:00,1406.5,1406.75,1405.5,1405.5,23,8,32342.0
2021-06-13 20:41:00-04:00,1405.5,1406.5,1404.75,1406.0,17,9,23896.5
2021-06-13 20:43:00-04:00,1406.0,1406.0,1406.0,1406.0,3,1,4218.0
2021-06-13 20:45:00-04:00,1406.25,1406.5,1405.75,1405.75,13,7,18278.0
2021-06-13 20:46:00-04:00,1406.25,1407.5,1406.25,1407.5,16,4,22511.75
2021-06-13 20:47:00-04:00,1407.75,1409.0,1407.75,1409.0,5,4,7041.25
2021-06-13 20:48:00-04:00,1408.0,1408.0,1407.75,1407.75,3,3,4223.5
2021-06-13 20:49:00-04:00,1406.5,1406.5,1406.5,1406.5,1,1,1406.5
2021-06-13 20:50:00-04:00,1406.0,1406.0,1406.0,1406.0,1,1,1406.0
2021-06-13 20:52:00-04:00,1406.0,1406.0,1405.25,1406.0,12,5,16867.5
2021-06-13 20:53:00-04:00,1406.75,1406.75,1406.75,1406.75,7,1,9847.25
2021-06-13 20:54:00-04:00,1407.25,1407.25,1406.0,1406.0,7,3,9844.75
2021-06-13 20:55:00-04:00,1405.75,1405.75,1405.75,1405.75,2,1,2811.5
2021-06-13 20:56:00-04:00,1405.25,1405.25,1405.25,1405.25,1,1,1405.25
2021-06-13 20:57:00-04:00,1405.25,1405.25,1405.25,1405.25,1,1,1405.25
2021-06-13 21:01:00-04:00,1407.5,1407.5,1407.5,1407.5,1,1,1407.5
2021-06-13 21:05:00-04:00,1409.0,1409.0,1409.0,1409.0,5,1,7045.0
2021-06-13 21:07:00-04:00,1409.0,1410.0,1409.0,1409.75,11,5,15507.5
2021-06-13 21:08:00-04:00,1409.25,1409.25,1409.25,1409.25,2,1,2818.5
2021-06-13 21:13:00-04:00,1406.5,1406.5,1406.5,1406.5,5,4,7032.5
2021-06-13 21:14:00-04:00,1407.75,1407.75,1407.75,1407.75,1,1,1407.75
2021-06-13 21:19:00-04:00,1408.75,1408.75,1408.75,1408.75,1,1,1408.75
2021-06-13 21:21:00-04:00,1409.25,1409.25,1409.25,1409.25,1,1,1409.25
2021-06-13 21:28:00-04:00,1408.75,1408.75,1408.75,1408.75,1,1,1408.75
2021-06-13 21:31:00-04:00,1409.0,1409.0,1408.75,1408.75,4,4,5635.5
2021-06-13 21:45:00-04:00,1409.25,1409.25,1409.25,1409.25,1,1,1409.25
2021-06-13 21:48:00-04:00,1409.5,1409.5,1409.25,1409.25,2,2,2818.75
2021-06-13 21:57:00-04:00,1410.0,1411.75,1410.0,1411.75,21,10,29624.0
2021-06-13 21:58:00-04:00,1411.75,1411.75,1411.75,1411.75,2,2,2823.5
2021-06-13 22:05:00-04:00,1411.0,1411.0,1411.0,1411.0,1,1,1411.0
2021-06-13 22:07:00-04:00,1411.25,1411.25,1411.0,1411.0,8,3,11289.75
2021-06-13 22:14:00-04:00,1411.25,1411.25,1411.25,1411.25,5,1,7056.25
2021-06-13 22:18:00-04:00,1412.5,1413.0,1412.5,1413.0,20,5,28258.0
2021-06-13 22:22:00-04:00,1413.75,1413.75,1413.75,1413.75,1,1,1413.75
2021-06-13 22:24:00-04:00,1414.0,1414.0,1414.0,1414.0,1,1,1414.0
2021-06-13 22:30:00-04:00,1414.0,1415.0,1414.0,1415.0,2,2,2829.0
2021-06-13 22:31:00-04:00,1415.25,1415.5,1415.25,1415.25,6,4,8492.25
2021-06-13 22:38:00-04:00,1414.25,1414.25,1414.25,1414.25,5,1,7071.25
2021-06-13 22:40:00-04:00,1412.5,1412.5,1412.5,1412.5,4,3,5650.0
2021-06-13 22:44:00-04:00,1412.25,1412.25,1412.25,1412.25,1,1,1412.25
2021-06-13 22:48:00-04:00,1413.25,1413.25,1413.25,1413.25,1,1,1413.25
2021-06-13 22:52:00-04:00,1412.75,1412.75,1412.75,1412.75,1,1,1412.75
2021-06-13 22:57:00-04:00,1412.75,1412.75,1412.75,1412.75,1,1,1412.75
2021-06-13 23:13:00-04:00,1413.5,1413.5,1413.5,1413.5,1,1,1413.5
2021-06-13 23:15:00-04:00,1414.0,1414.0,1414.0,1414.0,2,1,2828.0
2021-06-13 23:18:00-04:00,1413.5,1413.5,1413.5,1413.5,1,1,1413.5
2021-06-13 23:19:00-04:00,1413.0,1413.0,1413.0,1413.0,1,1,1413.0
2021-06-13 23:34:00-04:00,1413.0,1413.0,1413.0,1413.0,2,2,2826.0
2021-06-13 23:40:00-04:00,1411.5,1411.5,1411.5,1411.5,1,1,1411.5
2021-06-14 00:01:00-04:00,1409.5,1409.5,1409.5,1409.5,2,1,2819.0
2021-06-14 00:03:00-04:00,1410.0,1410.0,1410.0,1410.0,2,2,2820.0
2021-06-14 00:10:00-04:00,1410.75,1410.75,1410.75,1410.75,1,1,1410.75
2021-06-14 00:29:00-04:00,1409.5,1410.75,1409.5,1410.75,2,2,2820.25
2021-06-14 00:33:00-04:00,1410.0,1410.0,1410.0,1410.0,1,1,1410.0
2021-06-14 00:35:00-04:00,1410.0,1410.0,1410.0,1410.0,1,1,1410.0
2021-06-14 00:43:00-04:00,1410.75,1410.75,1410.75,1410.75,1,1,1410.75
2021-06-14 00:45:00-04:00,1409.75,1409.75,1409.75,1409.75,4,2,5639.0
2021-06-14 00:46:00-04:00,1411.0,1411.25,1411.0,1411.25,16,6,22579.75
2021-06-14 00:50:00-04:00,1410.5,1410.5,1410.5,1410.5,1,1,1410.5
2021-06-14 00:51:00-04:00,1411.25,1412.75,1411.25,1412.5,7,6,9883.0
2021-06-14 00:52:00-04:00,1412.75,1412.75,1412.75,1412.75,2,2,2825.5
2021-06-14 00:53:00-04:00,1412.75,1413.0,1412.75,1413.0,2,2,2825.75
2021-06-14 00:56:00-04:00,1413.0,1413.0,1413.0,1413.0,1,1,1413.0
2021-06-14 01:06:00-04:00,1414.0,1414.0,1414.0,1414.0,1,1,1414.0
2021-06-14 01:25:00-04:00,1413.75,1414.0,1413.75,1414.0,7,4,9897.5
2021-06-14 01:26:00-04:00,1414.0,1414.5,1414.0,1414.0,11,9,15556.0
2021-06-14 01:27:00-04:00,1414.0,1414.0,1414.0,1414.0,2,1,2828.0
2021-06-14 01:32:00-04:00,1414.75,1414.75,1414.75,1414.75,3,3,4244.25
2021-06-14 01:34:00-04:00,1416.25,1417.25,1416.25,1417.25,7,4,9917.25
2021-06-14 01:41:00-04:00,1415.5,1415.5,1415.5,1415.5,1,1,1415.5
2021-06-14 01:44:00-04:00,1415.75,1416.0,1415.75,1416.0,2,2,2831.75
2021-06-14 01:45:00-04:00,1415.75,1415.75,1415.75,1415.75,2,1,2831.5
2021-06-14 01:46:00-04:00,1416.0,1416.25,1416.0,1416.25,2,2,2832.25
2021-06-14 01:47:00-04:00,1415.75,1415.75,1415.75,1415.75,2,2,2831.5
2021-06-14 01:49:00-04:00,1416.25,1416.25,1416.25,1416.25,3,2,4248.75
2021-06-14 02:19:00-04:00,1415.5,1415.5,1415.5,1415.5,1,1,1415.5
2021-06-14 02:22:00-04:00,1414.75,1414.75,1414.75,1414.75,2,1,2829.5
2021-06-14 02:24:00-04:00,1414.5,1414.5,1414.5,1414.5,1,1,1414.5
2021-06-14 02:27:00-04:00,1413.25,1413.25,1412.0,1412.5,16,6,22605.75
2021-06-14 02:28:00-04:00,1413.0,1413.0,1413.0,1413.0,5,5,7065.0
2021-06-14 02:29:00-04:00,1413.5,1413.5,1413.5,1413.5,1,1,1413.5
2021-06-14 02:30:00-04:00,1414.25,1414.25,1414.25,1414.25,1,1,1414.25
2021-06-14 02:35:00-04:00,1414.25,1414.25,1414.25,1414.25,1,1,1414.25
2021-06-14 02:42:00-04:00,1413.5,1413.5,1413.5,1413.5,1,1,1413.5
2021-06-14 02:43:00-04:00,1414.5,1414.5,1414.5,1414.5,1,1,1414.5
2021-06-14 02:44:00-04:00,1416.0,1416.25,1415.75,1415.75,16,7,22658.75
2021-06-14 02:45:00-04:00,1414.5,1414.5,1414.5,1414.5,1,1,1414.5
