,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-13 20:00:00-04:00,1477.75,1480.25,1466.75,1467.75,246,153,361770.0
2021-06-13 20:01:00-04:00,1469.5,1471.25,1469.0,1469.25,38,25,55863.5
2021-06-13 20:02:00-04:00,1470.0,1472.75,1468.0,1471.75,58,30,85303.75
2021-06-13 20:03:00-04:00,1471.75,1472.25,1471.0,1471.5,27,20,39741.25
2021-06-13 20:04:00-04:00,1471.5,1471.5,1469.0,1470.5,27,23,39701.25
2021-06-13 20:05:00-04:00,1469.75,1470.5,1469.0,1469.25,15,9,22045.0
2021-06-13 20:06:00-04:00,1468.5,1470.5,1468.5,1469.75,11,9,16165.5
2021-06-13 20:07:00-04:00,1470.5,1470.75,1470.0,1470.0,15,13,22056.5
2021-06-13 20:08:00-04:00,1470.0,1470.0,1468.0,1469.0,18,18,26439.75
2021-06-13 20:09:00-04:00,1469.25,1469.5,1468.0,1468.25,57,31,83680.5
2021-06-13 20:10:00-04:00,1468.5,1469.0,1468.5,1469.0,11,7,16158.0
2021-06-13 20:11:00-04:00,1469.0,1470.75,1469.0,1470.25,10,8,14704.5
2021-06-13 20:12:00-04:00,1470.5,1470.75,1469.25,1469.25,12,9,17642.25
2021-06-13 20:13:00-04:00,1468.75,1468.75,1468.0,1468.0,24,16,35235.5
2021-06-13 20:14:00-04:00,1468.0,1468.25,1467.25,1467.25,46,24,67528.25
2021-06-13 20:15:00-04:00,1467.5,1467.5,1465.5,1466.0,57,14,83590.25
2021-06-13 20:16:00-04:00,1465.25,1465.25,1457.0,1459.5,192,77,280492.75
2021-06-13 20:17:00-04:00,1460.25,1460.5,1454.5,1454.75,152,98,221362.0
2021-06-13 20:18:00-04:00,1455.0,1456.25,1452.0,1455.75,80,57,116356.0
2021-06-13 20:19:00-04:00,1456.0,1457.75,1454.75,1455.0,37,22,53902.0
2021-06-13 20:20:00-04:00,1456.0,1456.0,1455.25,1455.25,8,5,11643.5
2021-06-13 20:21:00-04:00,1456.25,1457.75,1456.0,1457.0,28,19,40794.5
2021-06-13 20:22:00-04:00,1457.0,1458.25,1455.25,1455.25,41,29,59730.5
2021-06-13 20:23:00-04:00,1455.0,1455.5,1453.75,1454.0,25,16,36359.5
2021-06-13 20:24:00-04:00,1455.25,1455.75,1454.75,1454.75,8,6,11642.25
2021-06-13 20:25:00-04:00,1454.25,1454.25,1453.5,1453.5,24,20,34887.75
2021-06-13 20:26:00-04:00,1453.75,1453.75,1452.25,1452.5,29,26,42136.0
2021-06-13 20:27:00-04:00,1453.25,1453.25,1452.75,1452.75,10,6,14529.25
2021-06-13 20:28:00-04:00,1452.25,1452.25,1450.75,1450.75,31,27,45010.0
2021-06-13 20:29:00-04:00,1450.75,1451.0,1450.5,1450.75,9,9,13056.0
2021-06-13 20:30:00-04:00,1450.75,1451.75,1449.75,1450.0,55,36,79762.75
