,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-29 20:00:00-04:00,1296.5,1296.5,1295.0,1295.0,3,3,3887.5
2021-09-29 20:22:00-04:00,1295.25,1295.25,1295.25,1295.25,2,1,2590.5
2021-09-30 07:47:00-04:00,1294.5,1294.5,1294.5,1294.5,2,1,2589.0
2021-09-30 09:30:00-04:00,1297.5,1297.5,1297.5,1297.5,1,1,1297.5
2021-09-30 09:42:00-04:00,1304.25,1304.25,1304.25,1304.25,1,1,1304.25
2021-09-30 10:28:00-04:00,1304.5,1304.5,1304.5,1304.5,3,2,3913.5
2021-09-30 10:33:00-04:00,1303.0,1303.0,1303.0,1303.0,1,1,1303.0
2021-09-30 10:51:00-04:00,1304.25,1304.25,1304.25,1304.25,1,1,1304.25
2021-09-30 10:52:00-04:00,1303.5,1303.5,1303.5,1303.5,1,1,1303.5
2021-09-30 10:53:00-04:00,1302.25,1302.25,1302.25,1302.25,2,1,2604.5
2021-09-30 11:10:00-04:00,1300.25,1300.25,1300.0,1300.0,15,2,19503.0
2021-09-30 11:15:00-04:00,1298.75,1298.75,1298.75,1298.75,2,1,2597.5
2021-09-30 11:53:00-04:00,1299.25,1299.25,1299.25,1299.25,1,1,1299.25
2021-09-30 11:54:00-04:00,1298.0,1298.0,1298.0,1298.0,2,2,2596.0
2021-09-30 12:00:00-04:00,1300.75,1300.75,1300.75,1300.75,1,1,1300.75
2021-09-30 12:01:00-04:00,1286.25,1287.0,1285.25,1287.0,3,3,3858.5
2021-09-30 12:09:00-04:00,1282.75,1282.75,1282.75,1282.75,1,1,1282.75
2021-09-30 12:19:00-04:00,1274.0,1274.0,1274.0,1274.0,1,1,1274.0
2021-09-30 12:20:00-04:00,1273.0,1273.0,1273.0,1273.0,1,1,1273.0
2021-09-30 12:24:00-04:00,1272.5,1272.5,1272.5,1272.5,1,1,1272.5
2021-09-30 12:25:00-04:00,1272.5,1272.5,1272.5,1272.5,1,1,1272.5
2021-09-30 12:27:00-04:00,1272.0,1272.0,1272.0,1272.0,1,1,1272.0
2021-09-30 12:28:00-04:00,1270.25,1270.25,1270.25,1270.25,1,1,1270.25
2021-09-30 12:45:00-04:00,1274.25,1274.25,1274.25,1274.25,1,1,1274.25
2021-09-30 12:53:00-04:00,1273.0,1273.0,1273.0,1273.0,1,1,1273.0
2021-09-30 13:11:00-04:00,1271.5,1271.5,1271.5,1271.5,1,1,1271.5
2021-09-30 13:12:00-04:00,1270.5,1270.5,1270.5,1270.5,2,2,2541.0
