,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-29 20:00:00-04:00,1304.25,1304.25,1302.75,1303.25,14,7,18247.75
2021-09-29 20:01:00-04:00,1303.5,1303.5,1303.5,1303.5,1,1,1303.5
2021-09-29 20:02:00-04:00,1303.75,1303.75,1303.75,1303.75,1,1,1303.75
2021-09-29 20:03:00-04:00,1304.5,1304.5,1304.5,1304.5,4,4,5218.0
2021-09-29 20:06:00-04:00,1304.75,1304.75,1304.75,1304.75,2,1,2609.5
2021-09-29 20:15:00-04:00,1303.75,1303.75,1303.75,1303.75,4,4,5215.0
2021-09-29 20:16:00-04:00,1303.75,1303.75,1303.75,1303.75,1,1,1303.75
2021-09-29 20:17:00-04:00,1303.75,1303.75,1303.75,1303.75,1,1,1303.75
2021-09-29 20:36:00-04:00,1304.5,1304.5,1304.5,1304.5,1,1,1304.5
2021-09-29 20:54:00-04:00,1303.5,1303.5,1303.5,1303.5,2,1,2607.0
2021-09-29 20:56:00-04:00,1303.25,1303.25,1303.25,1303.25,1,1,1303.25
2021-09-29 21:16:00-04:00,1304.5,1304.5,1304.5,1304.5,1,1,1304.5
2021-09-29 21:20:00-04:00,1304.5,1304.5,1304.5,1304.5,1,1,1304.5
2021-09-29 21:30:00-04:00,1304.25,1304.25,1304.25,1304.25,1,1,1304.25
2021-09-29 21:32:00-04:00,1304.25,1304.25,1304.25,1304.25,3,3,3912.75
2021-09-29 21:50:00-04:00,1304.75,1304.75,1304.75,1304.75,3,1,3914.25
2021-09-29 22:02:00-04:00,1304.75,1304.75,1304.75,1304.75,1,1,1304.75
2021-09-29 22:10:00-04:00,1304.5,1304.5,1304.5,1304.5,1,1,1304.5
2021-09-29 22:18:00-04:00,1304.25,1304.25,1304.25,1304.25,1,1,1304.25
2021-09-29 22:28:00-04:00,1304.75,1304.75,1304.75,1304.75,2,1,2609.5
2021-09-29 23:17:00-04:00,1304.75,1304.75,1304.75,1304.75,1,1,1304.75
2021-09-30 01:35:00-04:00,1305.0,1305.0,1305.0,1305.0,2,1,2610.0
2021-09-30 01:39:00-04:00,1306.0,1306.0,1306.0,1306.0,1,1,1306.0
2021-09-30 01:40:00-04:00,1305.5,1305.5,1305.5,1305.5,1,1,1305.5
