,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index
,open,high,low,close,volume,num_trds,value
2021-09-22 21:26:00-04:00,4379.0,4379.0,4379.0,4379.0,1,1,4379.0
2021-09-22 21:30:00-04:00,4380.0,4380.0,4380.0,4380.0,1,1,4380.0
2021-09-22 21:32:00-04:00,4381.0,4381.0,4381.0,4381.0,1,1,4381.0
2021-09-22 22:48:00-04:00,4375.0,4375.0,4375.0,4375.0,6,1,26250.0
2021-09-22 22:49:00-04:00,4375.0,4376.0,4375.0,4376.0,2,2,8751.0
2021-09-22 22:57:00-04:00,4377.0,4377.0,4377.0,4377.0,1,1,4377.0
2021-09-22 23:01:00-04:00,4378.0,4378.0,4378.0,4378.0,1,1,4378.0
2021-09-22 23:24:00-04:00,4379.0,4379.0,4379.0,4379.0,1,1,4379.0
2021-09-23 02:01:00-04:00,4380.0,4380.0,4380.0,4380.0,1,1,4380.0
2021-09-23 02:46:00-04:00,4382.0,4383.0,4382.0,4383.0,2,2,8765.0
2021-09-23 02:47:00-04:00,4384.0,4384.0,4384.0,4384.0,1,1,4384.0
2021-09-23 02:50:00-04:00,4385.0,4385.0,4385.0,4385.0,1,1,4385.0
2021-09-23 02:51:00-04:00,4386.0,4387.0,4386.0,4387.0,2,2,8773.0
2021-09-23 02:55:00-04:00,4388.0,4388.0,4388.0,4388.0,1,1,4388.0
2021-09-23 03:22:00-04:00,4386.0,4386.0,4386.0,4386.0,1,1,4386.0
2021-09-23 03:32:00-04:00,4389.0,4390.0,4389.0,4390.0,2,2,8779.0
2021-09-23 03:43:00-04:00,4391.0,4392.0,4391.0,4392.0,2,2,8783.0
2021-09-23 03:44:00-04:00,4393.0,4393.0,4393.0,4393.0,1,1,4393.0
2021-09-23 03:46:00-04:00,4394.0,4395.0,4394.0,4395.0,2,2,8789.0
2021-09-23 03:58:00-04:00,4396.0,4396.0,4396.0,4396.0,1,1,4396.0
2021-09-23 04:05:00-04:00,4394.75,4394.75,4394.75,4394.75,1,1,4394.75
2021-09-23 04:21:00-04:00,4397.0,4397.0,4397.0,4397.0,1,1,4397.0
2021-09-23 04:39:00-04:00,4398.0,4398.0,4398.0,4398.0,1,1,4398.0
2021-09-23 06:50:00-04:00,4385.0,4385.0,4385.0,4385.0,1,1,4385.0
2021-09-23 08:04:00-04:00,4388.25,4388.25,4388.25,4388.25,3,1,13164.75
2021-09-23 08:29:00-04:00,4393.0,4393.0,4393.0,4393.0,1,1,4393.0
2021-09-23 08:33:00-04:00,4394.0,4395.0,4394.0,4395.0,2,2,8789.0
2021-09-23 09:15:00-04:00,4381.5,4381.5,4381.5,4381.5,1,1,4381.5
2021-09-23 09:37:00-04:00,4396.0,4397.0,4396.0,4397.0,2,2,8793.0
2021-09-23 09:38:00-04:00,4398.0,4400.0,4398.0,4400.0,3,3,13197.0
2021-09-23 09:39:00-04:00,4401.0,4403.0,4401.0,4403.0,3,3,13206.0
2021-09-23 09:40:00-04:00,4404.0,4405.0,4404.0,4405.0,2,2,8809.0
2021-09-23 09:43:00-04:00,4406.0,4408.0,4406.0,4408.0,3,3,13221.0
2021-09-23 09:45:00-04:00,4409.0,4409.0,4409.0,4409.0,1,1,4409.0
2021-09-23 09:46:00-04:00,4410.0,4411.0,4410.0,4411.0,2,2,8821.0
2021-09-23 09:48:00-04:00,4412.0,4412.0,4411.5,4411.5,4,2,17646.5
2021-09-23 09:56:00-04:00,4414.75,4414.75,4414.75,4414.75,3,1,13244.25
