,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-24 08:16:00-04:00,81.295,81.295,81.295,81.295,1,1,81.295
2021-06-24 09:59:00-04:00,81.295,81.295,81.295,81.295,1,1,81.295
2021-06-24 10:53:00-04:00,81.115,81.115,81.115,81.115,4,1,324.46
2021-06-24 11:15:00-04:00,81.055,81.055,81.055,81.055,1,1,81.055
2021-06-24 12:01:00-04:00,81.05,81.05,81.05,81.05,1,1,81.05
2021-06-24 12:25:00-04:00,81.12,81.12,81.12,81.12,1,1,81.12
2021-06-24 12:31:00-04:00,81.14,81.14,81.14,81.14,2,1,162.28
2021-06-24 12:43:00-04:00,81.155,81.155,81.155,81.155,1,1,81.155
2021-06-24 12:49:00-04:00,81.175,81.185,81.175,81.185,2,2,162.36
2021-06-24 12:57:00-04:00,81.14,81.14,81.14,81.14,1,1,81.14
2021-06-24 15:59:00-04:00,81.165,81.165,81.165,81.165,1,1,81.165
