,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-23 18:00:00-04:00,81.255,81.26,81.24,81.24,196,25,15924.991
2021-06-23 18:01:00-04:00,81.245,81.245,81.245,81.245,38,4,3087.31
2021-06-23 18:02:00-04:00,81.245,81.25,81.245,81.25,24,8,1949.905
2021-06-23 18:03:00-04:00,81.26,81.26,81.26,81.26,3,2,243.78
2021-06-23 18:04:00-04:00,81.275,81.28,81.275,81.28,33,8,2682.235
2021-06-23 18:06:00-04:00,81.275,81.28,81.275,81.28,6,2,487.67
2021-06-23 18:07:00-04:00,81.28,81.28,81.28,81.28,1,1,81.28
2021-06-23 18:09:00-04:00,81.285,81.285,81.285,81.285,3,3,243.855
2021-06-23 18:10:00-04:00,81.28,81.28,81.265,81.27,49,11,3982.17
2021-06-23 18:12:00-04:00,81.27,81.27,81.27,81.27,2,1,162.54
2021-06-23 18:14:00-04:00,81.27,81.27,81.27,81.27,7,1,568.89
2021-06-23 18:16:00-04:00,81.27,81.27,81.27,81.27,5,2,406.35
2021-06-23 18:17:00-04:00,81.265,81.27,81.265,81.27,6,2,487.595
2021-06-23 18:18:00-04:00,81.27,81.27,81.27,81.27,1,1,81.27
2021-06-23 18:19:00-04:00,81.265,81.265,81.265,81.265,2,1,162.53
2021-06-23 18:21:00-04:00,81.27,81.27,81.27,81.27,3,1,243.81
2021-06-23 18:23:00-04:00,81.27,81.27,81.27,81.27,2,2,162.54
2021-06-23 18:24:00-04:00,81.27,81.27,81.27,81.27,23,6,1869.21
2021-06-23 18:25:00-04:00,81.275,81.275,81.275,81.275,1,1,81.275
2021-06-23 18:26:00-04:00,81.275,81.275,81.27,81.275,5,5,406.365
2021-06-23 18:28:00-04:00,81.275,81.275,81.27,81.27,8,3,650.165
2021-06-23 18:31:00-04:00,81.275,81.275,81.27,81.27,8,3,650.165
2021-06-23 18:34:00-04:00,81.27,81.27,81.27,81.27,3,2,243.81
2021-06-23 18:36:00-04:00,81.27,81.27,81.27,81.27,2,1,162.54
2021-06-23 18:38:00-04:00,81.27,81.27,81.27,81.27,1,1,81.27
2021-06-23 18:39:00-04:00,81.27,81.27,81.26,81.26,10,4,812.64
2021-06-23 18:40:00-04:00,81.26,81.26,81.26,81.26,2,2,162.52
2021-06-23 18:41:00-04:00,81.26,81.26,81.26,81.26,1,1,81.26
2021-06-23 18:49:00-04:00,81.265,81.265,81.265,81.265,3,2,243.795
2021-06-23 18:51:00-04:00,81.27,81.27,81.27,81.27,9,2,731.43
2021-06-23 18:56:00-04:00,81.27,81.28,81.27,81.28,58,12,4713.94
2021-06-23 18:57:00-04:00,81.28,81.28,81.28,81.28,7,1,568.96
2021-06-23 18:58:00-04:00,81.28,81.28,81.28,81.28,1,1,81.28
2021-06-23 18:59:00-04:00,81.28,81.28,81.28,81.28,5,2,406.4
2021-06-23 19:00:00-04:00,81.28,81.28,81.28,81.28,32,9,2600.96
2021-06-23 19:01:00-04:00,81.28,81.28,81.28,81.28,2,1,162.56
2021-06-23 19:02:00-04:00,81.285,81.285,81.27,81.27,17,7,1381.695
2021-06-23 19:06:00-04:00,81.27,81.27,81.27,81.27,17,3,1381.59
2021-06-23 19:08:00-04:00,81.275,81.275,81.275,81.275,2,1,162.55
2021-06-23 19:10:00-04:00,81.27,81.275,81.27,81.27,60,9,4876.205
2021-06-23 19:11:00-04:00,81.27,81.27,81.27,81.27,7,3,568.89
2021-06-23 19:14:00-04:00,81.27,81.27,81.265,81.265,6,2,487.605
