,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-24 00:40:00-04:00,81.26,81.26,81.26,81.26,1,1,81.26
2021-06-24 10:47:00-04:00,81.175,81.175,81.175,81.175,1,1,81.175
2021-06-24 10:53:00-04:00,81.115,81.115,81.115,81.115,1,1,81.115
2021-06-24 12:31:00-04:00,81.155,81.155,81.155,81.155,1,1,81.155
2021-06-24 12:49:00-04:00,81.22,81.22,81.22,81.22,1,1,81.22
2021-06-24 14:35:00-04:00,81.175,81.175,81.175,81.175,1,1,81.175
