,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-19 18:00:00-04:00,77.95,77.965,77.94,77.945,173,28,13485.31
2021-08-19 18:01:00-04:00,77.95,77.95,77.95,77.95,5,1,389.75
2021-08-19 18:02:00-04:00,77.95,77.95,77.95,77.95,6,3,467.7
2021-08-19 18:03:00-04:00,77.95,77.95,77.945,77.945,10,3,779.465
2021-08-19 18:04:00-04:00,77.95,77.96,77.95,77.96,22,6,1714.955
2021-08-19 18:05:00-04:00,77.955,77.955,77.95,77.95,12,3,935.405
2021-08-19 18:06:00-04:00,77.95,77.95,77.95,77.95,2,2,155.9
2021-08-19 18:07:00-04:00,77.945,77.95,77.945,77.945,6,5,467.685
2021-08-19 18:08:00-04:00,77.955,77.955,77.955,77.955,1,1,77.955
2021-08-19 18:09:00-04:00,77.95,77.95,77.95,77.95,1,1,77.95
2021-08-19 18:10:00-04:00,77.95,77.95,77.95,77.95,6,6,467.7
2021-08-19 18:11:00-04:00,77.955,77.955,77.95,77.95,2,2,155.905
2021-08-19 18:12:00-04:00,77.955,77.955,77.955,77.955,18,4,1403.19
2021-08-19 18:13:00-04:00,77.955,77.955,77.955,77.955,2,2,155.91
2021-08-19 18:14:00-04:00,77.955,77.955,77.95,77.95,7,4,545.67
2021-08-19 18:15:00-04:00,77.95,77.95,77.95,77.95,3,3,233.85
2021-08-19 18:16:00-04:00,77.945,77.95,77.945,77.95,3,2,233.84
2021-08-19 18:17:00-04:00,77.94,77.94,77.94,77.94,3,3,233.82
2021-08-19 18:18:00-04:00,77.94,77.94,77.94,77.94,5,4,389.7
2021-08-19 18:19:00-04:00,77.94,77.94,77.94,77.94,16,6,1247.04
2021-08-19 18:20:00-04:00,77.94,77.94,77.94,77.94,2,2,155.88
2021-08-19 18:21:00-04:00,77.94,77.94,77.94,77.94,2,2,155.88
2021-08-19 18:22:00-04:00,77.94,77.945,77.94,77.945,20,8,1558.88
2021-08-19 18:23:00-04:00,77.945,77.96,77.945,77.96,35,6,2728.405
2021-08-19 18:24:00-04:00,77.96,77.96,77.96,77.96,6,3,467.76
2021-08-19 18:25:00-04:00,77.965,77.965,77.955,77.955,9,8,701.625
2021-08-19 18:26:00-04:00,77.965,77.97,77.96,77.97,31,11,2416.92
2021-08-19 18:27:00-04:00,77.97,77.975,77.965,77.965,7,6,545.785
2021-08-19 18:28:00-04:00,77.965,77.97,77.965,77.965,15,4,1169.535
2021-08-19 18:29:00-04:00,77.965,77.97,77.965,77.965,5,4,389.835
