,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index
,open,high,low,close,volume,num_trds,value
2021-07-21 18:21:00-04:00,4342.25,4342.25,4342.25,4342.25,1,1,4342.25
2021-07-21 18:44:00-04:00,4343.0,4343.0,4343.0,4343.0,3,1,13029.0
2021-07-21 18:48:00-04:00,4343.5,4343.5,4343.5,4343.5,1,1,4343.5
2021-07-21 19:24:00-04:00,4343.75,4343.75,4343.75,4343.75,6,1,26062.5
2021-07-21 19:27:00-04:00,4343.5,4343.5,4343.5,4343.5,1,1,4343.5
2021-07-21 19:37:00-04:00,4344.0,4344.0,4344.0,4344.0,4,2,17376.0
2021-07-21 19:38:00-04:00,4346.0,4346.0,4346.0,4346.0,2,1,8692.0
2021-07-21 19:46:00-04:00,4346.25,4346.25,4346.25,4346.25,1,1,4346.25
2021-07-21 20:02:00-04:00,4343.75,4343.75,4343.75,4343.75,1,1,4343.75
2021-07-21 20:07:00-04:00,4342.0,4342.0,4342.0,4342.0,1,1,4342.0
2021-07-21 20:32:00-04:00,4342.25,4342.25,4342.25,4342.25,1,1,4342.25
2021-07-21 20:44:00-04:00,4341.5,4341.5,4341.5,4341.5,1,1,4341.5
2021-07-21 20:45:00-04:00,4341.5,4341.5,4341.5,4341.5,1,1,4341.5
2021-07-21 21:05:00-04:00,4342.0,4342.0,4342.0,4342.0,1,1,4342.0
2021-07-21 21:25:00-04:00,4342.0,4342.0,4342.0,4342.0,1,1,4342.0
2021-07-21 21:35:00-04:00,4343.5,4343.5,4343.5,4343.5,2,1,8687.0
2021-07-21 21:46:00-04:00,4346.25,4346.25,4346.25,4346.25,3,1,13038.75
2021-07-21 21:56:00-04:00,4346.0,4346.0,4346.0,4346.0,2,1,8692.0
2021-07-21 22:22:00-04:00,4345.0,4345.0,4345.0,4345.0,1,1,4345.0
2021-07-21 22:45:00-04:00,4344.0,4344.0,4344.0,4344.0,2,2,8688.0
2021-07-21 22:48:00-04:00,4343.5,4343.5,4343.5,4343.5,2,1,8687.0
2021-07-21 23:04:00-04:00,4343.0,4343.0,4343.0,4343.0,2,1,8686.0
2021-07-21 23:07:00-04:00,4343.5,4343.5,4343.5,4343.5,1,1,4343.5
2021-07-21 23:59:00-04:00,4343.25,4343.25,4343.25,4343.25,1,1,4343.25
