,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index
,open,high,low,close,volume,num_trds,value
2021-11-03 18:15:00-04:00,4640.0,4640.0,4640.0,4640.0,1,1,4640.0
2021-11-03 19:09:00-04:00,4644.0,4644.0,4644.0,4644.0,1,1,4644.0
2021-11-04 09:48:00-04:00,4648.0,4648.0,4648.0,4648.0,1,1,4648.0
2021-11-04 09:54:00-04:00,4652.0,4652.0,4652.0,4652.0,1,1,4652.0
2021-11-04 09:55:00-04:00,4654.0,4654.0,4654.0,4654.0,1,1,4654.0
2021-11-04 10:12:00-04:00,4656.0,4656.0,4656.0,4656.0,1,1,4656.0
2021-11-04 10:14:00-04:00,4657.0,4657.0,4657.0,4657.0,1,1,4657.0
2021-11-04 10:19:00-04:00,4657.25,4657.25,4657.25,4657.25,1,1,4657.25
2021-11-04 10:37:00-04:00,4657.5,4657.5,4657.5,4657.5,1,1,4657.5
2021-11-04 10:55:00-04:00,4656.75,4657.75,4656.75,4657.75,5,5,23286.25
2021-11-04 11:24:00-04:00,4645.0,4645.0,4645.0,4645.0,1,1,4645.0
2021-11-04 12:44:00-04:00,4649.0,4649.0,4649.0,4649.0,1,1,4649.0
2021-11-04 13:42:00-04:00,4652.25,4652.25,4652.25,4652.25,1,1,4652.25
2021-11-04 15:58:00-04:00,4652.25,4652.25,4652.25,4652.25,1,1,4652.25
