,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-08 06:50:00-04:00,79.77,79.77,79.77,79.77,2,1,159.54
2021-10-08 08:30:00-04:00,79.93,79.93,79.93,79.93,3,2,239.79
2021-10-08 08:32:00-04:00,79.95,79.95,79.95,79.95,3,1,239.85
2021-10-08 08:36:00-04:00,80.0,80.0,80.0,80.0,1,1,80.0
2021-10-08 08:53:00-04:00,80.0,80.0,80.0,80.0,1,1,80.0
2021-10-08 11:35:00-04:00,80.115,80.115,80.115,80.115,3,1,240.345
2021-10-08 14:28:00-04:00,80.225,80.225,80.225,80.225,1,1,80.225
