,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-11 18:52:00-04:00,80.08,80.08,80.08,80.08,1,1,80.08
2021-10-11 19:53:00-04:00,80.105,80.105,80.105,80.105,1,1,80.105
2021-10-11 21:55:00-04:00,80.045,80.045,80.045,80.045,1,1,80.045
2021-10-12 03:33:00-04:00,80.175,80.175,80.175,80.175,1,1,80.175
2021-10-12 03:36:00-04:00,80.205,80.205,80.2,80.2,2,2,160.405
2021-10-12 03:38:00-04:00,80.215,80.215,80.215,80.215,1,1,80.215
2021-10-12 03:45:00-04:00,80.175,80.175,80.175,80.175,1,1,80.175
2021-10-12 03:57:00-04:00,80.18,80.18,80.18,80.18,1,1,80.18
2021-10-12 04:25:00-04:00,80.2,80.22,80.2,80.22,2,2,160.42
2021-10-12 04:36:00-04:00,80.225,80.225,80.225,80.225,1,1,80.225
2021-10-12 05:51:00-04:00,80.225,80.225,80.225,80.225,2,1,160.45
2021-10-12 06:17:00-04:00,80.21,80.21,80.21,80.21,1,1,80.21
2021-10-12 06:36:00-04:00,80.23,80.23,80.23,80.23,1,1,80.23
2021-10-12 06:45:00-04:00,80.26,80.26,80.26,80.26,1,1,80.26
2021-10-12 06:56:00-04:00,80.285,80.285,80.285,80.285,1,1,80.285
2021-10-12 07:31:00-04:00,80.3,80.3,80.3,80.3,1,1,80.3
2021-10-12 08:04:00-04:00,80.28,80.28,80.27,80.27,3,3,240.83
2021-10-12 09:31:00-04:00,80.2,80.2,80.2,80.2,1,1,80.2
2021-10-12 10:00:00-04:00,80.225,80.225,80.225,80.225,3,2,240.675
2021-10-12 10:03:00-04:00,80.185,80.195,80.185,80.195,3,2,240.565
2021-10-12 10:25:00-04:00,80.16,80.16,80.16,80.16,1,1,80.16
2021-10-12 10:28:00-04:00,80.16,80.16,80.16,80.16,1,1,80.16
2021-10-12 10:50:00-04:00,80.3,80.3,80.3,80.3,2,1,160.6
2021-10-12 10:53:00-04:00,80.275,80.275,80.275,80.275,1,1,80.275
2021-10-12 10:57:00-04:00,80.285,80.285,80.285,80.285,1,1,80.285
2021-10-12 10:58:00-04:00,80.29,80.29,80.29,80.29,1,1,80.29
2021-10-12 11:45:00-04:00,80.305,80.305,80.305,80.305,3,1,240.915
2021-10-12 12:09:00-04:00,80.4,80.4,80.395,80.395,18,2,1447.13
2021-10-12 12:10:00-04:00,80.39,80.39,80.38,80.38,22,4,1768.46
2021-10-12 12:39:00-04:00,80.34,80.34,80.34,80.34,1,1,80.34
2021-10-12 13:38:00-04:00,80.225,80.225,80.225,80.225,7,1,561.575
2021-10-12 13:52:00-04:00,80.29,80.29,80.29,80.29,1,1,80.29
2021-10-12 14:14:00-04:00,80.26,80.26,80.26,80.26,7,5,561.82
2021-10-12 14:50:00-04:00,80.245,80.25,80.245,80.25,4,2,320.99
2021-10-12 15:14:00-04:00,80.2,80.2,80.2,80.2,1,1,80.2
2021-10-12 15:59:00-04:00,80.26,80.26,80.26,80.26,1,1,80.26
