,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-12 02:43:00-04:00,80.14,80.14,80.14,80.14,1,1,80.14
2021-10-12 09:25:00-04:00,80.235,80.235,80.235,80.235,1,1,80.235
2021-10-12 09:30:00-04:00,80.215,80.215,80.215,80.215,1,1,80.215
