,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-24 18:00:00-04:00,81.155,81.16,81.145,81.145,66,9,5355.956
2021-06-24 18:01:00-04:00,81.155,81.155,81.155,81.155,1,1,81.155
2021-06-24 18:02:00-04:00,81.16,81.16,81.155,81.155,4,3,324.63
2021-06-24 18:03:00-04:00,81.16,81.16,81.16,81.16,3,2,243.48
2021-06-24 18:06:00-04:00,81.155,81.155,81.15,81.15,3,3,243.46
2021-06-24 18:07:00-04:00,81.15,81.15,81.15,81.15,5,1,405.75
2021-06-24 18:09:00-04:00,81.16,81.16,81.16,81.16,7,3,568.12
2021-06-24 18:11:00-04:00,81.155,81.16,81.155,81.16,12,3,973.865
2021-06-24 18:12:00-04:00,81.165,81.165,81.165,81.165,5,1,405.825
2021-06-24 18:13:00-04:00,81.165,81.17,81.165,81.165,25,4,2029.135
2021-06-24 18:17:00-04:00,81.17,81.17,81.17,81.17,1,1,81.17
2021-06-24 18:21:00-04:00,81.165,81.165,81.165,81.165,4,2,324.66
2021-06-24 18:26:00-04:00,81.17,81.17,81.17,81.17,4,2,324.68
2021-06-24 18:27:00-04:00,81.175,81.18,81.175,81.18,9,8,730.59
2021-06-24 18:28:00-04:00,81.18,81.185,81.18,81.185,13,6,1055.345
2021-06-24 18:29:00-04:00,81.185,81.185,81.18,81.18,6,6,487.105
2021-06-24 18:30:00-04:00,81.175,81.18,81.175,81.18,9,4,730.585
2021-06-24 18:31:00-04:00,81.18,81.18,81.155,81.17,70,22,5681.545
2021-06-24 18:32:00-04:00,81.17,81.17,81.17,81.17,2,2,162.34
2021-06-24 18:33:00-04:00,81.17,81.17,81.17,81.17,3,1,243.51
2021-06-24 18:37:00-04:00,81.17,81.17,81.17,81.17,4,1,324.68
2021-06-24 18:38:00-04:00,81.165,81.165,81.165,81.165,4,2,324.66
2021-06-24 18:41:00-04:00,81.17,81.17,81.17,81.17,5,1,405.85
2021-06-24 18:49:00-04:00,81.165,81.165,81.16,81.16,11,5,892.805
2021-06-24 18:50:00-04:00,81.17,81.17,81.17,81.17,1,1,81.17
2021-06-24 18:55:00-04:00,81.16,81.16,81.16,81.16,1,1,81.16
2021-06-24 18:57:00-04:00,81.165,81.165,81.165,81.165,1,1,81.165
2021-06-24 18:59:00-04:00,81.17,81.17,81.165,81.165,2,2,162.335
2021-06-24 19:00:00-04:00,81.165,81.165,81.16,81.16,13,3,1055.13
2021-06-24 19:01:00-04:00,81.17,81.17,81.17,81.17,4,2,324.68
2021-06-24 19:03:00-04:00,81.17,81.17,81.17,81.17,10,4,811.7
2021-06-24 19:04:00-04:00,81.17,81.17,81.17,81.17,7,1,568.19
2021-06-24 19:05:00-04:00,81.17,81.17,81.17,81.17,5,1,405.85
2021-06-24 19:06:00-04:00,81.17,81.17,81.17,81.17,1,1,81.17
2021-06-24 19:08:00-04:00,81.17,81.17,81.17,81.17,9,4,730.53
2021-06-24 19:10:00-04:00,81.165,81.165,81.165,81.165,7,2,568.155
2021-06-24 19:13:00-04:00,81.16,81.17,81.16,81.17,5,3,405.825
2021-06-24 19:15:00-04:00,81.165,81.165,81.165,81.165,3,1,243.495
2021-06-24 19:21:00-04:00,81.165,81.165,81.165,81.165,6,3,486.99
2021-06-24 19:22:00-04:00,81.16,81.16,81.16,81.16,2,2,162.32
2021-06-24 19:23:00-04:00,81.16,81.16,81.16,81.16,1,1,81.16
2021-06-24 19:24:00-04:00,81.16,81.16,81.16,81.16,7,1,568.12
2021-06-24 19:26:00-04:00,81.16,81.16,81.16,81.16,2,2,162.32
2021-06-24 19:27:00-04:00,81.16,81.16,81.155,81.155,6,4,486.945
2021-06-24 19:28:00-04:00,81.15,81.15,81.15,81.15,1,1,81.15
2021-06-24 19:29:00-04:00,81.15,81.15,81.15,81.15,2,2,162.3
2021-06-24 19:31:00-04:00,81.16,81.16,81.16,81.16,4,2,324.64
2021-06-24 19:33:00-04:00,81.16,81.16,81.16,81.16,1,1,81.16
2021-06-24 19:34:00-04:00,81.165,81.165,81.165,81.165,15,2,1217.475
2021-06-24 19:38:00-04:00,81.16,81.16,81.16,81.16,1,1,81.16
2021-06-24 19:40:00-04:00,81.16,81.16,81.16,81.16,1,1,81.16
2021-06-24 19:42:00-04:00,81.165,81.165,81.165,81.165,1,1,81.165
2021-06-24 19:43:00-04:00,81.16,81.16,81.16,81.16,1,1,81.16
2021-06-24 19:45:00-04:00,81.16,81.16,81.16,81.16,7,2,568.12
2021-06-24 19:46:00-04:00,81.16,81.16,81.16,81.16,2,1,162.32
2021-06-24 19:49:00-04:00,81.165,81.165,81.165,81.165,1,1,81.165
2021-06-24 19:50:00-04:00,81.16,81.16,81.16,81.16,6,2,486.96
2021-06-24 19:51:00-04:00,81.16,81.16,81.16,81.16,2,2,162.32
2021-06-24 19:55:00-04:00,81.155,81.155,81.155,81.155,7,3,568.085
2021-06-24 19:57:00-04:00,81.155,81.155,81.155,81.155,2,1,162.31
2021-06-24 19:58:00-04:00,81.155,81.155,81.155,81.155,1,1,81.155
2021-06-24 19:59:00-04:00,81.155,81.155,81.15,81.15,6,2,486.915
2021-06-24 20:00:00-04:00,81.145,81.145,81.145,81.145,13,7,1054.885
2021-06-24 20:01:00-04:00,81.15,81.15,81.145,81.145,14,9,1136.065
2021-06-24 20:02:00-04:00,81.145,81.145,81.135,81.145,12,8,973.69
2021-06-24 20:03:00-04:00,81.14,81.14,81.14,81.14,7,5,567.98
2021-06-24 20:04:00-04:00,81.145,81.145,81.145,81.145,6,4,486.87
2021-06-24 20:05:00-04:00,81.145,81.145,81.135,81.145,80,17,6491.38
2021-06-24 20:06:00-04:00,81.145,81.145,81.145,81.145,2,2,162.29
2021-06-24 20:07:00-04:00,81.14,81.14,81.135,81.135,33,8,2677.47
2021-06-24 20:08:00-04:00,81.135,81.135,81.13,81.13,16,7,1298.135
2021-06-24 20:09:00-04:00,81.13,81.13,81.13,81.13,4,2,324.52
2021-06-24 20:10:00-04:00,81.135,81.135,81.135,81.135,1,1,81.135
2021-06-24 20:11:00-04:00,81.135,81.135,81.135,81.135,1,1,81.135
2021-06-24 20:12:00-04:00,81.14,81.14,81.13,81.13,21,7,1703.805
2021-06-24 20:13:00-04:00,81.135,81.14,81.13,81.135,16,13,1298.16
2021-06-24 20:14:00-04:00,81.14,81.145,81.14,81.14,10,5,811.42
2021-06-24 20:15:00-04:00,81.14,81.14,81.14,81.14,29,10,2353.06
2021-06-24 20:16:00-04:00,81.14,81.14,81.135,81.135,3,2,243.415
2021-06-24 20:17:00-04:00,81.13,81.13,81.13,81.13,3,2,243.39
2021-06-24 20:18:00-04:00,81.125,81.13,81.125,81.13,3,3,243.385
2021-06-24 20:19:00-04:00,81.135,81.135,81.13,81.13,6,3,486.79
2021-06-24 20:20:00-04:00,81.12,81.12,81.12,81.12,16,3,1297.92
2021-06-24 20:21:00-04:00,81.12,81.125,81.12,81.12,41,10,3326.05
2021-06-24 20:22:00-04:00,81.125,81.125,81.12,81.125,35,6,2839.25
2021-06-24 20:24:00-04:00,81.125,81.125,81.125,81.125,19,3,1541.375
2021-06-24 20:25:00-04:00,81.13,81.13,81.13,81.13,8,3,649.04
2021-06-24 20:26:00-04:00,81.135,81.135,81.135,81.135,27,6,2190.645
2021-06-24 20:27:00-04:00,81.135,81.14,81.135,81.14,7,4,567.975
2021-06-24 20:28:00-04:00,81.14,81.14,81.14,81.14,26,11,2109.64
2021-06-24 20:29:00-04:00,81.14,81.145,81.14,81.14,34,7,2758.85
2021-06-24 20:30:00-04:00,81.14,81.14,81.14,81.14,4,2,324.56
2021-06-24 20:31:00-04:00,81.14,81.14,81.14,81.14,3,3,243.42
2021-06-24 20:32:00-04:00,81.14,81.14,81.14,81.14,4,3,324.56
2021-06-24 20:34:00-04:00,81.135,81.135,81.135,81.135,2,1,162.27
2021-06-24 20:36:00-04:00,81.14,81.14,81.14,81.14,5,1,405.7
2021-06-24 20:37:00-04:00,81.145,81.145,81.145,81.145,4,2,324.58
2021-06-24 20:38:00-04:00,81.145,81.145,81.145,81.145,1,1,81.145
2021-06-24 20:39:00-04:00,81.15,81.15,81.145,81.145,7,4,568.045
2021-06-24 20:40:00-04:00,81.145,81.145,81.14,81.14,9,5,730.3
2021-06-24 20:41:00-04:00,81.14,81.14,81.135,81.135,4,2,324.545
2021-06-24 20:42:00-04:00,81.13,81.13,81.13,81.13,2,2,162.26
2021-06-24 20:43:00-04:00,81.13,81.13,81.125,81.13,11,4,892.415
2021-06-24 20:44:00-04:00,81.13,81.13,81.13,81.13,3,3,243.39
2021-06-24 20:45:00-04:00,81.13,81.13,81.13,81.13,3,1,243.39
2021-06-24 20:46:00-04:00,81.13,81.13,81.13,81.13,3,2,243.39
2021-06-24 20:47:00-04:00,81.135,81.135,81.135,81.135,2,1,162.27
2021-06-24 20:51:00-04:00,81.135,81.135,81.135,81.135,1,1,81.135
2021-06-24 20:52:00-04:00,81.135,81.135,81.135,81.135,3,1,243.405
2021-06-24 20:53:00-04:00,81.13,81.14,81.13,81.135,10,8,811.36
2021-06-24 20:54:00-04:00,81.13,81.13,81.11,81.11,45,17,3650.145
2021-06-24 20:55:00-04:00,81.11,81.12,81.1,81.12,25,11,2027.7
2021-06-24 20:56:00-04:00,81.125,81.135,81.125,81.13,65,12,5273.44
2021-06-24 20:57:00-04:00,81.14,81.14,81.14,81.14,5,5,405.7
2021-06-24 20:58:00-04:00,81.135,81.14,81.135,81.14,39,3,3164.275
2021-06-24 20:59:00-04:00,81.14,81.14,81.14,81.14,1,1,81.14
