,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index
,open,high,low,close,volume,num_trds,value
2021-06-14 18:00:00-04:00,4255.25,4255.75,4254.5,4254.75,156,65,663791.0
2021-06-14 18:01:00-04:00,4254.75,4254.75,4253.5,4253.5,111,48,472198.0
2021-06-14 18:02:00-04:00,4253.5,4253.75,4253.5,4253.5,19,15,80820.0
2021-06-14 18:03:00-04:00,4253.5,4253.75,4253.0,4253.0,54,28,229680.25
2021-06-14 18:04:00-04:00,4253.0,4253.0,4252.75,4253.0,108,41,459313.5
2021-06-14 18:05:00-04:00,4253.0,4253.0,4252.5,4252.75,54,16,229643.0
2021-06-14 18:06:00-04:00,4252.75,4252.75,4252.5,4252.75,11,7,46779.75
2021-06-14 18:07:00-04:00,4253.0,4253.0,4252.5,4252.75,57,25,242410.5
2021-06-14 18:08:00-04:00,4252.75,4252.75,4252.5,4252.5,26,13,110568.0
2021-06-14 18:09:00-04:00,4252.75,4253.0,4252.5,4253.0,20,10,85055.0
2021-06-14 18:10:00-04:00,4253.0,4253.5,4253.0,4253.25,100,45,425321.0
2021-06-14 18:11:00-04:00,4253.25,4253.25,4253.0,4253.0,9,6,38277.25
2021-06-14 18:12:00-04:00,4253.25,4253.25,4253.0,4253.0,3,3,12759.5
2021-06-14 18:13:00-04:00,4253.0,4253.0,4252.75,4252.75,4,4,17011.75
2021-06-14 18:14:00-04:00,4252.75,4252.75,4252.25,4252.75,85,21,361460.25
2021-06-14 18:16:00-04:00,4252.75,4252.75,4252.5,4252.75,22,6,93559.25
2021-06-14 18:17:00-04:00,4252.75,4252.75,4252.5,4252.75,17,11,72295.5
2021-06-14 18:18:00-04:00,4253.0,4253.25,4253.0,4253.25,11,7,46783.25
2021-06-14 18:19:00-04:00,4253.25,4253.5,4253.25,4253.5,21,6,89322.25
2021-06-14 18:20:00-04:00,4253.25,4253.25,4252.75,4252.75,22,15,93565.5
2021-06-14 18:21:00-04:00,4252.75,4253.0,4252.75,4253.0,13,7,55287.75
2021-06-14 18:22:00-04:00,4253.0,4253.25,4253.0,4253.0,10,7,42530.25
2021-06-14 18:23:00-04:00,4253.0,4253.25,4252.75,4252.75,8,7,34024.0
2021-06-14 18:24:00-04:00,4252.75,4253.0,4252.75,4253.0,6,5,25517.75
2021-06-14 18:25:00-04:00,4253.0,4253.0,4253.0,4253.0,7,6,29771.0
2021-06-14 18:26:00-04:00,4253.0,4253.0,4253.0,4253.0,5,1,21265.0
2021-06-14 18:27:00-04:00,4253.0,4253.5,4253.0,4253.5,18,9,76558.25
2021-06-14 18:28:00-04:00,4253.25,4253.25,4253.25,4253.25,3,3,12759.75
2021-06-14 18:29:00-04:00,4253.25,4253.75,4253.25,4253.5,46,12,195663.75
2021-06-14 18:30:00-04:00,4253.5,4253.5,4253.5,4253.5,11,4,46788.5
2021-06-14 18:31:00-04:00,4253.5,4253.5,4253.5,4253.5,4,3,17014.0
2021-06-14 18:32:00-04:00,4253.5,4253.75,4253.5,4253.75,2,2,8507.25
2021-06-14 18:33:00-04:00,4253.75,4253.75,4253.75,4253.75,2,2,8507.5
2021-06-14 18:34:00-04:00,4253.75,4254.0,4253.75,4254.0,8,6,34031.25
2021-06-14 18:35:00-04:00,4254.0,4254.0,4254.0,4254.0,1,1,4254.0
2021-06-14 18:36:00-04:00,4254.0,4254.0,4254.0,4254.0,2,2,8508.0
2021-06-14 18:37:00-04:00,4254.0,4254.0,4254.0,4254.0,2,2,8508.0
2021-06-14 18:38:00-04:00,4253.75,4253.75,4253.5,4253.5,12,9,51042.25
2021-06-14 18:39:00-04:00,4253.5,4253.5,4253.25,4253.25,8,5,34027.0
2021-06-14 18:40:00-04:00,4253.25,4253.5,4253.25,4253.5,7,4,29774.25
2021-06-14 18:41:00-04:00,4253.5,4254.0,4253.25,4254.0,44,11,187165.0
2021-06-14 18:42:00-04:00,4253.75,4253.75,4253.75,4253.75,6,3,25522.5
2021-06-14 18:44:00-04:00,4253.75,4254.0,4253.75,4254.0,26,6,110598.25
2021-06-14 18:45:00-04:00,4254.0,4254.0,4253.75,4253.75,2,2,8507.75
2021-06-14 18:48:00-04:00,4253.75,4253.75,4253.75,4253.75,1,1,4253.75
2021-06-14 18:49:00-04:00,4254.0,4254.0,4253.75,4253.75,15,3,63806.75
2021-06-14 18:50:00-04:00,4253.75,4253.75,4253.75,4253.75,1,1,4253.75
2021-06-14 18:52:00-04:00,4253.5,4253.5,4253.5,4253.5,10,6,42535.0
2021-06-14 18:53:00-04:00,4253.5,4253.5,4253.5,4253.5,2,1,8507.0
2021-06-14 18:54:00-04:00,4253.5,4253.5,4253.5,4253.5,2,2,8507.0
2021-06-14 18:55:00-04:00,4253.25,4253.25,4253.25,4253.25,1,1,4253.25
2021-06-14 18:57:00-04:00,4253.5,4253.5,4253.5,4253.5,6,5,25521.0
