,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index
,open,high,low,close,volume,num_trds,value
2021-09-29 20:53:00-04:00,4348.5,4348.5,4348.0,4348.0,3,3,13044.75
2021-09-29 20:55:00-04:00,4348.25,4348.25,4348.25,4348.25,1,1,4348.25
2021-09-30 01:02:00-04:00,4362.0,4362.0,4362.0,4362.0,1,1,4362.0
2021-09-30 05:42:00-04:00,4356.25,4356.25,4356.25,4356.25,1,1,4356.25
2021-09-30 06:03:00-04:00,4354.5,4355.5,4354.5,4355.5,2,2,8710.0
2021-09-30 06:59:00-04:00,4349.0,4349.0,4349.0,4349.0,1,1,4349.0
2021-09-30 10:40:00-04:00,4333.0,4333.0,4332.75,4332.75,7,2,30330.5
2021-09-30 10:43:00-04:00,4333.75,4333.75,4333.75,4333.75,5,1,21668.75
2021-09-30 11:38:00-04:00,4318.0,4318.0,4316.0,4316.0,7,3,30217.0
2021-09-30 11:40:00-04:00,4315.0,4315.0,4311.0,4311.0,19,5,81947.0
2021-09-30 11:41:00-04:00,4310.0,4310.0,4310.0,4310.0,1,1,4310.0
2021-09-30 11:47:00-04:00,4309.0,4309.0,4309.0,4309.0,1,1,4309.0
2021-09-30 11:48:00-04:00,4308.0,4308.0,4305.0,4305.0,5,5,21533.5
2021-09-30 11:50:00-04:00,4308.25,4308.25,4308.25,4308.25,2,1,8616.5
2021-09-30 11:51:00-04:00,4304.0,4304.0,4304.0,4304.0,1,1,4304.0
2021-09-30 11:52:00-04:00,4303.0,4303.0,4303.0,4303.0,1,1,4303.0
2021-09-30 11:55:00-04:00,4308.5,4308.5,4308.5,4308.5,1,1,4308.5
2021-09-30 12:05:00-04:00,4302.0,4302.0,4298.75,4298.75,5,5,21500.75
2021-09-30 12:08:00-04:00,4298.0,4298.0,4295.0,4295.0,4,4,17186.0
2021-09-30 12:09:00-04:00,4294.0,4294.0,4293.0,4293.0,2,2,8587.0
2021-09-30 12:12:00-04:00,4292.0,4292.0,4290.0,4290.0,3,3,12873.0
2021-09-30 12:13:00-04:00,4289.0,4289.0,4288.0,4288.0,2,2,8577.0
2021-09-30 12:18:00-04:00,4292.0,4292.0,4292.0,4292.0,1,1,4292.0
2021-09-30 12:24:00-04:00,4292.0,4292.0,4290.0,4290.0,4,3,17165.0
2021-09-30 12:30:00-04:00,4289.0,4289.0,4289.0,4289.0,1,1,4289.0
2021-09-30 12:31:00-04:00,4288.0,4288.0,4288.0,4288.0,1,1,4288.0
2021-09-30 12:33:00-04:00,4287.0,4287.0,4287.0,4287.0,2,1,8574.0
2021-09-30 12:34:00-04:00,4289.5,4289.5,4289.5,4289.5,3,1,12868.5
2021-09-30 12:53:00-04:00,4299.0,4299.0,4298.0,4298.0,5,2,21493.0
2021-09-30 13:16:00-04:00,4308.25,4308.25,4308.25,4308.25,3,1,12924.75
2021-09-30 13:48:00-04:00,4296.75,4296.75,4296.75,4296.75,1,1,4296.75
2021-09-30 14:09:00-04:00,4318.0,4318.0,4318.0,4318.0,1,1,4318.0
2021-09-30 14:11:00-04:00,4316.0,4316.0,4316.0,4316.0,1,1,4316.0
2021-09-30 14:41:00-04:00,4320.0,4320.0,4320.0,4320.0,1,1,4320.0
2021-09-30 15:03:00-04:00,4312.0,4312.0,4312.0,4312.0,1,1,4312.0
2021-09-30 15:15:00-04:00,4320.0,4320.0,4320.0,4320.0,1,1,4320.0
2021-09-30 15:25:00-04:00,4312.0,4312.0,4312.0,4312.0,1,1,4312.0
2021-09-30 15:56:00-04:00,4286.0,4286.0,4285.0,4285.0,4,2,17142.0
2021-09-30 15:57:00-04:00,4284.0,4284.0,4284.0,4284.0,2,1,8568.0
2021-09-30 15:59:00-04:00,4283.0,4283.0,4275.75,4275.75,15,9,64192.75
