,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index
,open,high,low,close,volume,num_trds,value
2021-09-29 18:03:00-04:00,4351.75,4351.75,4351.75,4351.75,1,1,4351.75
2021-09-29 18:59:00-04:00,4351.25,4351.25,4351.25,4351.25,1,1,4351.25
2021-09-29 19:20:00-04:00,4356.75,4357.0,4356.75,4357.0,2,2,8713.75
2021-09-29 19:29:00-04:00,4358.0,4358.0,4358.0,4358.0,1,1,4358.0
2021-09-29 19:59:00-04:00,4354.5,4354.5,4354.5,4354.5,1,1,4354.5
2021-09-29 20:37:00-04:00,4355.25,4355.25,4355.25,4355.25,1,1,4355.25
2021-09-29 20:51:00-04:00,4360.0,4360.0,4360.0,4360.0,2,2,8720.0
2021-09-29 20:52:00-04:00,4358.75,4358.75,4358.0,4358.0,5,2,21791.5
2021-09-29 21:05:00-04:00,4357.75,4357.75,4357.25,4357.25,2,2,8715.0
2021-09-29 21:11:00-04:00,4358.5,4358.5,4358.5,4358.5,1,1,4358.5
2021-09-29 21:12:00-04:00,4358.5,4358.5,4358.5,4358.5,1,1,4358.5
2021-09-29 21:29:00-04:00,4356.5,4356.5,4356.0,4356.0,2,2,8712.5
2021-09-29 21:37:00-04:00,4357.75,4357.75,4357.75,4357.75,1,1,4357.75
2021-09-29 21:50:00-04:00,4358.5,4358.5,4358.5,4358.5,1,1,4358.5
2021-09-29 21:55:00-04:00,4362.25,4362.25,4362.25,4362.25,1,1,4362.25
2021-09-29 22:06:00-04:00,4361.75,4361.75,4361.75,4361.75,1,1,4361.75
2021-09-29 22:19:00-04:00,4364.75,4364.75,4364.75,4364.75,3,2,13094.25
2021-09-29 22:41:00-04:00,4363.5,4363.5,4363.5,4363.5,1,1,4363.5
2021-09-29 23:36:00-04:00,4363.5,4363.5,4363.5,4363.5,1,1,4363.5
2021-09-29 23:45:00-04:00,4364.0,4364.0,4364.0,4364.0,2,1,8728.0
2021-09-30 00:15:00-04:00,4364.5,4364.5,4364.5,4364.5,1,1,4364.5
2021-09-30 00:30:00-04:00,4365.5,4365.5,4365.5,4365.5,1,1,4365.5
2021-09-30 00:52:00-04:00,4367.0,4367.5,4367.0,4367.5,3,3,13102.0
2021-09-30 00:53:00-04:00,4367.5,4367.5,4367.5,4367.5,1,1,4367.5
2021-09-30 01:01:00-04:00,4369.0,4369.0,4369.0,4369.0,1,1,4369.0
2021-09-30 01:02:00-04:00,4370.75,4376.25,4370.75,4376.25,15,6,65606.0
2021-09-30 01:04:00-04:00,4376.25,4376.25,4376.25,4376.25,1,1,4376.25
2021-09-30 01:09:00-04:00,4374.5,4374.5,4374.5,4374.5,1,1,4374.5
2021-09-30 01:10:00-04:00,4376.0,4376.0,4376.0,4376.0,1,1,4376.0
2021-09-30 01:12:00-04:00,4375.0,4375.0,4375.0,4375.0,2,2,8750.0
2021-09-30 01:14:00-04:00,4374.0,4374.0,4374.0,4374.0,1,1,4374.0
2021-09-30 01:19:00-04:00,4374.5,4374.5,4374.5,4374.5,1,1,4374.5
2021-09-30 01:45:00-04:00,4371.75,4371.75,4371.5,4371.5,2,2,8743.25
2021-09-30 01:50:00-04:00,4370.75,4370.75,4370.75,4370.75,4,4,17483.0
2021-09-30 01:52:00-04:00,4371.75,4372.0,4371.75,4372.0,2,2,8743.75
2021-09-30 01:54:00-04:00,4370.0,4370.0,4370.0,4370.0,1,1,4370.0
2021-09-30 01:57:00-04:00,4369.0,4369.0,4369.0,4369.0,1,1,4369.0
2021-09-30 02:00:00-04:00,4372.5,4372.5,4372.5,4372.5,1,1,4372.5
2021-09-30 02:02:00-04:00,4373.0,4373.0,4373.0,4373.0,1,1,4373.0
2021-09-30 02:09:00-04:00,4376.0,4376.0,4376.0,4376.0,1,1,4376.0
2021-09-30 02:10:00-04:00,4375.5,4375.5,4375.5,4375.5,1,1,4375.5
2021-09-30 02:17:00-04:00,4376.5,4376.5,4376.5,4376.5,1,1,4376.5
2021-09-30 02:20:00-04:00,4380.0,4380.0,4380.0,4380.0,1,1,4380.0
2021-09-30 02:22:00-04:00,4379.75,4379.75,4379.75,4379.75,1,1,4379.75
2021-09-30 02:23:00-04:00,4377.75,4377.75,4377.75,4377.75,1,1,4377.75
2021-09-30 02:26:00-04:00,4376.5,4376.5,4376.5,4376.5,1,1,4376.5
2021-09-30 02:27:00-04:00,4376.75,4376.75,4376.75,4376.75,1,1,4376.75
2021-09-30 02:57:00-04:00,4376.25,4376.25,4376.25,4376.25,1,1,4376.25
2021-09-30 02:59:00-04:00,4376.75,4376.75,4376.75,4376.75,1,1,4376.75
2021-09-30 03:07:00-04:00,4370.0,4370.0,4370.0,4370.0,2,1,8740.0
2021-09-30 03:10:00-04:00,4368.0,4368.0,4366.5,4366.5,2,2,8734.5
2021-09-30 03:12:00-04:00,4369.0,4369.0,4369.0,4369.0,1,1,4369.0
2021-09-30 03:23:00-04:00,4378.75,4378.75,4378.75,4378.75,1,1,4378.75
2021-09-30 03:28:00-04:00,4378.25,4378.25,4378.25,4378.25,1,1,4378.25
2021-09-30 03:29:00-04:00,4379.0,4379.0,4379.0,4379.0,1,1,4379.0
2021-09-30 03:43:00-04:00,4378.0,4378.0,4378.0,4378.0,1,1,4378.0
2021-09-30 03:54:00-04:00,4377.5,4377.5,4377.0,4377.0,6,2,26264.5
2021-09-30 03:55:00-04:00,4376.5,4376.5,4376.5,4376.5,5,1,21882.5
2021-09-30 04:08:00-04:00,4377.25,4377.25,4377.25,4377.25,1,1,4377.25
