,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-20 20:00:00-04:00,1276.5,1276.5,1276.25,1276.25,4,4,5105.25
2021-10-20 20:01:00-04:00,1277.75,1277.75,1277.75,1277.75,2,2,2555.5
2021-10-20 20:05:00-04:00,1277.5,1277.5,1277.5,1277.5,1,1,1277.5
2021-10-20 20:10:00-04:00,1278.0,1278.0,1277.75,1277.75,4,2,5111.25
2021-10-20 20:11:00-04:00,1277.25,1277.25,1277.25,1277.25,1,1,1277.25
2021-10-20 20:12:00-04:00,1277.25,1277.25,1277.25,1277.25,9,5,11495.25
2021-10-20 20:33:00-04:00,1278.0,1278.0,1278.0,1278.0,1,1,1278.0
2021-10-20 21:09:00-04:00,1279.75,1280.0,1279.75,1280.0,12,3,15359.75
2021-10-20 21:10:00-04:00,1280.0,1280.0,1280.0,1280.0,4,1,5120.0
2021-10-20 21:15:00-04:00,1280.0,1280.0,1280.0,1280.0,6,3,7680.0
2021-10-20 21:16:00-04:00,1280.0,1280.0,1280.0,1280.0,3,2,3840.0
2021-10-20 21:17:00-04:00,1279.75,1279.75,1279.75,1279.75,1,1,1279.75
2021-10-20 21:21:00-04:00,1280.0,1280.0,1280.0,1280.0,11,4,14080.0
2021-10-20 21:22:00-04:00,1280.0,1280.0,1280.0,1280.0,3,3,3840.0
2021-10-20 21:23:00-04:00,1280.25,1280.25,1280.25,1280.25,5,3,6401.25
2021-10-20 21:26:00-04:00,1281.0,1281.0,1281.0,1281.0,20,1,25620.0
2021-10-20 21:28:00-04:00,1281.0,1281.0,1281.0,1281.0,1,1,1281.0
2021-10-20 21:29:00-04:00,1281.0,1281.0,1281.0,1281.0,4,1,5124.0
2021-10-20 21:33:00-04:00,1281.0,1281.0,1281.0,1281.0,3,1,3843.0
2021-10-20 21:34:00-04:00,1281.0,1281.0,1281.0,1281.0,12,2,15372.0
2021-10-20 22:17:00-04:00,1281.25,1281.25,1281.25,1281.25,1,1,1281.25
2021-10-21 00:09:00-04:00,1279.5,1279.5,1279.5,1279.5,1,1,1279.5
2021-10-21 01:46:00-04:00,1279.25,1279.25,1279.25,1279.25,2,1,2558.5
2021-10-21 02:05:00-04:00,1278.0,1278.0,1278.0,1278.0,10,4,12780.0
2021-10-21 02:06:00-04:00,1277.75,1277.75,1277.75,1277.75,2,1,2555.5
