,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-20 20:00:00-04:00,1253.0,1254.0,1252.0,1254.0,408,106,511137.0
2021-10-20 20:01:00-04:00,1253.75,1254.75,1253.75,1254.75,38,15,47662.25
2021-10-20 20:02:00-04:00,1254.0,1254.25,1254.0,1254.0,9,4,11286.75
2021-10-20 20:03:00-04:00,1254.25,1254.25,1254.0,1254.0,22,5,27588.25
2021-10-20 20:04:00-04:00,1254.0,1254.25,1253.75,1254.25,5,5,6270.25
2021-10-20 20:05:00-04:00,1254.5,1254.5,1254.0,1254.0,5,3,6270.5
2021-10-20 20:06:00-04:00,1254.0,1254.0,1253.75,1253.75,17,8,21314.5
2021-10-20 20:07:00-04:00,1254.0,1254.0,1254.0,1254.0,1,1,1254.0
2021-10-20 20:08:00-04:00,1253.75,1254.0,1253.75,1254.0,3,2,3761.5
2021-10-20 20:09:00-04:00,1254.25,1254.25,1254.0,1254.25,30,8,37627.0
2021-10-20 20:10:00-04:00,1254.5,1254.75,1254.25,1254.75,39,13,48931.75
2021-10-20 20:11:00-04:00,1254.75,1254.75,1254.0,1254.0,24,9,30101.5
2021-10-20 20:12:00-04:00,1254.0,1254.0,1253.75,1253.75,6,2,7523.5
2021-10-20 20:13:00-04:00,1254.25,1254.5,1254.0,1254.25,5,4,6271.25
2021-10-20 20:14:00-04:00,1254.75,1254.75,1254.5,1254.5,17,4,21330.5
2021-10-20 20:15:00-04:00,1254.75,1254.75,1254.75,1254.75,3,2,3764.25
2021-10-20 20:16:00-04:00,1255.0,1255.0,1254.5,1254.75,8,5,10038.0
2021-10-20 20:17:00-04:00,1254.75,1254.75,1254.5,1254.5,10,3,12547.25
2021-10-20 20:19:00-04:00,1254.75,1254.75,1254.5,1254.5,3,3,3763.75
2021-10-20 20:20:00-04:00,1254.75,1254.75,1254.5,1254.5,5,2,6272.75
2021-10-20 20:21:00-04:00,1254.5,1254.75,1254.5,1254.75,13,5,16311.5
2021-10-20 20:22:00-04:00,1254.5,1255.0,1254.5,1254.75,6,6,7528.25
2021-10-20 20:23:00-04:00,1254.5,1254.5,1254.5,1254.5,2,2,2509.0
2021-10-20 20:24:00-04:00,1254.5,1254.5,1254.5,1254.5,1,1,1254.5
2021-10-20 20:26:00-04:00,1254.75,1254.75,1254.5,1254.5,3,3,3763.75
2021-10-20 20:27:00-04:00,1254.5,1254.5,1254.5,1254.5,1,1,1254.5
2021-10-20 20:29:00-04:00,1254.25,1254.25,1254.25,1254.25,1,1,1254.25
2021-10-20 20:30:00-04:00,1254.5,1254.5,1254.5,1254.5,5,2,6272.5
2021-10-20 20:32:00-04:00,1254.5,1254.75,1254.5,1254.75,4,3,5018.5
2021-10-20 20:33:00-04:00,1254.75,1254.75,1254.75,1254.75,2,2,2509.5
2021-10-20 20:34:00-04:00,1254.5,1254.75,1254.5,1254.75,7,3,8783.0
2021-10-20 20:35:00-04:00,1254.5,1254.75,1254.25,1254.25,13,4,16308.0
2021-10-20 20:36:00-04:00,1254.75,1254.75,1254.75,1254.75,7,2,8783.25
2021-10-20 20:37:00-04:00,1254.5,1255.0,1254.5,1255.0,4,2,5019.5
2021-10-20 20:38:00-04:00,1254.75,1254.75,1254.75,1254.75,1,1,1254.75
2021-10-20 20:39:00-04:00,1255.0,1255.0,1255.0,1255.0,115,24,144325.0
2021-10-20 20:40:00-04:00,1255.25,1255.5,1255.25,1255.25,6,3,7531.75
2021-10-20 20:41:00-04:00,1255.0,1255.0,1255.0,1255.0,2,1,2510.0
2021-10-20 20:42:00-04:00,1255.25,1255.25,1255.25,1255.25,1,1,1255.25
2021-10-20 20:44:00-04:00,1255.5,1255.5,1255.5,1255.5,3,3,3766.5
2021-10-20 20:45:00-04:00,1255.25,1255.25,1255.0,1255.0,17,2,21336.0
2021-10-20 20:46:00-04:00,1255.25,1255.25,1255.25,1255.25,1,1,1255.25
2021-10-20 20:47:00-04:00,1255.25,1255.25,1255.25,1255.25,1,1,1255.25
2021-10-20 20:49:00-04:00,1255.0,1255.0,1255.0,1255.0,3,2,3765.0
2021-10-20 20:55:00-04:00,1255.0,1255.0,1255.0,1255.0,4,3,5020.0
2021-10-20 20:58:00-04:00,1255.0,1255.0,1254.75,1254.75,4,2,5019.25
2021-10-20 20:59:00-04:00,1255.0,1255.0,1255.0,1255.0,1,1,1255.0
2021-10-20 21:00:00-04:00,1255.0,1255.0,1253.75,1253.75,70,19,87798.5
2021-10-20 21:01:00-04:00,1253.75,1254.0,1253.75,1254.0,13,7,16300.25
2021-10-20 21:02:00-04:00,1254.0,1254.25,1254.0,1254.0,11,4,13794.75
2021-10-20 21:03:00-04:00,1254.25,1254.25,1254.25,1254.25,5,3,6271.25
2021-10-20 21:04:00-04:00,1253.75,1254.5,1253.75,1254.5,29,15,36371.75
2021-10-20 21:05:00-04:00,1254.25,1254.5,1254.0,1254.25,30,10,37624.0
2021-10-20 21:06:00-04:00,1254.5,1254.75,1254.25,1254.75,8,5,10035.75
2021-10-20 21:07:00-04:00,1255.0,1255.0,1255.0,1255.0,1,1,1255.0
2021-10-20 21:08:00-04:00,1255.0,1255.0,1255.0,1255.0,3,3,3765.0
2021-10-20 21:09:00-04:00,1255.0,1256.75,1255.0,1256.5,98,33,123078.0
2021-10-20 21:10:00-04:00,1256.5,1256.75,1256.0,1256.75,19,9,23874.5
2021-10-20 21:11:00-04:00,1256.5,1256.5,1256.25,1256.5,7,6,8795.0
2021-10-20 21:12:00-04:00,1256.0,1256.0,1256.0,1256.0,2,1,2512.0
2021-10-20 21:13:00-04:00,1256.0,1256.0,1256.0,1256.0,2,1,2512.0
2021-10-20 21:14:00-04:00,1256.5,1256.5,1256.5,1256.5,7,2,8795.5
2021-10-20 21:15:00-04:00,1256.5,1256.75,1256.5,1256.75,3,2,3770.0
2021-10-20 21:16:00-04:00,1256.75,1257.0,1256.75,1257.0,30,4,37706.25
2021-10-20 21:17:00-04:00,1256.5,1256.5,1256.5,1256.5,2,2,2513.0
2021-10-20 21:18:00-04:00,1256.5,1256.5,1256.25,1256.5,13,7,16332.75
2021-10-20 21:19:00-04:00,1256.25,1256.5,1256.25,1256.5,2,2,2512.75
2021-10-20 21:20:00-04:00,1256.0,1256.5,1255.5,1256.5,21,9,26376.75
