,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index
,open,high,low,close,volume,num_trds,value
2021-11-15 21:38:00-05:00,4667.5,4667.5,4667.5,4667.5,1,1,4667.5
2021-11-16 09:46:00-05:00,4676.25,4676.25,4676.25,4676.25,1,1,4676.25
2021-11-16 11:14:00-05:00,4681.25,4681.25,4681.25,4681.25,1,1,4681.25
2021-11-16 11:21:00-05:00,4687.5,4687.5,4687.5,4687.5,1,1,4687.5
2021-11-16 11:26:00-05:00,4686.25,4686.25,4686.25,4686.25,1,1,4686.25
2021-11-16 11:45:00-05:00,4685.25,4685.25,4685.25,4685.25,1,1,4685.25
2021-11-16 12:44:00-05:00,4690.0,4690.0,4690.0,4690.0,1,1,4690.0
2021-11-16 13:46:00-05:00,4693.0,4693.0,4693.0,4693.0,1,1,4693.0
2021-11-16 14:21:00-05:00,4690.0,4690.0,4690.0,4690.0,2,1,9380.0
2021-11-16 15:29:00-05:00,4686.25,4686.25,4686.0,4686.0,2,2,9372.25
