,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index
,open,high,low,close,volume,num_trds,value
2021-11-15 18:00:00-05:00,4680.75,4681.25,4680.25,4681.0,522,140,2443355.75
2021-11-15 18:01:00-05:00,4681.0,4681.25,4680.5,4680.5,156,26,730213.25
2021-11-15 18:02:00-05:00,4680.5,4681.0,4680.5,4680.75,132,44,617842.0
2021-11-15 18:03:00-05:00,4680.5,4680.75,4680.5,4680.75,96,28,449350.0
2021-11-15 18:04:00-05:00,4680.75,4680.75,4680.5,4680.5,5,5,23403.5
2021-11-15 18:05:00-05:00,4680.5,4681.0,4680.5,4681.0,114,29,533589.75
2021-11-15 18:06:00-05:00,4681.0,4681.25,4681.0,4681.0,60,20,280863.5
2021-11-15 18:07:00-05:00,4680.75,4681.0,4680.75,4681.0,28,13,131065.0
2021-11-15 18:08:00-05:00,4681.25,4681.25,4681.0,4681.0,60,16,280869.0
2021-11-15 18:09:00-05:00,4681.0,4681.0,4681.0,4681.0,48,27,224688.0
2021-11-15 18:10:00-05:00,4681.25,4681.25,4680.75,4681.0,32,8,149792.75
2021-11-15 18:11:00-05:00,4681.0,4681.25,4681.0,4681.0,39,15,182559.25
2021-11-15 18:12:00-05:00,4681.0,4681.0,4680.5,4680.5,83,26,388492.75
2021-11-15 18:13:00-05:00,4680.25,4680.5,4680.25,4680.25,113,18,528877.75
2021-11-15 18:14:00-05:00,4680.0,4680.0,4679.25,4679.25,96,33,449255.75
2021-11-15 18:15:00-05:00,4679.25,4679.25,4679.0,4679.25,77,21,360296.0
2021-11-15 18:16:00-05:00,4679.25,4679.5,4679.0,4679.0,61,18,285436.25
2021-11-15 18:17:00-05:00,4679.0,4679.25,4679.0,4679.0,128,32,598912.5
2021-11-15 18:18:00-05:00,4678.75,4679.0,4678.75,4678.75,80,25,374309.5
2021-11-15 18:19:00-05:00,4678.75,4679.25,4678.5,4679.25,115,33,538061.5
2021-11-15 18:20:00-05:00,4679.25,4679.5,4679.0,4679.5,35,8,163772.25
2021-11-15 18:21:00-05:00,4679.5,4679.5,4679.0,4679.0,23,9,107623.0
2021-11-15 18:22:00-05:00,4679.0,4679.25,4679.0,4679.25,22,10,102942.0
