,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index
,open,high,low,close,volume,num_trds,value
2021-10-20 23:57:00-04:00,4505.5,4505.5,4505.25,4505.25,2,2,9010.75
2021-10-20 23:58:00-04:00,4505.0,4505.0,4505.0,4505.0,1,1,4505.0
2021-10-21 00:21:00-04:00,4501.25,4501.25,4501.25,4501.25,1,1,4501.25
2021-10-21 10:47:00-04:00,4515.0,4516.0,4515.0,4516.0,2,2,9031.0
2021-10-21 15:18:00-04:00,4517.0,4519.0,4517.0,4519.0,3,3,13554.0
2021-10-21 15:23:00-04:00,4520.0,4520.0,4520.0,4520.0,1,1,4520.0
2021-10-21 15:54:00-04:00,4521.0,4521.0,4521.0,4521.0,1,1,4521.0
2021-10-21 15:55:00-04:00,4522.0,4522.0,4522.0,4522.0,1,1,4522.0
2021-10-21 15:57:00-04:00,4523.0,4524.0,4523.0,4524.0,2,2,9047.0
2021-10-21 15:58:00-04:00,4525.0,4526.0,4525.0,4526.0,2,2,9051.0
