,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-03 20:00:00-04:00,1322.25,1324.5,1322.0,1323.0,595,193,787203.0
2021-08-03 20:01:00-04:00,1323.0,1324.5,1323.0,1324.0,216,55,285888.5
2021-08-03 20:02:00-04:00,1324.25,1325.0,1324.0,1324.0,209,50,276864.5
2021-08-03 20:03:00-04:00,1323.75,1324.75,1323.5,1323.75,137,48,181386.0
2021-08-03 20:04:00-04:00,1323.75,1324.25,1323.75,1324.25,26,15,34422.5
2021-08-03 20:05:00-04:00,1324.0,1324.0,1323.0,1323.0,71,15,93959.75
2021-08-03 20:06:00-04:00,1323.25,1324.0,1323.25,1324.0,30,7,39713.75
2021-08-03 20:07:00-04:00,1324.0,1324.5,1324.0,1324.0,33,9,43703.25
2021-08-03 20:08:00-04:00,1323.75,1323.75,1323.75,1323.75,2,2,2647.5
2021-08-03 20:09:00-04:00,1323.75,1324.0,1323.75,1324.0,3,2,3971.75
2021-08-03 20:10:00-04:00,1324.0,1324.25,1323.5,1324.0,84,20,111193.5
2021-08-03 20:11:00-04:00,1324.25,1324.25,1323.5,1323.5,9,5,11915.25
2021-08-03 20:12:00-04:00,1323.75,1324.0,1323.5,1324.0,12,8,15885.25
2021-08-03 20:13:00-04:00,1323.75,1323.75,1323.25,1323.25,15,8,19852.75
2021-08-03 20:14:00-04:00,1323.5,1323.5,1322.25,1322.25,65,17,85993.25
2021-08-03 20:15:00-04:00,1322.5,1323.5,1322.5,1323.25,43,16,56888.5
2021-08-03 20:16:00-04:00,1323.5,1324.0,1322.25,1322.75,98,17,129662.75
2021-08-03 20:17:00-04:00,1322.75,1322.75,1321.25,1322.25,201,48,265736.25
2021-08-03 20:18:00-04:00,1322.5,1322.5,1321.5,1322.0,58,11,76668.0
2021-08-03 20:19:00-04:00,1322.0,1322.0,1321.75,1321.75,14,7,18506.0
2021-08-03 20:20:00-04:00,1321.75,1322.0,1321.75,1322.0,26,19,34367.75
2021-08-03 20:21:00-04:00,1322.0,1322.0,1321.0,1321.0,26,12,34364.5
2021-08-03 20:22:00-04:00,1321.5,1321.75,1320.25,1320.75,119,20,157166.75
2021-08-03 20:23:00-04:00,1320.75,1321.0,1320.75,1321.0,23,12,30381.75
2021-08-03 20:24:00-04:00,1321.25,1321.25,1321.25,1321.25,4,4,5285.0
2021-08-03 20:25:00-04:00,1321.25,1321.25,1321.25,1321.25,4,3,5285.0
2021-08-03 20:26:00-04:00,1321.5,1321.5,1321.5,1321.5,7,5,9250.5
2021-08-03 20:27:00-04:00,1321.5,1321.5,1320.25,1320.5,65,15,85841.75
2021-08-03 20:28:00-04:00,1320.75,1321.0,1320.75,1321.0,7,4,9246.25
2021-08-03 20:29:00-04:00,1321.0,1321.25,1321.0,1321.25,14,7,18497.0
2021-08-03 20:30:00-04:00,1321.25,1321.5,1320.75,1320.75,15,6,19815.0
2021-08-03 20:31:00-04:00,1320.75,1321.0,1320.75,1321.0,9,5,11887.0
2021-08-03 20:32:00-04:00,1320.75,1321.25,1320.75,1321.25,15,7,19816.25
2021-08-03 20:33:00-04:00,1321.5,1321.5,1321.25,1321.25,3,3,3964.0
2021-08-03 20:34:00-04:00,1321.25,1321.5,1321.0,1321.0,21,13,27748.75
2021-08-03 20:35:00-04:00,1321.0,1321.0,1321.0,1321.0,2,2,2642.0
2021-08-03 20:36:00-04:00,1321.0,1321.0,1321.0,1321.0,7,5,9247.0
2021-08-03 20:37:00-04:00,1321.25,1321.5,1321.0,1321.0,22,8,29065.25
2021-08-03 20:38:00-04:00,1320.75,1320.75,1320.75,1320.75,2,2,2641.5
2021-08-03 20:39:00-04:00,1321.0,1321.0,1321.0,1321.0,2,2,2642.0
2021-08-03 20:40:00-04:00,1321.0,1321.0,1321.0,1321.0,2,2,2642.0
2021-08-03 20:41:00-04:00,1321.25,1321.5,1321.25,1321.25,12,9,15855.75
2021-08-03 20:43:00-04:00,1321.0,1321.0,1321.0,1321.0,21,2,27741.0
2021-08-03 20:44:00-04:00,1321.0,1321.0,1321.0,1321.0,1,1,1321.0
2021-08-03 20:45:00-04:00,1320.75,1320.75,1320.75,1320.75,5,2,6603.75
