,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-03 20:00:00-04:00,1327.0,1329.0,1327.0,1328.5,17,10,22580.0
2021-08-03 20:01:00-04:00,1328.25,1329.75,1328.25,1329.75,7,5,9305.0
2021-08-03 20:02:00-04:00,1330.5,1330.5,1329.25,1329.25,3,3,3990.25
2021-08-03 20:03:00-04:00,1330.0,1330.0,1330.0,1330.0,3,2,3990.0
2021-08-03 20:10:00-04:00,1329.25,1329.25,1329.25,1329.25,11,1,14621.75
2021-08-03 20:11:00-04:00,1329.25,1329.25,1329.25,1329.25,1,1,1329.25
2021-08-03 20:15:00-04:00,1328.75,1328.75,1328.75,1328.75,1,1,1328.75
2021-08-03 20:16:00-04:00,1329.25,1329.25,1328.0,1328.0,12,4,15938.75
2021-08-03 20:17:00-04:00,1328.0,1328.0,1326.75,1327.5,21,10,27876.5
2021-08-03 20:18:00-04:00,1327.5,1327.5,1327.0,1327.25,7,4,9291.0
2021-08-03 20:22:00-04:00,1326.5,1326.5,1325.75,1326.25,9,6,11935.25
2021-08-03 20:24:00-04:00,1326.5,1326.75,1326.5,1326.75,2,2,2653.25
2021-08-03 20:26:00-04:00,1326.75,1326.75,1326.75,1326.75,1,1,1326.75
2021-08-03 20:27:00-04:00,1326.5,1326.5,1326.0,1326.0,11,4,14586.75
2021-08-03 20:34:00-04:00,1326.75,1326.75,1326.75,1326.75,1,1,1326.75
2021-08-03 20:36:00-04:00,1326.5,1326.5,1326.5,1326.5,1,1,1326.5
2021-08-03 20:37:00-04:00,1326.75,1326.75,1326.75,1326.75,1,1,1326.75
2021-08-03 20:41:00-04:00,1326.75,1326.75,1326.75,1326.75,2,1,2653.5
2021-08-03 20:46:00-04:00,1325.75,1325.75,1325.25,1325.5,8,6,10604.5
2021-08-03 20:47:00-04:00,1325.0,1325.25,1325.0,1325.25,3,2,3975.5
2021-08-03 20:48:00-04:00,1324.75,1324.75,1324.75,1324.75,1,1,1324.75
2021-08-03 20:49:00-04:00,1324.25,1324.25,1323.75,1324.0,7,5,9268.0
2021-08-03 21:11:00-04:00,1324.25,1324.25,1324.25,1324.25,1,1,1324.25
2021-08-03 21:14:00-04:00,1324.5,1324.5,1324.5,1324.5,1,1,1324.5
2021-08-03 21:16:00-04:00,1324.0,1324.0,1324.0,1324.0,1,1,1324.0
2021-08-03 21:17:00-04:00,1323.75,1323.75,1323.75,1323.75,1,1,1323.75
2021-08-03 21:18:00-04:00,1324.0,1324.0,1324.0,1324.0,1,1,1324.0
2021-08-03 21:20:00-04:00,1324.25,1324.25,1324.25,1324.25,6,2,7945.5
2021-08-03 21:21:00-04:00,1324.5,1326.0,1324.5,1325.25,36,9,47698.0
2021-08-03 21:22:00-04:00,1325.25,1325.5,1325.25,1325.25,6,4,7951.75
2021-08-03 21:27:00-04:00,1325.5,1325.5,1325.0,1325.0,8,3,10601.75
2021-08-03 21:30:00-04:00,1325.75,1325.75,1325.75,1325.75,5,2,6628.75
2021-08-03 21:31:00-04:00,1325.75,1325.75,1325.75,1325.75,10,3,13257.5
2021-08-03 21:35:00-04:00,1325.75,1326.0,1325.75,1326.0,15,2,19888.5
2021-08-03 21:36:00-04:00,1325.25,1325.25,1325.25,1325.25,1,1,1325.25
2021-08-03 21:42:00-04:00,1325.5,1325.5,1325.5,1325.5,1,1,1325.5
2021-08-03 21:54:00-04:00,1326.0,1326.5,1326.0,1326.5,4,2,5305.5
2021-08-03 21:55:00-04:00,1326.75,1327.0,1326.75,1327.0,11,5,14595.25
2021-08-03 21:56:00-04:00,1327.5,1327.75,1327.0,1327.0,36,13,47782.5
2021-08-03 21:57:00-04:00,1326.75,1326.75,1326.75,1326.75,3,3,3980.25
2021-08-03 22:00:00-04:00,1326.75,1326.75,1326.75,1326.75,1,1,1326.75
2021-08-03 22:01:00-04:00,1327.0,1327.0,1327.0,1327.0,1,1,1327.0
2021-08-03 22:02:00-04:00,1327.0,1327.0,1327.0,1327.0,2,2,2654.0
2021-08-03 22:03:00-04:00,1327.25,1327.25,1327.25,1327.25,4,3,5309.0
2021-08-03 22:04:00-04:00,1327.75,1328.25,1327.75,1328.25,12,3,15934.5
2021-08-03 22:06:00-04:00,1328.0,1328.0,1328.0,1328.0,18,3,23904.0
2021-08-03 22:07:00-04:00,1328.25,1328.5,1328.25,1328.5,6,5,7969.75
2021-08-03 22:08:00-04:00,1328.5,1328.5,1328.5,1328.5,4,2,5314.0
2021-08-03 22:09:00-04:00,1328.5,1328.5,1328.5,1328.5,8,3,10628.0
2021-08-03 22:13:00-04:00,1328.5,1328.5,1328.5,1328.5,6,2,7971.0
2021-08-03 22:14:00-04:00,1328.0,1328.0,1328.0,1328.0,9,3,11952.0
2021-08-03 22:28:00-04:00,1327.75,1327.75,1327.75,1327.75,1,1,1327.75
2021-08-03 22:32:00-04:00,1328.0,1328.0,1328.0,1328.0,1,1,1328.0
2021-08-03 22:34:00-04:00,1328.5,1328.5,1328.5,1328.5,4,2,5314.0
2021-08-03 22:35:00-04:00,1328.75,1329.0,1328.75,1329.0,3,3,3986.5
2021-08-03 22:37:00-04:00,1328.5,1328.5,1328.5,1328.5,1,1,1328.5
2021-08-03 22:38:00-04:00,1328.5,1328.5,1328.5,1328.5,3,1,3985.5
2021-08-03 22:39:00-04:00,1328.25,1328.25,1328.25,1328.25,7,3,9297.75
2021-08-03 22:40:00-04:00,1328.5,1328.5,1328.25,1328.25,4,4,5313.25
2021-08-03 22:42:00-04:00,1328.25,1328.25,1328.25,1328.25,1,1,1328.25
2021-08-03 22:43:00-04:00,1328.0,1328.0,1328.0,1328.0,1,1,1328.0
2021-08-03 22:44:00-04:00,1328.25,1328.25,1328.25,1328.25,1,1,1328.25
2021-08-03 22:45:00-04:00,1329.0,1329.5,1329.0,1329.25,14,5,18610.0
2021-08-03 22:46:00-04:00,1329.0,1329.0,1329.0,1329.0,14,4,18606.0
2021-08-03 22:47:00-04:00,1329.0,1329.0,1328.75,1328.75,4,4,5315.5
2021-08-03 22:48:00-04:00,1328.5,1328.5,1328.5,1328.5,1,1,1328.5
2021-08-03 22:55:00-04:00,1329.25,1329.25,1328.75,1328.75,4,3,5316.5
2021-08-03 22:57:00-04:00,1329.0,1329.0,1329.0,1329.0,4,4,5316.0
2021-08-03 22:59:00-04:00,1329.25,1329.25,1329.25,1329.25,1,1,1329.25
2021-08-03 23:00:00-04:00,1329.25,1329.25,1329.25,1329.25,2,1,2658.5
2021-08-03 23:02:00-04:00,1329.5,1329.5,1329.5,1329.5,8,3,10636.0
2021-08-03 23:05:00-04:00,1329.75,1329.75,1329.75,1329.75,15,5,19946.25
2021-08-03 23:07:00-04:00,1329.5,1329.75,1329.5,1329.75,5,3,6647.75
2021-08-03 23:10:00-04:00,1330.0,1330.0,1330.0,1330.0,9,3,11970.0
2021-08-03 23:11:00-04:00,1330.25,1330.25,1330.25,1330.25,1,1,1330.25
2021-08-03 23:15:00-04:00,1329.75,1329.75,1329.75,1329.75,1,1,1329.75
2021-08-03 23:17:00-04:00,1329.5,1329.5,1329.5,1329.5,1,1,1329.5
2021-08-03 23:18:00-04:00,1329.75,1329.75,1329.5,1329.75,8,7,10637.0
2021-08-03 23:21:00-04:00,1329.5,1329.5,1329.5,1329.5,1,1,1329.5
2021-08-03 23:25:00-04:00,1329.75,1330.0,1329.75,1330.0,2,2,2659.75
2021-08-03 23:26:00-04:00,1329.75,1329.75,1329.75,1329.75,3,2,3989.25
2021-08-03 23:29:00-04:00,1330.25,1330.25,1330.25,1330.25,1,1,1330.25
2021-08-03 23:38:00-04:00,1330.0,1330.0,1330.0,1330.0,9,2,11970.0
2021-08-03 23:48:00-04:00,1330.25,1330.25,1330.25,1330.25,1,1,1330.25
2021-08-03 23:53:00-04:00,1329.75,1329.75,1329.75,1329.75,1,1,1329.75
2021-08-03 23:55:00-04:00,1330.25,1330.25,1330.25,1330.25,1,1,1330.25
2021-08-04 00:01:00-04:00,1329.5,1329.5,1329.5,1329.5,1,1,1329.5
2021-08-04 00:04:00-04:00,1329.5,1329.5,1329.5,1329.5,1,1,1329.5
2021-08-04 00:05:00-04:00,1329.75,1330.0,1329.75,1329.75,6,3,7978.75
2021-08-04 00:09:00-04:00,1329.25,1329.25,1329.25,1329.25,1,1,1329.25
2021-08-04 00:21:00-04:00,1328.75,1328.75,1328.5,1328.5,22,7,29231.75
