,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-03 20:00:00-04:00,1325.5,1325.5,1325.5,1325.5,2,1,2651.0
2021-08-03 20:06:00-04:00,1328.75,1328.75,1328.75,1328.75,1,1,1328.75
2021-08-03 20:22:00-04:00,1325.5,1325.5,1325.5,1325.5,8,2,10604.0
2021-08-03 20:46:00-04:00,1325.0,1325.0,1325.0,1325.0,1,1,1325.0
2021-08-03 20:47:00-04:00,1324.25,1324.25,1324.25,1324.25,1,1,1324.25
2021-08-03 20:49:00-04:00,1323.5,1323.5,1323.5,1323.5,2,2,2647.0
2021-08-03 21:27:00-04:00,1324.25,1324.25,1324.0,1324.0,6,3,7944.75
2021-08-03 21:56:00-04:00,1326.5,1326.5,1326.5,1326.5,2,2,2653.0
2021-08-04 00:31:00-04:00,1327.5,1327.5,1327.5,1327.5,1,1,1327.5
2021-08-04 00:36:00-04:00,1327.25,1327.25,1327.25,1327.25,1,1,1327.25
2021-08-04 01:33:00-04:00,1328.75,1328.75,1328.75,1328.75,1,1,1328.75
2021-08-04 01:34:00-04:00,1329.25,1329.25,1329.25,1329.25,1,1,1329.25
2021-08-04 01:37:00-04:00,1329.75,1329.75,1329.75,1329.75,1,1,1329.75
2021-08-04 01:41:00-04:00,1330.75,1330.75,1330.75,1330.75,1,1,1330.75
2021-08-04 01:42:00-04:00,1330.25,1330.25,1330.25,1330.25,1,1,1330.25
2021-08-04 01:43:00-04:00,1330.0,1330.0,1330.0,1330.0,1,1,1330.0
2021-08-04 02:02:00-04:00,1330.25,1330.25,1330.25,1330.25,2,1,2660.5
2021-08-04 02:04:00-04:00,1328.75,1328.75,1328.75,1328.75,1,1,1328.75
2021-08-04 02:18:00-04:00,1330.5,1330.5,1330.5,1330.5,1,1,1330.5
2021-08-04 03:45:00-04:00,1329.5,1329.5,1329.5,1329.5,1,1,1329.5
2021-08-04 03:53:00-04:00,1328.75,1328.75,1328.75,1328.75,1,1,1328.75
2021-08-04 04:20:00-04:00,1329.5,1329.5,1329.5,1329.5,1,1,1329.5
2021-08-04 04:24:00-04:00,1330.25,1330.25,1330.25,1330.25,1,1,1330.25
2021-08-04 04:35:00-04:00,1329.5,1329.5,1329.5,1329.5,1,1,1329.5
2021-08-04 04:42:00-04:00,1330.0,1330.0,1330.0,1330.0,1,1,1330.0
2021-08-04 04:57:00-04:00,1329.75,1329.75,1329.75,1329.75,1,1,1329.75
2021-08-04 04:59:00-04:00,1329.25,1329.25,1329.25,1329.25,1,1,1329.25
2021-08-04 05:23:00-04:00,1330.5,1330.5,1330.5,1330.5,1,1,1330.5
2021-08-04 06:17:00-04:00,1327.25,1327.25,1327.0,1327.0,3,3,3981.25
2021-08-04 06:18:00-04:00,1325.75,1325.75,1325.75,1325.75,2,2,2651.5
2021-08-04 06:20:00-04:00,1325.25,1325.25,1325.25,1325.25,1,1,1325.25
2021-08-04 06:24:00-04:00,1325.75,1325.75,1325.75,1325.75,1,1,1325.75
2021-08-04 07:00:00-04:00,1328.5,1328.5,1328.5,1328.5,1,1,1328.5
2021-08-04 07:02:00-04:00,1328.5,1328.5,1328.5,1328.5,2,1,2657.0
2021-08-04 07:53:00-04:00,1327.25,1327.25,1327.25,1327.25,1,1,1327.25
2021-08-04 07:57:00-04:00,1327.75,1327.75,1327.75,1327.75,1,1,1327.75
2021-08-04 08:19:00-04:00,1327.5,1327.5,1327.5,1327.5,1,1,1327.5
2021-08-04 08:25:00-04:00,1326.5,1326.5,1326.5,1326.5,2,1,2653.0
2021-08-04 08:28:00-04:00,1327.0,1327.0,1327.0,1327.0,2,2,2654.0
2021-08-04 08:29:00-04:00,1326.5,1326.5,1326.5,1326.5,1,1,1326.5
2021-08-04 08:30:00-04:00,1325.5,1325.5,1325.5,1325.5,2,2,2651.0
2021-08-04 08:36:00-04:00,1325.25,1325.25,1325.25,1325.25,1,1,1325.25
2021-08-04 09:29:00-04:00,1328.25,1328.25,1328.25,1328.25,6,1,7969.5
2021-08-04 09:30:00-04:00,1330.0,1331.5,1328.75,1330.5,8,7,10640.25
2021-08-04 09:31:00-04:00,1331.75,1331.75,1331.0,1331.0,4,4,5325.5
2021-08-04 09:32:00-04:00,1331.5,1331.5,1331.0,1331.0,2,2,2662.5
2021-08-04 09:33:00-04:00,1330.0,1331.75,1330.0,1331.5,13,12,17299.75
2021-08-04 09:34:00-04:00,1331.25,1331.25,1331.25,1331.25,5,1,6656.25
2021-08-04 09:35:00-04:00,1332.5,1332.5,1332.5,1332.5,2,1,2665.0
2021-08-04 09:37:00-04:00,1332.5,1332.5,1332.5,1332.5,1,1,1332.5
2021-08-04 09:38:00-04:00,1332.0,1332.0,1332.0,1332.0,1,1,1332.0
2021-08-04 09:42:00-04:00,1330.75,1330.75,1330.75,1330.75,5,3,6653.75
2021-08-04 09:44:00-04:00,1329.75,1329.75,1328.0,1328.0,10,6,13283.5
2021-08-04 09:46:00-04:00,1329.5,1329.5,1329.5,1329.5,1,1,1329.5
2021-08-04 09:47:00-04:00,1329.25,1329.25,1329.25,1329.25,1,1,1329.25
2021-08-04 09:49:00-04:00,1330.75,1330.75,1330.75,1330.75,1,1,1330.75
2021-08-04 09:50:00-04:00,1331.0,1331.25,1331.0,1331.25,24,19,31944.25
2021-08-04 09:51:00-04:00,1331.25,1331.5,1331.25,1331.5,6,6,7988.5
2021-08-04 09:56:00-04:00,1329.75,1331.25,1329.5,1331.0,19,9,25274.0
2021-08-04 09:58:00-04:00,1330.25,1330.75,1330.25,1330.75,2,2,2661.0
2021-08-04 10:01:00-04:00,1331.75,1331.75,1331.75,1331.75,1,1,1331.75
2021-08-04 10:02:00-04:00,1330.5,1331.0,1330.5,1331.0,98,78,130436.0
2021-08-04 10:04:00-04:00,1329.75,1329.75,1329.75,1329.75,1,1,1329.75
2021-08-04 10:09:00-04:00,1330.25,1330.25,1330.25,1330.25,1,1,1330.25
2021-08-04 10:10:00-04:00,1330.0,1330.0,1330.0,1330.0,1,1,1330.0
2021-08-04 10:11:00-04:00,1331.0,1331.0,1331.0,1331.0,14,11,18634.0
2021-08-04 10:12:00-04:00,1331.0,1331.0,1330.75,1330.75,4,4,5323.75
2021-08-04 10:23:00-04:00,1327.0,1327.25,1327.0,1327.25,2,2,2654.25
2021-08-04 10:25:00-04:00,1326.25,1326.25,1326.0,1326.0,2,2,2652.25
2021-08-04 10:27:00-04:00,1326.0,1326.0,1326.0,1326.0,1,1,1326.0
2021-08-04 10:28:00-04:00,1325.75,1326.0,1325.75,1326.0,6,2,7954.75
2021-08-04 10:31:00-04:00,1325.5,1327.0,1325.5,1327.0,2,2,2652.5
2021-08-04 10:35:00-04:00,1327.75,1327.75,1327.75,1327.75,25,9,33193.75
2021-08-04 10:38:00-04:00,1329.0,1329.0,1329.0,1329.0,1,1,1329.0
2021-08-04 10:41:00-04:00,1327.5,1327.5,1327.5,1327.5,1,1,1327.5
2021-08-04 10:44:00-04:00,1328.25,1328.25,1328.25,1328.25,31,14,41175.75
2021-08-04 10:45:00-04:00,1328.75,1328.75,1328.75,1328.75,2,1,2657.5
2021-08-04 10:47:00-04:00,1328.25,1328.25,1328.25,1328.25,1,1,1328.25
2021-08-04 10:48:00-04:00,1328.0,1328.0,1328.0,1328.0,1,1,1328.0
2021-08-04 10:52:00-04:00,1328.0,1328.0,1327.75,1327.75,6,6,7967.75
2021-08-04 10:57:00-04:00,1328.75,1328.75,1328.75,1328.75,1,1,1328.75
2021-08-04 11:02:00-04:00,1330.0,1330.0,1330.0,1330.0,4,2,5320.0
2021-08-04 11:03:00-04:00,1330.0,1330.0,1330.0,1330.0,2,1,2660.0
2021-08-04 11:04:00-04:00,1331.0,1331.0,1331.0,1331.0,10,9,13310.0
2021-08-04 11:06:00-04:00,1331.0,1331.0,1331.0,1331.0,2,2,2662.0
2021-08-04 11:08:00-04:00,1331.0,1331.0,1331.0,1331.0,32,32,42592.0
2021-08-04 11:18:00-04:00,1327.75,1327.75,1327.75,1327.75,2,1,2655.5
2021-08-04 11:19:00-04:00,1328.25,1328.25,1328.25,1328.25,1,1,1328.25
2021-08-04 11:23:00-04:00,1328.5,1328.5,1328.5,1328.5,2,2,2657.0
2021-08-04 11:25:00-04:00,1329.0,1329.0,1329.0,1329.0,1,1,1329.0
2021-08-04 11:26:00-04:00,1328.75,1328.75,1328.5,1328.5,4,2,5314.75
2021-08-04 11:27:00-04:00,1329.0,1329.0,1328.75,1328.75,6,4,7973.5
2021-08-04 11:29:00-04:00,1329.25,1329.75,1329.25,1329.75,4,4,5317.75
2021-08-04 11:30:00-04:00,1329.25,1329.25,1329.25,1329.25,1,1,1329.25
2021-08-04 11:38:00-04:00,1327.25,1327.25,1326.75,1326.75,5,3,6635.25
2021-08-04 11:39:00-04:00,1326.5,1326.5,1326.5,1326.5,5,2,6632.5
2021-08-04 11:41:00-04:00,1324.0,1324.0,1324.0,1324.0,1,1,1324.0
2021-08-04 11:45:00-04:00,1324.25,1324.25,1323.25,1323.25,11,7,14563.25
2021-08-04 11:46:00-04:00,1323.0,1323.0,1323.0,1323.0,1,1,1323.0
2021-08-04 11:47:00-04:00,1324.0,1324.0,1324.0,1324.0,1,1,1324.0
2021-08-04 11:48:00-04:00,1324.5,1324.75,1324.25,1324.25,5,5,6622.25
2021-08-04 11:49:00-04:00,1323.75,1323.75,1323.5,1323.5,2,2,2647.25
2021-08-04 11:50:00-04:00,1323.25,1323.25,1323.25,1323.25,1,1,1323.25
2021-08-04 11:52:00-04:00,1320.75,1320.75,1320.75,1320.75,2,2,2641.5
2021-08-04 11:53:00-04:00,1321.5,1321.5,1321.5,1321.5,2,1,2643.0
2021-08-04 11:55:00-04:00,1322.5,1322.5,1322.5,1322.5,1,1,1322.5
2021-08-04 11:56:00-04:00,1323.0,1323.75,1323.0,1323.75,6,6,7940.5
2021-08-04 11:59:00-04:00,1323.5,1323.5,1323.5,1323.5,1,1,1323.5
2021-08-04 12:01:00-04:00,1322.25,1322.25,1322.25,1322.25,1,1,1322.25
2021-08-04 12:13:00-04:00,1323.75,1324.0,1323.75,1324.0,2,2,2647.75
2021-08-04 12:19:00-04:00,1321.0,1321.0,1320.5,1320.5,2,2,2641.5
2021-08-04 12:20:00-04:00,1320.25,1320.25,1320.25,1320.25,2,1,2640.5
2021-08-04 12:21:00-04:00,1321.75,1322.5,1321.75,1322.0,25,5,33059.25
2021-08-04 12:22:00-04:00,1322.25,1322.25,1322.25,1322.25,1,1,1322.25
2021-08-04 12:24:00-04:00,1320.75,1320.75,1320.75,1320.75,1,1,1320.75
2021-08-04 12:26:00-04:00,1321.25,1321.25,1321.25,1321.25,2,2,2642.5
2021-08-04 12:29:00-04:00,1320.5,1320.75,1320.5,1320.75,3,2,3961.75
2021-08-04 12:31:00-04:00,1323.75,1323.75,1323.75,1323.75,1,1,1323.75
