,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-23 20:00:00-04:00,1306.25,1307.5,1304.5,1305.25,22,20,28727.0
2021-08-23 20:01:00-04:00,1304.5,1304.5,1304.5,1304.5,1,1,1304.5
2021-08-23 20:03:00-04:00,1303.75,1303.75,1303.75,1303.75,2,1,2607.5
2021-08-23 20:04:00-04:00,1303.0,1303.0,1303.0,1303.0,1,1,1303.0
2021-08-23 20:05:00-04:00,1304.25,1304.25,1304.25,1304.25,3,2,3912.75
2021-08-23 20:06:00-04:00,1303.0,1303.0,1301.75,1302.5,9,7,11721.25
2021-08-23 20:08:00-04:00,1302.75,1302.75,1302.75,1302.75,1,1,1302.75
2021-08-23 20:10:00-04:00,1303.5,1303.5,1303.5,1303.5,1,1,1303.5
2021-08-23 20:17:00-04:00,1302.0,1302.25,1302.0,1302.25,4,2,5208.25
2021-08-23 20:18:00-04:00,1303.0,1303.0,1303.0,1303.0,1,1,1303.0
2021-08-23 21:01:00-04:00,1302.25,1302.25,1302.25,1302.25,22,3,28649.5
2021-08-23 21:02:00-04:00,1302.0,1302.5,1302.0,1302.5,22,3,28653.5
2021-08-23 21:04:00-04:00,1302.5,1303.75,1302.5,1303.75,44,5,57330.5
2021-08-23 21:05:00-04:00,1303.5,1304.25,1303.5,1304.25,22,5,28688.0
2021-08-23 21:06:00-04:00,1303.5,1303.75,1303.0,1303.0,25,6,32588.25
2021-08-23 21:07:00-04:00,1303.25,1304.0,1303.25,1304.0,22,4,28681.25
2021-08-23 21:09:00-04:00,1303.0,1303.5,1303.0,1303.5,23,3,29980.0
2021-08-23 21:10:00-04:00,1303.75,1304.75,1303.75,1304.75,66,7,86095.5
2021-08-23 21:11:00-04:00,1303.75,1304.75,1303.75,1304.75,45,7,58697.75
2021-08-23 21:15:00-04:00,1304.0,1304.0,1304.0,1304.0,2,2,2608.0
2021-08-23 21:16:00-04:00,1304.25,1305.0,1304.0,1305.0,42,7,54793.25
2021-08-23 21:18:00-04:00,1303.5,1304.25,1303.5,1304.25,23,5,29991.25
2021-08-23 21:19:00-04:00,1303.25,1303.75,1303.25,1303.75,23,6,29981.25
2021-08-23 21:21:00-04:00,1303.25,1303.5,1303.25,1303.5,22,2,28676.5
2021-08-23 21:23:00-04:00,1303.5,1303.5,1303.5,1303.5,22,3,28677.0
2021-08-23 21:26:00-04:00,1304.25,1304.75,1304.25,1304.75,22,3,28700.0
2021-08-23 21:33:00-04:00,1303.25,1304.0,1303.25,1304.0,22,4,28683.75
2021-08-23 21:34:00-04:00,1304.25,1304.5,1304.25,1304.5,6,4,7826.75
2021-08-23 21:35:00-04:00,1304.25,1304.25,1304.0,1304.0,2,2,2608.25
2021-08-23 21:40:00-04:00,1306.0,1306.0,1306.0,1306.0,2,1,2612.0
2021-08-23 21:43:00-04:00,1306.25,1306.25,1306.25,1306.25,1,1,1306.25
2021-08-23 21:57:00-04:00,1308.5,1308.75,1308.5,1308.75,38,5,49727.0
2021-08-23 21:58:00-04:00,1309.0,1310.25,1309.0,1310.25,26,6,34046.5
2021-08-23 21:59:00-04:00,1309.25,1309.25,1309.25,1309.25,1,1,1309.25
2021-08-23 22:02:00-04:00,1308.5,1308.5,1308.5,1308.5,1,1,1308.5
2021-08-23 22:03:00-04:00,1308.75,1308.75,1308.75,1308.75,1,1,1308.75
2021-08-23 22:04:00-04:00,1308.0,1309.25,1308.0,1308.0,11,9,14394.5
2021-08-23 22:11:00-04:00,1308.0,1308.0,1308.0,1308.0,1,1,1308.0
2021-08-23 22:16:00-04:00,1308.75,1308.75,1308.75,1308.75,1,1,1308.75
2021-08-23 22:35:00-04:00,1310.0,1310.0,1310.0,1310.0,1,1,1310.0
2021-08-23 22:38:00-04:00,1310.5,1311.0,1310.5,1311.0,44,7,57681.5
