,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-23 20:00:00-04:00,1310.25,1310.25,1307.5,1308.5,19,14,24859.0
2021-08-23 20:01:00-04:00,1307.0,1307.0,1307.0,1307.0,1,1,1307.0
2021-08-23 20:02:00-04:00,1308.75,1308.75,1308.75,1308.75,1,1,1308.75
2021-08-23 20:04:00-04:00,1306.5,1306.5,1306.25,1306.25,2,2,2612.75
2021-08-23 20:06:00-04:00,1306.0,1306.0,1305.0,1305.0,8,5,10443.5
2021-08-23 20:07:00-04:00,1305.5,1305.5,1305.5,1305.5,1,1,1305.5
2021-08-23 20:17:00-04:00,1305.25,1305.25,1305.25,1305.25,3,1,3915.75
2021-08-23 21:16:00-04:00,1307.25,1307.25,1307.25,1307.25,1,1,1307.25
2021-08-23 21:19:00-04:00,1306.5,1306.5,1306.5,1306.5,1,1,1306.5
2021-08-23 21:58:00-04:00,1312.75,1312.75,1312.75,1312.75,1,1,1312.75
2021-08-23 22:04:00-04:00,1311.0,1312.25,1311.0,1311.25,4,4,5245.75
2021-08-24 00:40:00-04:00,1313.75,1313.75,1313.75,1313.75,1,1,1313.75
2021-08-24 01:22:00-04:00,1313.75,1313.75,1313.5,1313.5,5,4,6568.0
2021-08-24 01:23:00-04:00,1314.25,1314.25,1314.25,1314.25,1,1,1314.25
2021-08-24 01:28:00-04:00,1314.25,1314.25,1314.25,1314.25,1,1,1314.25
2021-08-24 01:31:00-04:00,1314.5,1314.5,1314.5,1314.5,1,1,1314.5
2021-08-24 01:38:00-04:00,1315.25,1315.25,1315.25,1315.25,1,1,1315.25
2021-08-24 02:01:00-04:00,1316.25,1316.25,1316.25,1316.25,1,1,1316.25
2021-08-24 02:21:00-04:00,1317.75,1317.75,1317.75,1317.75,1,1,1317.75
2021-08-24 02:28:00-04:00,1317.25,1317.25,1317.25,1317.25,3,1,3951.75
2021-08-24 03:01:00-04:00,1316.5,1316.5,1316.5,1316.5,1,1,1316.5
2021-08-24 03:22:00-04:00,1316.0,1316.0,1316.0,1316.0,2,1,2632.0
2021-08-24 03:23:00-04:00,1315.75,1315.75,1315.75,1315.75,1,1,1315.75
2021-08-24 03:42:00-04:00,1318.0,1318.0,1317.75,1317.75,2,2,2635.75
2021-08-24 03:44:00-04:00,1318.0,1318.0,1318.0,1318.0,2,2,2636.0
2021-08-24 03:47:00-04:00,1317.0,1317.0,1317.0,1317.0,1,1,1317.0
2021-08-24 03:54:00-04:00,1319.0,1319.0,1319.0,1319.0,1,1,1319.0
2021-08-24 03:56:00-04:00,1319.75,1319.75,1319.75,1319.75,1,1,1319.75
2021-08-24 03:59:00-04:00,1320.75,1320.75,1320.75,1320.75,1,1,1320.75
2021-08-24 04:17:00-04:00,1319.5,1319.5,1319.5,1319.5,1,1,1319.5
2021-08-24 04:23:00-04:00,1321.0,1321.0,1321.0,1321.0,1,1,1321.0
2021-08-24 04:49:00-04:00,1318.25,1318.25,1318.25,1318.25,3,1,3954.75
2021-08-24 05:32:00-04:00,1317.25,1317.25,1317.25,1317.25,1,1,1317.25
2021-08-24 05:46:00-04:00,1318.0,1318.0,1318.0,1318.0,1,1,1318.0
2021-08-24 05:47:00-04:00,1318.25,1318.25,1318.25,1318.25,2,1,2636.5
2021-08-24 05:51:00-04:00,1318.5,1318.5,1318.5,1318.5,1,1,1318.5
2021-08-24 06:32:00-04:00,1317.75,1317.75,1317.75,1317.75,1,1,1317.75
2021-08-24 06:57:00-04:00,1319.75,1320.5,1319.75,1320.25,3,3,3960.5
2021-08-24 07:15:00-04:00,1316.75,1316.75,1316.75,1316.75,1,1,1316.75
2021-08-24 07:29:00-04:00,1316.0,1316.0,1316.0,1316.0,1,1,1316.0
2021-08-24 07:43:00-04:00,1314.75,1314.75,1314.5,1314.5,2,2,2629.25
2021-08-24 07:54:00-04:00,1314.5,1314.5,1314.5,1314.5,1,1,1314.5
2021-08-24 08:06:00-04:00,1315.5,1315.5,1315.5,1315.5,1,1,1315.5
2021-08-24 08:21:00-04:00,1317.5,1317.5,1317.5,1317.5,5,3,6587.5
2021-08-24 08:27:00-04:00,1318.5,1318.5,1318.5,1318.5,5,2,6592.5
2021-08-24 08:28:00-04:00,1318.75,1318.75,1318.75,1318.75,5,1,6593.75
2021-08-24 08:38:00-04:00,1317.25,1317.25,1317.0,1317.0,10,2,13172.25
2021-08-24 09:29:00-04:00,1317.5,1317.5,1317.5,1317.5,1,1,1317.5
2021-08-24 09:30:00-04:00,1320.25,1320.25,1320.25,1320.25,1,1,1320.25
2021-08-24 09:31:00-04:00,1319.25,1319.25,1319.25,1319.25,1,1,1319.25
2021-08-24 09:32:00-04:00,1316.75,1317.5,1316.25,1317.5,6,5,7900.75
2021-08-24 09:33:00-04:00,1318.25,1319.5,1318.25,1319.5,19,15,25061.75
2021-08-24 09:34:00-04:00,1319.0,1319.5,1318.5,1318.5,5,5,6595.25
2021-08-24 09:35:00-04:00,1318.5,1319.25,1318.5,1319.25,2,2,2637.75
2021-08-24 09:36:00-04:00,1318.0,1318.0,1318.0,1318.0,1,1,1318.0
2021-08-24 09:37:00-04:00,1319.25,1320.25,1319.25,1320.25,16,10,21117.25
2021-08-24 09:38:00-04:00,1320.75,1323.0,1320.75,1322.5,9,8,11898.0
2021-08-24 09:39:00-04:00,1322.0,1322.75,1322.0,1322.75,4,3,5290.25
2021-08-24 09:40:00-04:00,1323.0,1323.75,1323.0,1323.25,6,5,7940.5
2021-08-24 09:41:00-04:00,1323.25,1324.25,1323.0,1324.25,15,10,19853.75
2021-08-24 09:42:00-04:00,1325.25,1326.25,1325.25,1325.5,8,8,10606.75
2021-08-24 09:43:00-04:00,1325.75,1327.25,1325.75,1327.25,7,7,9287.75
2021-08-24 09:44:00-04:00,1327.25,1328.75,1327.0,1328.75,10,9,13278.0
2021-08-24 09:45:00-04:00,1329.75,1331.75,1329.25,1329.25,25,20,33265.25
2021-08-24 09:46:00-04:00,1330.25,1331.25,1330.25,1331.25,6,3,7986.5
2021-08-24 09:47:00-04:00,1331.75,1331.75,1331.5,1331.5,20,3,26634.75
2021-08-24 09:49:00-04:00,1332.0,1334.25,1331.75,1332.75,18,11,23997.25
2021-08-24 09:50:00-04:00,1334.5,1334.5,1333.25,1333.25,3,3,4002.0
2021-08-24 09:51:00-04:00,1333.25,1333.25,1331.5,1331.5,10,7,13319.5
2021-08-24 09:52:00-04:00,1331.5,1331.75,1330.75,1331.75,26,21,34612.0
2021-08-24 09:53:00-04:00,1331.75,1333.25,1331.75,1332.25,23,21,30649.25
2021-08-24 09:54:00-04:00,1332.0,1332.25,1331.0,1332.0,14,13,18646.5
2021-08-24 09:55:00-04:00,1331.75,1331.75,1331.25,1331.5,12,8,15978.25
2021-08-24 09:56:00-04:00,1331.75,1331.75,1331.5,1331.5,3,3,3995.0
2021-08-24 09:58:00-04:00,1331.25,1331.5,1330.75,1330.75,7,6,9316.75
2021-08-24 09:59:00-04:00,1331.0,1331.0,1330.75,1330.75,5,5,6654.25
2021-08-24 10:00:00-04:00,1331.5,1332.75,1331.5,1332.5,8,8,10656.5
2021-08-24 10:01:00-04:00,1331.75,1331.75,1328.25,1328.25,9,8,11960.75
2021-08-24 10:02:00-04:00,1328.75,1329.75,1328.75,1329.75,3,3,3988.25
2021-08-24 10:03:00-04:00,1329.25,1329.25,1329.25,1329.25,1,1,1329.25
2021-08-24 10:04:00-04:00,1329.25,1329.25,1329.25,1329.25,1,1,1329.25
2021-08-24 10:05:00-04:00,1329.5,1330.0,1329.5,1329.75,4,4,5319.0
2021-08-24 10:08:00-04:00,1330.5,1330.5,1330.5,1330.5,1,1,1330.5
2021-08-24 10:10:00-04:00,1331.5,1331.5,1331.5,1331.5,1,1,1331.5
2021-08-24 10:14:00-04:00,1332.25,1332.75,1332.25,1332.75,5,4,6663.25
2021-08-24 10:15:00-04:00,1331.25,1331.25,1331.25,1331.25,1,1,1331.25
2021-08-24 10:17:00-04:00,1332.5,1332.5,1332.0,1332.0,10,5,13322.5
2021-08-24 10:19:00-04:00,1331.0,1331.0,1331.0,1331.0,2,1,2662.0
2021-08-24 10:20:00-04:00,1332.0,1332.0,1332.0,1332.0,6,2,7992.0
2021-08-24 10:21:00-04:00,1331.75,1332.75,1331.75,1332.75,6,6,7991.75
2021-08-24 10:25:00-04:00,1331.5,1331.5,1331.5,1331.5,2,2,2663.0
2021-08-24 10:26:00-04:00,1331.0,1331.0,1330.0,1330.25,4,4,5321.75
2021-08-24 10:27:00-04:00,1330.25,1330.25,1330.25,1330.25,2,2,2660.5
2021-08-24 10:28:00-04:00,1329.5,1329.5,1329.5,1329.5,1,1,1329.5
2021-08-24 10:29:00-04:00,1329.75,1329.75,1329.25,1329.25,18,3,23930.0
2021-08-24 10:30:00-04:00,1330.75,1331.0,1330.25,1330.5,7,6,9314.25
2021-08-24 10:32:00-04:00,1330.75,1331.5,1330.75,1331.5,3,3,3993.25
2021-08-24 10:35:00-04:00,1332.5,1333.5,1332.5,1333.25,8,6,10665.0
2021-08-24 10:36:00-04:00,1332.75,1332.75,1332.25,1332.25,8,6,10660.5
2021-08-24 10:38:00-04:00,1330.75,1330.75,1330.75,1330.75,1,1,1330.75
2021-08-24 10:40:00-04:00,1333.0,1333.0,1333.0,1333.0,1,1,1333.0
2021-08-24 10:42:00-04:00,1333.5,1333.5,1333.25,1333.25,2,2,2666.75
2021-08-24 10:43:00-04:00,1332.5,1332.5,1332.0,1332.0,3,2,3996.5
2021-08-24 10:46:00-04:00,1332.5,1332.5,1332.5,1332.5,8,1,10660.0
2021-08-24 10:50:00-04:00,1330.75,1330.75,1330.75,1330.75,1,1,1330.75
2021-08-24 10:52:00-04:00,1331.25,1331.25,1331.25,1331.25,1,1,1331.25
2021-08-24 10:56:00-04:00,1332.5,1332.5,1332.5,1332.5,3,2,3997.5
2021-08-24 10:57:00-04:00,1332.5,1332.5,1332.5,1332.5,1,1,1332.5
2021-08-24 10:58:00-04:00,1332.0,1332.25,1332.0,1332.0,4,4,5328.25
2021-08-24 11:01:00-04:00,1334.0,1334.5,1334.0,1334.5,5,5,6671.5
2021-08-24 11:02:00-04:00,1334.25,1334.75,1334.25,1334.75,3,3,4003.25
2021-08-24 11:03:00-04:00,1335.5,1336.75,1335.5,1335.5,8,7,10687.0
2021-08-24 11:04:00-04:00,1335.5,1335.5,1335.5,1335.5,1,1,1335.5
2021-08-24 11:06:00-04:00,1336.5,1336.5,1336.0,1336.0,2,2,2672.5
2021-08-24 11:07:00-04:00,1336.5,1336.5,1336.0,1336.0,6,2,8016.5
2021-08-24 11:08:00-04:00,1335.25,1335.5,1335.25,1335.5,2,2,2670.75
2021-08-24 11:09:00-04:00,1335.5,1335.5,1335.5,1335.5,1,1,1335.5
2021-08-24 11:10:00-04:00,1335.25,1335.25,1335.25,1335.25,4,1,5341.0
2021-08-24 11:11:00-04:00,1335.25,1335.25,1334.75,1334.75,5,3,6674.5
2021-08-24 11:13:00-04:00,1334.0,1334.0,1334.0,1334.0,1,1,1334.0
2021-08-24 11:15:00-04:00,1334.25,1334.25,1334.25,1334.25,1,1,1334.25
2021-08-24 11:20:00-04:00,1336.0,1336.0,1336.0,1336.0,2,2,2672.0
2021-08-24 11:21:00-04:00,1336.75,1338.25,1336.75,1338.25,13,10,17388.25
2021-08-24 11:22:00-04:00,1338.5,1338.5,1338.0,1338.25,7,7,9368.25
2021-08-24 11:23:00-04:00,1338.0,1338.0,1336.5,1336.5,6,5,8022.25
2021-08-24 11:25:00-04:00,1335.75,1336.25,1335.75,1336.25,2,2,2672.0
2021-08-24 11:27:00-04:00,1335.0,1335.0,1335.0,1335.0,2,1,2670.0
2021-08-24 11:28:00-04:00,1336.25,1336.25,1336.25,1336.25,1,1,1336.25
2021-08-24 11:29:00-04:00,1336.5,1336.75,1336.5,1336.75,10,2,13366.0
2021-08-24 11:30:00-04:00,1337.5,1337.5,1337.5,1337.5,2,2,2675.0
2021-08-24 11:31:00-04:00,1337.5,1337.5,1337.5,1337.5,1,1,1337.5
2021-08-24 11:32:00-04:00,1337.25,1337.5,1337.25,1337.25,4,3,5349.25
2021-08-24 11:41:00-04:00,1335.75,1335.75,1335.5,1335.5,7,2,9349.0
2021-08-24 11:42:00-04:00,1335.75,1335.75,1335.75,1335.75,1,1,1335.75
2021-08-24 11:43:00-04:00,1336.0,1336.5,1336.0,1336.25,9,6,12027.5
2021-08-24 11:46:00-04:00,1337.75,1337.75,1337.75,1337.75,1,1,1337.75
2021-08-24 11:50:00-04:00,1338.0,1338.0,1338.0,1338.0,2,1,2676.0
2021-08-24 11:55:00-04:00,1337.75,1337.75,1337.5,1337.5,4,2,5350.25
2021-08-24 11:56:00-04:00,1337.25,1337.25,1337.25,1337.25,1,1,1337.25
2021-08-24 11:59:00-04:00,1338.25,1338.25,1338.0,1338.0,2,2,2676.25
2021-08-24 12:00:00-04:00,1338.5,1338.5,1338.5,1338.5,5,4,6692.5
2021-08-24 12:02:00-04:00,1338.0,1338.0,1338.0,1338.0,1,1,1338.0
2021-08-24 12:03:00-04:00,1338.75,1338.75,1338.75,1338.75,1,1,1338.75
2021-08-24 12:08:00-04:00,1339.0,1339.0,1339.0,1339.0,1,1,1339.0
2021-08-24 12:10:00-04:00,1338.5,1338.5,1338.5,1338.5,1,1,1338.5
2021-08-24 12:11:00-04:00,1338.5,1338.75,1338.5,1338.75,2,2,2677.25
2021-08-24 12:14:00-04:00,1339.5,1339.5,1339.5,1339.5,1,1,1339.5
2021-08-24 12:15:00-04:00,1339.5,1339.75,1339.5,1339.75,2,2,2679.25
2021-08-24 12:16:00-04:00,1340.0,1341.0,1340.0,1340.75,36,26,48260.0
2021-08-24 12:19:00-04:00,1340.0,1340.0,1340.0,1340.0,2,1,2680.0
